first,system:index,lat,lon
8.823231872468127E-6,0,-8.625,113.375
9.290478928637611E-6,1,-8.625,113.625
1.2451903099213191E-5,2,-8.375,110.875
1.090574273760114E-5,3,-8.375,111.125
4.382571037641326E-6,4,-8.375,111.375
1.1318471179959896E-5,5,-8.375,111.625
9.89311789251516E-6,6,-8.375,111.875
8.081710896442834E-6,7,-8.375,112.125
1.1365948422370227E-5,8,-8.375,112.375
7.640559558233895E-6,9,-8.375,112.625
2.3991606490848355E-5,10,-8.375,112.875
1.932453881650717E-6,11,-8.375,113.125
1.7813451859565214E-5,12,-8.375,113.375
1.4383287680332634E-5,13,-8.375,113.625
8.266590698852315E-6,14,-8.125,110.125
8.578798606703835E-6,15,-8.125,110.375
1.7095610963547774E-5,16,-8.125,110.625
1.114571824508502E-5,17,-8.125,110.875
1.7531902212687086E-5,18,-8.125,111.125
-1.4524829426920326E-5,19,-8.125,111.375
3.158467370398283E-5,20,-8.125,111.625
,21,-8.125,111.875
1.735639973988839E-5,22,-8.125,112.125
1.777156277442594E-5,23,-8.125,112.375
1.3584578975679054E-5,24,-8.125,112.625
,25,-8.125,112.875
,26,-8.125,113.125
5.1403563545674585E-6,27,-8.125,113.375
1.9216240444733063E-6,28,-8.125,113.625
,29,-7.875,108.125
,30,-7.875,108.375
1.5408766109077312E-5,31,-7.875,108.625
1.4086015282118526E-5,32,-7.875,108.875
1.847825717675838E-5,33,-7.875,109.125
7.956256075531051E-6,34,-7.875,109.375
1.2697164608514313E-5,35,-7.875,109.625
1.119057166038388E-5,36,-7.875,109.875
1.6458378705904493E-5,37,-7.875,110.125
1.2493952972453414E-5,38,-7.875,110.375
8.519386176817335E-6,39,-7.875,110.625
1.9863006318169335E-5,40,-7.875,110.875
1.6834021101687775E-5,41,-7.875,111.125
3.092707613148297E-5,42,-7.875,111.375
2.2487307342277818E-5,43,-7.875,111.625
,44,-7.875,111.875
,45,-7.875,112.125
,46,-7.875,112.375
,47,-7.875,112.625
,48,-7.875,112.875
1.12845919804431E-5,49,-7.875,113.125
3.411464661924656E-5,50,-7.875,113.375
2.7006274219379333E-5,51,-7.875,113.625
,52,-7.625,107.375
,53,-7.625,107.625
,54,-7.625,107.875
1.23978155011149E-5,55,-7.625,108.125
1.5435729405378528E-5,56,-7.625,108.375
9.808149361828537E-6,57,-7.625,108.625
1.990696628783938E-5,58,-7.625,108.875
1.9024665680740043E-5,59,-7.625,109.125
3.2468482273066034E-5,60,-7.625,109.375
2.720426306435479E-5,61,-7.625,109.625
7.941453751574816E-6,62,-7.625,109.875
3.4323504261128936E-5,63,-7.625,110.125
,64,-7.625,110.375
,65,-7.625,110.625
-1.2522718835638538E-6,66,-7.625,110.875
