first,system:index,lat,lon
1.0798992051174242E-5,0,-8.625,113.375
1.050328374464066E-5,1,-8.625,113.625
1.5174139346296313E-5,2,-8.375,110.875
1.1031424590467706E-5,3,-8.375,111.125
9.314266327031434E-6,4,-8.375,111.375
6.613341007194746E-6,5,-8.375,111.625
4.428521820922343E-6,6,-8.375,111.875
7.284285567608813E-6,7,-8.375,112.125
1.0313494894962868E-5,8,-8.375,112.375
1.3964053517999654E-5,9,-8.375,112.625
1.1564744523378E-5,10,-8.375,112.875
1.5342550746168946E-5,11,-8.375,113.125
1.4640563213767154E-5,12,-8.375,113.375
8.52755321597985E-6,13,-8.375,113.625
1.2085163007416598E-5,14,-8.125,110.125
1.7179110419281716E-5,15,-8.125,110.375
1.4676191481980846E-5,16,-8.125,110.625
1.8865884163648718E-5,17,-8.125,110.875
1.3667148392953507E-5,18,-8.125,111.125
2.058211562823246E-5,19,-8.125,111.375
1.638322498818596E-5,20,-8.125,111.625
1.5839868820752723E-5,21,-8.125,111.875
1.4942089455847486E-5,22,-8.125,112.125
1.3710316268737025E-5,23,-8.125,112.375
2.2939198827388563E-5,24,-8.125,112.625
1.178312974622454E-6,25,-8.125,112.875
1.3255458759380728E-5,26,-8.125,113.125
2.2764541654937246E-5,27,-8.125,113.375
8.928270994532707E-6,28,-8.125,113.625
1.5932461831690196E-5,29,-7.875,108.125
1.3498704670161437E-5,30,-7.875,108.375
1.4445664332399225E-5,31,-7.875,108.625
1.7307510626227552E-5,32,-7.875,108.875
1.2668570308359348E-5,33,-7.875,109.125
1.1193928096594853E-5,34,-7.875,109.375
1.824545172347983E-5,35,-7.875,109.625
1.8106709020359262E-5,36,-7.875,109.875
2.185370878401737E-5,37,-7.875,110.125
2.3099795610508692E-5,38,-7.875,110.375
2.153788306953944E-5,39,-7.875,110.625
2.6998021482328484E-5,40,-7.875,110.875
2.9322928183718858E-5,41,-7.875,111.125
3.103224713415541E-5,42,-7.875,111.375
2.3465142830798695E-5,43,-7.875,111.625
1.4707511933418535E-5,44,-7.875,111.875
2.2736097367731608E-5,45,-7.875,112.125
,46,-7.875,112.375
1.6154876434478555E-5,47,-7.875,112.625
4.857043200963832E-5,48,-7.875,112.875
2.166124436384996E-5,49,-7.875,113.125
2.9337415963773968E-5,50,-7.875,113.375
1.140279594039652E-4,51,-7.875,113.625
1.489770530116776E-5,52,-7.625,107.375
1.762285946950524E-5,53,-7.625,107.625
1.9254050305598434E-5,54,-7.625,107.875
1.2517111233096099E-5,55,-7.625,108.125
1.1824505240029093E-5,56,-7.625,108.375
1.8671480679308146E-5,57,-7.625,108.625
3.1283658348913734E-5,58,-7.625,108.875
2.090535558383586E-5,59,-7.625,109.125
1.695091335486959E-5,60,-7.625,109.375
1.7582216873902116E-5,61,-7.625,109.625
3.081857209682831E-5,62,-7.625,109.875
2.4806778374279445E-5,63,-7.625,110.125
2.2619248815176058E-5,64,-7.625,110.375
2.3020183552490884E-5,65,-7.625,110.625
4.344498974050727E-5,66,-7.625,110.875
4.196197822398396E-5,67,-7.625,111.125
3.991756533716851E-5,68,-7.625,111.375
4.834495768540228E-5,69,-7.625,111.625
4.502599350875569E-5,70,-7.625,111.875
4.766762366566635E-5,71,-7.625,112.125
,72,-7.625,112.375
3.9638699549852584E-5,73,-7.625,112.625
2.7634845139151547E-5,74,-7.625,112.875
5.820128630909329E-5,75,-7.625,113.125
7.42090124216123E-5,76,-7.625,113.375
3.822257463687238E-5,77,-7.625,113.625
1.3685932659944277E-5,78,-7.375,106.375
1.4012045073498482E-5,79,-7.375,106.625
1.0759568676642895E-5,80,-7.375,106.875
1.5420998387041146E-5,81,-7.375,107.125
1.3640393075619691E-5,82,-7.375,107.375
1.8551207193803536E-5,83,-7.375,107.625
1.8442304152723458E-5,84,-7.375,107.875
2.5339224602481703E-5,85,-7.375,108.125
2.6501899687001893E-5,86,-7.375,108.375
2.4883308784518268E-5,87,-7.375,108.625
2.3187735916269496E-5,88,-7.375,108.875
1.9562929602231157E-5,89,-7.375,109.125
1.4138282466831344E-5,90,-7.375,109.375
1.0354692173178633E-5,91,-7.375,109.625
1.3256101424738052E-5,92,-7.375,109.875
2.026040812015118E-5,93,-7.375,110.125
2.572373657377576E-5,94,-7.375,110.375
2.508522584595028E-5,95,-7.375,110.625
3.2406319595911206E-5,96,-7.375,110.875
3.396192810050836E-5,97,-7.375,111.125
4.029855614034097E-5,98,-7.375,111.375
3.658355608286409E-5,99,-7.375,111.625
3.4844195513611296E-5,100,-7.375,111.875
3.1648909679052876E-5,101,-7.375,112.125
,102,-7.375,112.375
3.202875620325781E-5,103,-7.375,112.625
2.5568403552545764E-5,104,-7.375,112.875
1.812514603627579E-5,105,-7.375,113.125
2.368574368244441E-5,106,-7.375,113.625
1.8310646303155978E-5,107,-7.125,105.625
3.902623996576642E-5,108,-7.125,106.375
4.915176214319157E-5,109,-7.125,106.625
5.640050674921676E-5,110,-7.125,106.875
3.242658952465231E-5,111,-7.125,107.125
3.0091564497513668E-5,112,-7.125,107.375
2.6321624991292627E-5,113,-7.125,107.625
2.9723917844069933E-5,114,-7.125,107.875
2.113016340326151E-5,115,-7.125,108.125
1.6647664651294697E-5,116,-7.125,108.375
1.4660748668382384E-5,117,-7.125,108.625
2.2645230971451266E-5,118,-7.125,108.875
2.909216998849394E-5,119,-7.125,109.125
1.855811227781534E-5,120,-7.125,109.375
2.2461745951206834E-5,121,-7.125,109.625
