first,system:index,SHAPE_Length,ENGTYPE_4,Join_Count,NAME_2,NAME_3,SHAPE_Area,TARGET_FID,NAME_0,NAME_1,OID_,NAME_4,Centroid_Y,GID_0,Centroid_X
8.048641031588193E-6,722,1,Village,19,Batang Hari,Pemayung,0.0625,12223,Indonesia,Jambi,12223,Kaos,-1.374999999999943,IDN,103.37500000000004
3.371058844081803E-5,723,1,Village,32,Muaro Jambi,Maro Sebo,0.0625,12224,Indonesia,Jambi,12224,Baru,-1.374999999999943,IDN,103.62500000000004
2.946607205268568E-5,724,1,Village,24,Muaro Jambi,Kumpeh,0.0625,12225,Indonesia,Jambi,12225,Gedong Karya,-1.374999999999943,IDN,103.87500000000004
6.034154115004401E-6,725,1,Village,14,Muaro Jambi,Kumpeh,0.0625,12226,Indonesia,Jambi,12226,Gedong Karya,-1.374999999999943,IDN,104.12500000000004
3.117041897734184E-6,726,1,Village,5,Tanjung Jabung T,Hutan,0.0625,12227,Indonesia,Jambi,12227,Hutan,-1.374999999999943,IDN,104.37500000000004
1.2080003573974934E-5,727,1,Village,1,Lingga,Lingga,0.0625,12230,Indonesia,Kepulauan Riau,12230,Pekajang,-1.374999999999943,IDN,105.12500000000004
8.341561140942037E-6,728,1,Village,1,Lingga,Lingga,0.0625,12231,Indonesia,Kepulauan Riau,12231,Pekajang,-1.374999999999943,IDN,105.37500000000004
4.422429631345921E-6,729,1,Village,1,Kayong Utara,Pulau Maya Karimata,0.0625,12245,Indonesia,Kalimantan Barat,12245,Pelapis,-1.374999999999943,IDN,108.87500000000004
5.454685875426516E-6,730,1,Village,2,Kayong Utara,Pulau Maya Karimata,0.0625,12246,Indonesia,Kalimantan Barat,12246,Padang,-1.374999999999943,IDN,109.12500000000004
6.594794568620992E-6,731,1,Village,3,Kayong Utara,Pulau Maya Karimata,0.0625,12247,Indonesia,Kalimantan Barat,12247,Padang,-1.374999999999943,IDN,109.37500000000004
8.861495953510802E-6,732,1,Village,1,Kayong Utara,Pulau Maya Karimata,0.0625,12248,Indonesia,Kalimantan Barat,12248,Tanjung Satai,-1.374999999999943,IDN,109.62500000000004
8.20313363773247E-6,733,1,Village,4,Kayong Utara,Sukadana,0.0625,12249,Indonesia,Kalimantan Barat,12249,Pampang Harapan,-1.374999999999943,IDN,109.87500000000004
8.350198171627001E-6,734,1,Village,9,Kayong Utara,Simpang Hilir,0.0625,12250,Indonesia,Kalimantan Barat,12250,Batu Barat,-1.374999999999943,IDN,110.12500000000004
4.894301141501766E-6,735,1,Village,7,Kayong Utara,Simpang Hilir,0.0625,12251,Indonesia,Kalimantan Barat,12251,Batu Barat,-1.374999999999943,IDN,110.37500000000004
6.84711589683925E-6,736,1,Village,12,Ketapang,Nanga Tayap,0.0625,12252,Indonesia,Kalimantan Barat,12252,Kayong Utara,-1.374999999999943,IDN,110.62500000000004
5.932858414528633E-6,737,1,Village,7,Ketapang,Hulu Sungai,0.0625,12253,Indonesia,Kalimantan Barat,12253,Batu Lapis,-1.374999999999943,IDN,110.87500000000004
3.68956877944327E-6,738,1,Village,7,Ketapang,Hulu Sungai,0.0625,12254,Indonesia,Kalimantan Barat,12254,Beginci Darat,-1.374999999999943,IDN,111.12500000000004
5.8240148413008504E-6,739,1,Village,8,Ketapang,Hulu Sungai,0.0625,12255,Indonesia,Kalimantan Barat,12255,Lubuk Kakap,-1.374999999999943,IDN,111.37500000000004
7.88222423159685E-6,740,1,Village,10,Lamandau,Belantikan Raya,0.0625,12256,Indonesia,Kalimantan Tengah,12256,Nanga Matu,-1.374999999999943,IDN,111.62500000000004
1.123333263271289E-5,741,1.000000000000114,Village,8,Seruyan,Seruyan Hulu,0.062500000000014,12257,Indonesia,Kalimantan Tengah,12257,Marandang,-1.374999999999943,IDN,111.87500000000009
1.865486497732586E-6,742,1,Village,7,Katingan,Katingan Hulu,0.0625,12258,Indonesia,Kalimantan Tengah,12258,Tumbang Manangei,-1.374999999999943,IDN,112.12500000000011
4.529478529713487E-6,743,1,Village,9,Katingan,Katingan Hulu,0.0625,12259,Indonesia,Kalimantan Tengah,12259,Tumbang Manangei,-1.374999999999943,IDN,112.37500000000011
6.830983268029366E-6,744,1,Village,18,Katingan,Katingan Tengah,0.0625,12260,Indonesia,Kalimantan Tengah,12260,Tumbang Pariyei,-1.374999999999943,IDN,112.62500000000011
4.388146044451896E-6,745,1,Village,22,Katingan,Katingan Tengah,0.0625,12261,Indonesia,Kalimantan Tengah,12261,Batu Badinding,-1.374999999999943,IDN,112.87500000000011
5.232538478413736E-6,746,1,Village,31,Gunung Mas,Manuhing Raya,0.0625,12262,Indonesia,Kalimantan Tengah,12262,Putat Durei,-1.374999999999943,IDN,113.12500000000011
4.162454396862065E-6,747,1,Village,31,Gunung Mas,Manuhing Raya,0.0625,12263,Indonesia,Kalimantan Tengah,12263,Putat Durei,-1.374999999999943,IDN,113.37500000000011
2.484701954585374E-6,748,1,Village,25,Gunung Mas,Kurun,0.0625,12264,Indonesia,Kalimantan Tengah,12264,Tewang Pajangan,-1.374999999999943,IDN,113.62500000000011
1.6673527579175063E-6,749,1,Village,2,Kepulauan Mentawai,Siberut Barat,0.0625,12372,Indonesia,Sumatera Barat,12372,Sigapokna,-1.124999999999943,IDN,98.62500000000003
5.485395998902318E-6,750,1,Village,9,Kepulauan Mentawai,Siberut Barat,0.0625,12373,Indonesia,Sumatera Barat,12373,Sigapokna,-1.124999999999943,IDN,98.87500000000003
6.850862375095094E-6,751,1,Village,3,Kepulauan Mentawai,Siberut Tengah,0.0625,12374,Indonesia,Sumatera Barat,12374,Cimpungan,-1.124999999999943,IDN,99.12500000000003
8.68435922896118E-6,752,1,Urban Community,2,Padang,Bungus Teluk Kabung,0.0625,12378,Indonesia,Sumatera Barat,12378,Teluk Kabung Selatan,-1.124999999999943,IDN,100.12500000000004
1.1517595829785989E-5,753,1,Urban Community,21,Padang,Bungus Teluk Kabung,0.0625,12379,Indonesia,Sumatera Barat,12379,Bungus Barat,-1.124999999999943,IDN,100.37500000000004
1.0076515779655227E-5,754,1,Village,22,Pesisir Selatan,Bayang,0.0625,12380,Indonesia,Sumatera Barat,12380,Koto Barapak,-1.124999999999943,IDN,100.62500000000004
,755,1,Village,21,Pesisir Selatan,Batang Kapas,0.0625,12381,Indonesia,Sumatera Barat,12381,Iv Koto Mudiek,-1.124999999999943,IDN,100.87500000000004
2.2673649132861004E-5,756,1,Village,7,Dharmasraya,Ix Koto,0.0625,12382,Indonesia,Sumatera Barat,12382,Banai,-1.124999999999943,IDN,101.12500000000004
,757,1,Village,11,Dharmasraya,Ix Koto,0.0625,12383,Indonesia,Sumatera Barat,12383,Banai,-1.124999999999943,IDN,101.37500000000004
,758,1,Village,27,Bungo,Jujuhan,0.0625,12384,Indonesia,Jambi,12384,Sirih Sekapur,-1.124999999999943,IDN,101.62500000000004
1.2091478246837738E-5,759,1,Village,36,Bungo,Jujuhan Ilir,0.0625,12385,Indonesia,Jambi,12385,Aur Gading,-1.124999999999943,IDN,101.87500000000004
7.871353468439908E-6,760,1,Village,25,Tebo,Rimbo Bujang,0.0625,12386,Indonesia,Jambi,12386,Perintis,-1.124999999999943,IDN,102.12500000000004
8.06726539869299E-6,761,1,Village,17,Tebo,Serai Serumpun,0.0625,12387,Indonesia,Jambi,12387,Bukit Pemuatan,-1.124999999999943,IDN,102.37500000000004
,762,1,Village,10,Tanjung Jabung B,Batang Asam,0.0625,12388,Indonesia,Jambi,12388,Suban,-1.124999999999943,IDN,102.62500000000004
3.964798312345389E-6,763,1,Village,13,Tanjung Jabung B,Batang Asam,0.0625,12389,Indonesia,Jambi,12389,Dusun Kebon,-1.124999999999943,IDN,102.87500000000004
1.7598559571710264E-6,764,1,Village,26,Tanjung Jabung B,Batang Asam,0.0625,12390,Indonesia,Jambi,12390,Dusun Kebon,-1.124999999999943,IDN,103.12500000000004
5.430510419177195E-6,765,1,Village,16,Muaro Jambi,Sekernan,0.0625,12391,Indonesia,Jambi,12391,Suko Awin Jaya,-1.124999999999943,IDN,103.37500000000004
,766,1,Village,21,Tanjung Jabung B,Kuala Betara,0.0625,12392,Indonesia,Jambi,12392,Sungai Gebar,-1.124999999999943,IDN,103.62500000000004
,767,1,Village,36,Tanjung Jabung T,Dendang,0.0625,12393,Indonesia,Jambi,12393,Catur Rahayu,-1.124999999999943,IDN,103.87500000000004
4.523130411236937E-6,768,1,Village,35,Tanjung Jabung T,Berbak,0.0625,12394,Indonesia,Jambi,12394,Rantau Makmur,-1.124999999999943,IDN,104.12500000000004
6.833352835580057E-6,769,1,Village,11,Tanjung Jabung T,Berbak,0.0625,12395,Indonesia,Jambi,12395,Rantau Rasau Desa,-1.124999999999943,IDN,104.37500000000004
9.435210119971393E-6,770,1,Village,1,Lingga,Lingga,0.0625,12399,Indonesia,Kepulauan Riau,12399,Pekajang,-1.124999999999943,IDN,105.37500000000004
5.505359390844109E-6,771,1,Village,1,Kayong Utara,Pulau Maya Karimata,0.0625,12414,Indonesia,Kalimantan Barat,12414,Pelapis,-1.124999999999943,IDN,109.12500000000004
6.969358990130558E-6,772,1,Village,4,Kayong Utara,Pulau Maya Karimata,0.0625,12415,Indonesia,Kalimantan Barat,12415,Dusun Besar,-1.124999999999943,IDN,109.37500000000004
2.18441441585496E-6,773,1,Village,6,Kayong Utara,Pulau Maya Karimata,0.0625,12416,Indonesia,Kalimantan Barat,12416,Dusun Besar,-1.124999999999943,IDN,109.62500000000004
6.2881458925736E-6,774,1,Village,20,Kayong Utara,Pulau Maya Karimata,0.0625,12417,Indonesia,Kalimantan Barat,12417,Kemboja,-1.124999999999943,IDN,109.87500000000004
2.1676932528118964E-6,775,1,Village,11,Kayong Utara,Simpang Hilir,0.0625,12418,Indonesia,Kalimantan Barat,12418,Batu Barat,-1.124999999999943,IDN,110.12500000000004
8.168068480242993E-6,776,1,Village,12,Kayong Utara,Simpang Hilir,0.0625,12419,Indonesia,Kalimantan Barat,12419,Batu Barat,-1.124999999999943,IDN,110.37500000000004
1.041595902372352E-5,777,1,Village,20,Ketapang,Hulu Sungai,0.0625,12420,Indonesia,Kalimantan Barat,12420,Benua Krio,-1.124999999999943,IDN,110.62500000000004
5.538475165338437E-6,778,1,Village,11,Ketapang,Hulu Sungai,0.0625,12421,Indonesia,Kalimantan Barat,12421,Batu Lapis,-1.124999999999943,IDN,110.87500000000004
5.7930436216743955E-8,779,1,Village,7,Ketapang,Hulu Sungai,0.0625,12422,Indonesia,Kalimantan Barat,12422,Beginci Darat,-1.124999999999943,IDN,111.12500000000004
7.554572432971527E-6,780,1,Village,13,Ketapang,Hulu Sungai,0.0625,12423,Indonesia,Kalimantan Barat,12423,Beginci Darat,-1.124999999999943,IDN,111.37500000000004
7.0332352638523984E-6,781,1,Village,16,Melawi,Sokan,0.0625,12424,Indonesia,Kalimantan Barat,12424,Gelata,-1.124999999999943,IDN,111.62500000000004
6.871750163433682E-6,782,1.000000000000114,Village,18,Seruyan,Seruyan Hulu,0.062500000000014,12425,Indonesia,Kalimantan Tengah,12425,Marandang,-1.124999999999943,IDN,111.87500000000009
6.129497715767413E-6,783,1,Village,17,Katingan,Bukit Raya,0.0625,12426,Indonesia,Kalimantan Tengah,12426,Penda Nange,-1.124999999999943,IDN,112.12500000000011
3.748622796031353E-6,784,1,Village,23,Katingan,Bukit Raya,0.0625,12427,Indonesia,Kalimantan Tengah,12427,Rangan Bahekang,-1.124999999999943,IDN,112.37500000000011
8.577393264056768E-7,785,1,Village,21,Katingan,Katingan Hulu,0.0625,12428,Indonesia,Kalimantan Tengah,12428,Batu Bango,-1.124999999999943,IDN,112.62500000000011
5.177678770481921E-6,786,1,Village,18,Katingan,Katingan Tengah,0.0625,12429,Indonesia,Kalimantan Tengah,12429,Tumbang Hangei,-1.124999999999943,IDN,112.87500000000011
2.3302576207081614E-6,787,1,Village,17,Gunung Mas,Damang Batu,0.0625,12430,Indonesia,Kalimantan Tengah,12430,Karetau Rambangun,-1.124999999999943,IDN,113.12500000000011
3.5675471455627517E-6,788,1,Village,19,Gunung Mas,Damang Batu,0.0625,12431,Indonesia,Kalimantan Tengah,12431,Karetau Rambangun,-1.124999999999943,IDN,113.37500000000011
1.9033807607891462E-6,789,1,Village,30,Gunung Mas,Kahayan Hulu Utara,0.0625,12432,Indonesia,Kalimantan Tengah,12432,Batu Tangkui,-1.124999999999943,IDN,113.62500000000011
7.2617237646984495E-6,790,1,Village,1,Kepulauan Mentawai,Siberut Barat,0.0625,12540,Indonesia,Sumatera Barat,12540,Sigapokna,-0.874999999999943,IDN,98.62500000000003
6.2752561817328275E-6,791,1,Village,3,Kepulauan Mentawai,Siberut Barat,0.0625,12541,Indonesia,Sumatera Barat,12541,Sigapokna,-0.874999999999943,IDN,98.87500000000003
1.0602920898718977E-5,792,1,Village,3,Padang Pariaman,Batang Anai,0.0625,12546,Indonesia,Sumatera Barat,12546,Katapiang,-0.874999999999943,IDN,100.12500000000004
2.0912025205950705E-5,793,1,Village,106,Padang Pariaman,Batang Anai,0.0625,12547,Indonesia,Sumatera Barat,12547,Kasang,-0.874999999999943,IDN,100.37500000000004
1.524801303157119E-5,794,1,Urban Community,59,Kota Solok,Lubuk Sikarah,0.0625,12548,Indonesia,Sumatera Barat,12548,Aro Iv Korong,-0.874999999999943,IDN,100.62500000000004
8.926971137789311E-6,795,1,Urban Community,31,Sawahlunto,Silungkang,0.0625,12549,Indonesia,Sumatera Barat,12549,Silungkang Oso,-0.874999999999943,IDN,100.87500000000004
9.947127962636284E-6,796,1,Village,24,Dharmasraya,Ix Koto,0.0625,12550,Indonesia,Sumatera Barat,12550,Banai,-0.874999999999943,IDN,101.12500000000004
3.59491428637686E-6,797,1,Village,22,Kuantan Singingi,Kuantan Mudik,0.0625,12551,Indonesia,Riau,12551,Kasang,-0.874999999999943,IDN,101.37500000000004
6.569345505713053E-6,798,1,Village,25,Kuantan Singingi,Kuantan Mudik,0.0625,12552,Indonesia,Riau,12552,Air Buluh,-0.874999999999943,IDN,101.62500000000004
1.0867243315411382E-5,799,1,Village,15,Tebo,Vii Koto,0.0625,12553,Indonesia,Jambi,12553,Aur Cino,-0.874999999999943,IDN,101.87500000000004
7.530967136799905E-6,800,1,Village,16,Tebo,Serai Serumpun,0.0625,12554,Indonesia,Jambi,12554,Sako Makmur,-0.874999999999943,IDN,102.12500000000004
7.4282545556429625E-6,801,1,Village,11,Tebo,Sumay,0.0625,12555,Indonesia,Jambi,12555,Pemayongan,-0.874999999999943,IDN,102.37500000000004
9.63138114113174E-6,802,1,Village,13,Indragiri Hilir,Kemuning,0.0625,12556,Indonesia,Riau,12556,Air Balui,-0.874999999999943,IDN,102.62500000000004
5.106732864731143E-6,803,1,Village,22,Tanjung Jabung B,Batang Asam,0.0625,12557,Indonesia,Jambi,12557,Suban,-0.874999999999943,IDN,102.87500000000004
,804,1,Village,23,Tanjung Jabung B,Batang Asam,0.0625,12558,Indonesia,Jambi,12558,Suban,-0.874999999999943,IDN,103.12500000000004
,805,1,Village,28,Tanjung Jabung B,Betara,0.0625,12559,Indonesia,Jambi,12559,Makmur Jaya,-0.874999999999943,IDN,103.37500000000004
,806,1,Village,14,Tanjung Jabung B,Kuala Betara,0.0625,12560,Indonesia,Jambi,12560,Betara Kanan,-0.874999999999943,IDN,103.62500000000004
,807,1,Village,6,Tanjung Jabung T,Kuala Jambi,0.0625,12561,Indonesia,Jambi,12561,Kuala Lagan,-0.874999999999943,IDN,103.87500000000004
,808,1,Village,2,Tanjung Jabung T,Sabak Timur,0.0625,12562,Indonesia,Jambi,12562,Kota Harapan,-0.874999999999943,IDN,104.12500000000004
7.919300307263726E-6,809,1,Village,2,Tanjung Jabung T,Sadu,0.0625,12563,Indonesia,Jambi,12563,Sungai Itik,-0.874999999999943,IDN,104.37500000000004
8.32410950459749E-6,810,1,Village,1,Lingga,Singkep,0.0625,12565,Indonesia,Kepulauan Riau,12565,Berhala,-0.874999999999943,IDN,104.87500000000004
5.262650696294211E-6,811,1,Village,1,Lingga,Lingga,0.0625,12568,Indonesia,Kepulauan Riau,12568,Pekajang,-0.874999999999943,IDN,105.62500000000004
6.202630757485999E-6,812,1,Village,1,Lingga,Lingga,0.0625,12569,Indonesia,Kepulauan Riau,12569,Pekajang,-0.874999999999943,IDN,105.87500000000004
4.93281557714591E-6,813,1,Village,5,Kubu Raya,Batu Ampar,0.0625,12582,Indonesia,Kalimantan Barat,12582,Padang Tikar I,-0.874999999999943,IDN,109.12500000000004
2.147889379997325E-6,814,1,Village,11,Kayong Utara,Pulau Maya Karimata,0.0625,12583,Indonesia,Kalimantan Barat,12583,Dusun Kecil,-0.874999999999943,IDN,109.37500000000004
3.3411936937062465E-6,815,1,Village,10,Kayong Utara,Pulau Maya Karimata,0.0625,12584,Indonesia,Kalimantan Barat,12584,Dusun Kecil,-0.874999999999943,IDN,109.62500000000004
3.438193193777615E-6,816,1,Village,19,Kayong Utara,Seponti,0.0625,12585,Indonesia,Kalimantan Barat,12585,Durian Sebatang,-0.874999999999943,IDN,109.87500000000004
-2.095161348122825E-7,817,1,Village,6,Kayong Utara,Seponti,0.0625,12586,Indonesia,Kalimantan Barat,12586,Durian Sebatang,-0.874999999999943,IDN,110.12500000000004
1.5077802888553847E-6,818,1,Village,14,Kayong Utara,Simpang Hilir,0.0625,12587,Indonesia,Kalimantan Barat,12587,Lubuk Batu,-0.874999999999943,IDN,110.37500000000004
4.646261628579705E-6,819,1,Village,13,Ketapang,Hulu Sungai,0.0625,12588,Indonesia,Kalimantan Barat,12588,Menyumbung,-0.874999999999943,IDN,110.62500000000004
1.0322488731281028E-5,820,1,Village,4,Ketapang,Hulu Sungai,0.0625,12589,Indonesia,Kalimantan Barat,12589,Kenyabur,-0.874999999999943,IDN,110.87500000000004
1.6989878165326611E-6,821,1,Village,5,Ketapang,Hulu Sungai,0.0625,12590,Indonesia,Kalimantan Barat,12590,Kenyabur,-0.874999999999943,IDN,111.12500000000004
5.715525436463801E-6,822,1,Village,21,Melawi,Sokan,0.0625,12591,Indonesia,Kalimantan Barat,12591,Gelata,-0.874999999999943,IDN,111.37500000000004
5.587384511330946E-6,823,1,Village,34,Melawi,Sayan,0.0625,12592,Indonesia,Kalimantan Barat,12592,Landau Sadak,-0.874999999999943,IDN,111.62500000000004
2.4377840801331934E-6,824,1.000000000000114,Village,12,Melawi,Ella Hilir,0.062500000000014,12593,Indonesia,Kalimantan Barat,12593,Penyuguk,-0.874999999999943,IDN,111.87500000000009
5.440753231126723E-6,825,1,Village,7,Melawi,Ella Hilir,0.0625,12594,Indonesia,Kalimantan Barat,12594,Penyuguk,-0.874999999999943,IDN,112.12500000000011
1.7787171734596E-6,826,1,Village,17,Katingan,Bukit Raya,0.0625,12595,Indonesia,Kalimantan Tengah,12595,Rangan Bahekang,-0.874999999999943,IDN,112.37500000000011
5.114954482052602E-6,827,1,Village,17,Katingan,Marikit,0.0625,12596,Indonesia,Kalimantan Tengah,12596,Batu Panahan,-0.874999999999943,IDN,112.62500000000011
-4.2785821308756796E-7,828,1,Village,11,Katingan,Marikit,0.0625,12597,Indonesia,Kalimantan Tengah,12597,Buntut Leleng,-0.874999999999943,IDN,112.87500000000011
1.5265836545745218E-6,829,1,Village,8,Gunung Mas,Damang Batu,0.0625,12598,Indonesia,Kalimantan Tengah,12598,Karetau Rambangun,-0.874999999999943,IDN,113.12500000000011
1.9865678697210834E-6,830,1,Village,16,Gunung Mas,Damang Batu,0.0625,12599,Indonesia,Kalimantan Tengah,12599,Karetau Rambangun,-0.874999999999943,IDN,113.37500000000011
2.821790546925556E-6,831,1,Village,28,Gunung Mas,Kahayan Hulu Utara,0.0625,12600,Indonesia,Kalimantan Tengah,12600,Batu Tangkui,-0.874999999999943,IDN,113.62500000000011
4.452424206531117E-6,832,1,Village,7,Nias Selatan,Hibala,0.0625,12707,Indonesia,Sumatera Utara,12707,Duru,-0.624999999999943,IDN,98.37500000000003
9.67120490363365E-6,833,1,Village,4,Nias Selatan,Hibala,0.0625,12708,Indonesia,Sumatera Utara,12708,Bawonifaoso,-0.624999999999943,IDN,98.62500000000003
1.190315003938788E-5,834,1,Village,103,Padang Pariaman,2 X 11 Enam Lingkung,0.0625,12714,Indonesia,Sumatera Barat,12714,Sungai Asam,-0.624999999999943,IDN,100.12500000000004
1.034863079275817E-5,835,1,Water Body,36,Danau,Danau,0.0625,12715,Indonesia,Sumatera Barat,12715,Danau/waduk,-0.624999999999943,IDN,100.37500000000004
8.035651403267483E-6,836,1,Water Body,61,Danau,Danau,0.0625,12716,Indonesia,Sumatera Barat,12716,Danau/waduk,-0.624999999999943,IDN,100.62500000000004
7.29288637368493E-6,837,1,Urban Community,62,Sawahlunto,Barangin,0.0625,12717,Indonesia,Sumatera Barat,12717,Durian I,-0.624999999999943,IDN,100.87500000000004
1.2189769383980843E-5,838,1,Village,16,Kuantan Singingi,Hulu Kuantan,0.0625,12718,Indonesia,Riau,12718,Koto Kombu,-0.624999999999943,IDN,101.12500000000004
8.01535906393209E-6,839,1,Village,55,Kuantan Singingi,Gunung Toar,0.0625,12719,Indonesia,Riau,12719,Gunung,-0.624999999999943,IDN,101.37500000000004
8.340975202765802E-6,840,1,Village,54,Kuantan Singingi,Benai,0.0625,12720,Indonesia,Riau,12720,Banjar Benai,-0.624999999999943,IDN,101.62500000000004
4.365345494643424E-6,841,1,Village,52,Indragiri Hulu,Batang Peranap,0.0625,12721,Indonesia,Riau,12721,Koto Tuo,-0.624999999999943,IDN,101.87500000000004
,842,1,Village,43,Indragiri Hulu,Batang Cenaku,0.0625,12722,Indonesia,Riau,12722,Anak Talang,-0.624999999999943,IDN,102.12500000000004
6.014332144849411E-6,843,1,Village,28,Indragiri Hulu,Batang Cenaku,0.0625,12723,Indonesia,Riau,12723,Aur Cina,-0.624999999999943,IDN,102.37500000000004
9.14053116540653E-6,844,1,Village,18,Indragiri Hilir,Kempas,0.0625,12724,Indonesia,Riau,12724,Bayas Jaya,-0.624999999999943,IDN,102.62500000000004
5.980317914007779E-6,845,1,Village,26,Indragiri Hilir,Enok,0.0625,12725,Indonesia,Riau,12725,Bagan Jaya,-0.624999999999943,IDN,102.87500000000004
,846,1,Village,27,Tanjung Jabung B,Senyerang,0.0625,12726,Indonesia,Jambi,12726,Sungai Kayu Aro,-0.624999999999943,IDN,103.12500000000004
,847,1,Village,17,Tanjung Jabung B,Seberang Kota,0.0625,12727,Indonesia,Jambi,12727,Kuala Baru,-0.624999999999943,IDN,103.37500000000004
,848,1,Village,1,Indragiri Hilir,Tanah Merah,0.0625,12728,Indonesia,Riau,12728,Sungai Laut,-0.624999999999943,IDN,103.62500000000004
,849,1,Village,2,Lingga,Singkep Barat,0.0625,12730,Indonesia,Kepulauan Riau,12730,Marok Tua,-0.624999999999943,IDN,104.12500000000004
,850,1,Village,6,Lingga,Singkep Barat,0.0625,12731,Indonesia,Kepulauan Riau,12731,Bakong,-0.624999999999943,IDN,104.37500000000004
4.788359193789689E-6,851,1,Village,5,Lingga,Singkep,0.0625,12732,Indonesia,Kepulauan Riau,12732,Batu Berdaun,-0.624999999999943,IDN,104.62500000000004
8.228142497684027E-6,852,1,Village,5,Kubu Raya,Batu Ampar,0.0625,12750,Indonesia,Kalimantan Barat,12750,Padang Tikar I,-0.624999999999943,IDN,109.12500000000004
4.364571174309992E-6,853,1,Village,11,Kubu Raya,Batu Ampar,0.0625,12751,Indonesia,Kalimantan Barat,12751,Batu Ampar,-0.624999999999943,IDN,109.37500000000004
3.445318738144872E-6,854,1,Village,5,Kubu Raya,Batu Ampar,0.0625,12752,Indonesia,Kalimantan Barat,12752,Batu Ampar,-0.624999999999943,IDN,109.62500000000004
5.398879513088766E-6,855,1,Village,5,Ketapang,Simpang Dua,0.0625,12753,Indonesia,Kalimantan Barat,12753,Kampar Sebomban,-0.624999999999943,IDN,109.87500000000004
3.0227452425932346E-6,856,1,Village,6,Ketapang,Simpang Dua,0.0625,12754,Indonesia,Kalimantan Barat,12754,Kampar Sebomban,-0.624999999999943,IDN,110.12500000000004
9.10815259025634E-6,857,1,Village,13,Ketapang,Simpang Dua,0.0625,12755,Indonesia,Kalimantan Barat,12755,Kampar Sebomban,-0.624999999999943,IDN,110.37500000000004
6.285007418284882E-6,858,1,Village,15,Ketapang,Hulu Sungai,0.0625,12756,Indonesia,Kalimantan Barat,12756,Senduruhan,-0.624999999999943,IDN,110.62500000000004
6.266074737412062E-6,859,1,Village,7,Ketapang,Hulu Sungai,0.0625,12757,Indonesia,Kalimantan Barat,12757,Kenyabur,-0.624999999999943,IDN,110.87500000000004
6.907826096817955E-6,860,1,Village,9,Ketapang,Hulu Sungai,0.0625,12758,Indonesia,Kalimantan Barat,12758,Kenyabur,-0.624999999999943,IDN,111.12500000000004
3.825700824180411E-6,861,1,Village,12,Ketapang,Hulu Sungai,0.0625,12759,Indonesia,Kalimantan Barat,12759,Krio Hulu,-0.624999999999943,IDN,111.37500000000004
5.526093176400192E-6,862,1,Village,28,Melawi,Belimbing Hulu,0.0625,12760,Indonesia,Kalimantan Barat,12760,Junjung Permai,-0.624999999999943,IDN,111.62500000000004
4.193034871851085E-6,863,1.000000000000114,Village,20,Melawi,Ella Hilir,0.062500000000014,12761,Indonesia,Kalimantan Barat,12761,Bemban Permai,-0.624999999999943,IDN,111.87500000000009
8.46456222724813E-6,864,1,Village,14,Melawi,Ella Hilir,0.0625,12762,Indonesia,Kalimantan Barat,12762,Bemban Permai,-0.624999999999943,IDN,112.12500000000011
6.481950999969219E-6,865,1,Village,11,Melawi,Menukung,0.0625,12763,Indonesia,Kalimantan Barat,12763,Belaban Ella,-0.624999999999943,IDN,112.37500000000011
1.8492540592742268E-6,866,1,Village,8,Sintang,Serawai,0.0625,12764,Indonesia,Kalimantan Barat,12764,Nanga Jelundung,-0.624999999999943,IDN,112.62500000000011
-1.2159999647490102E-6,867,1,Village,4,Sintang,Ambalau,0.0625,12765,Indonesia,Kalimantan Barat,12765,Buntut Sabon,-0.624999999999943,IDN,112.87500000000011
6.233739961161725E-7,868,1,Village,4,Sintang,Ambalau,0.0625,12766,Indonesia,Kalimantan Barat,12766,Buntut Purun,-0.624999999999943,IDN,113.12500000000011
5.040690246563323E-6,869,1,Village,9,Gunung Mas,Damang Batu,0.0625,12767,Indonesia,Kalimantan Tengah,12767,Karetau Sarian,-0.624999999999943,IDN,113.37500000000011
1.5989968283179135E-6,870,1,Village,13,Gunung Mas,Kahayan Hulu Utara,0.0625,12768,Indonesia,Kalimantan Tengah,12768,Tumbang Korik,-0.624999999999943,IDN,113.62500000000011
6.423501639554537E-6,871,1,Village,10,Nias Selatan,Hibala,0.0625,12875,Indonesia,Sumatera Utara,12875,Baluta,-0.374999999999943,IDN,98.37500000000003
4.322395278087272E-6,872,1,Village,9,Nias Selatan,Hibala,0.0625,12876,Indonesia,Sumatera Utara,12876,Baluta,-0.374999999999943,IDN,98.62500000000003
9.358029591122126E-6,873,1,Village,12,Agam,Iv Nagari,0.0625,12881,Indonesia,Sumatera Barat,12881,Bawan,-0.374999999999943,IDN,99.87500000000003
1.0396142920478578E-5,874,1,Village,30,Agam,Iv Nagari,0.0625,12882,Indonesia,Sumatera Barat,12882,Bawan,-0.374999999999943,IDN,100.12500000000004
7.241046307499101E-6,875,1,Village,118,Agam,Banuhampu,0.0625,12883,Indonesia,Sumatera Barat,12883,Cingkaring,-0.374999999999943,IDN,100.37500000000004
9.889532498588035E-6,876,1,Village,89,Agam,Baso,0.0625,12884,Indonesia,Sumatera Barat,12884,Koto Tinggi,-0.374999999999943,IDN,100.62500000000004
,877,1,Village,28,Kampar,Kampar Kiri Hulu,0.0625,12885,Indonesia,Riau,12885,Kota Lama,-0.374999999999943,IDN,100.87500000000004
