first,system:index,SHAPE_Length,ENGTYPE_4,Join_Count,NAME_2,NAME_3,SHAPE_Area,TARGET_FID,NAME_0,NAME_1,OID_,NAME_4,Centroid_Y,GID_0,Centroid_X
8.587673541163E-6,1932,1,Urban Community,31,Kota Kupang,Alak,0.0625,24903,Indonesia,Nusa Tenggara Timur,24903,Naioni,-10.374999999999943,IDN,123.62500000000011
1.2408922750249185E-5,1933,1,Village,13,Kupang,Amarasi Barat,0.0625,24904,Indonesia,Nusa Tenggara Timur,24904,Erbaun,-10.374999999999943,IDN,123.87500000000011
1.4387869475348254E-5,1934,1,Village,1,Kupang,Amarasi Timur,0.0625,24905,Indonesia,Nusa Tenggara Timur,24905,Pakubaun,-10.374999999999943,IDN,124.12500000000011
1.1174416894871282E-5,1935,1,Village,2,Sumba Timur,Tabundung,0.0625,25056,Indonesia,Nusa Tenggara Timur,25056,Pindu Hurani,-10.124999999999943,IDN,119.87500000000011
1.0793535951970487E-5,1936,1,Village,18,Sumba Timur,Karera,0.0625,25057,Indonesia,Nusa Tenggara Timur,25057,Ananjaki,-10.124999999999943,IDN,120.12500000000011
7.581169428393671E-6,1937,1,Village,30,Sumba Timur,Kahaungu Eti,0.0625,25058,Indonesia,Nusa Tenggara Timur,25058,Kambata Bundung,-10.124999999999943,IDN,120.37500000000011
1.0795546757763163E-5,1938,1,Village,28,Sumba Timur,Mahu,0.0625,25059,Indonesia,Nusa Tenggara Timur,25059,Haray,-10.124999999999943,IDN,120.62500000000011
,1939,1,Village,8,Sumba Timur,Pahungalodu,0.0625,25060,Indonesia,Nusa Tenggara Timur,25060,Kaliuda,-10.124999999999943,IDN,120.87500000000011
1.4324703399285128E-5,1940,1,Village,13,Kupang,Kupang Barat,0.0625,25070,Indonesia,Nusa Tenggara Timur,25070,Bolok,-10.124999999999943,IDN,123.37500000000011
9.697053347088607E-6,1941,1,Urban Community,85,Kota Kupang,Alak,0.0625,25071,Indonesia,Nusa Tenggara Timur,25071,Alak,-10.124999999999943,IDN,123.62500000000011
2.9650822265009246E-6,1942,1,Village,50,Kupang,Amabi Oefeto Timur,0.0625,25072,Indonesia,Nusa Tenggara Timur,25072,Oeniko,-10.124999999999943,IDN,123.87500000000011
,1943,1,Village,28,Kupang,Amabi Oefeto Timur,0.0625,25073,Indonesia,Nusa Tenggara Timur,25073,Enolanan,-10.124999999999943,IDN,124.12500000000011
,1944,1,Village,27,Timor Tengah Selatan,Amanuban Selatan,0.0625,25074,Indonesia,Nusa Tenggara Timur,25074,Batnun,-10.124999999999943,IDN,124.37500000000011
,1945,1,Village,7,Timor Tengah Selatan,Kolbano,0.0625,25075,Indonesia,Nusa Tenggara Timur,25075,Kolbano,-10.124999999999943,IDN,124.62500000000011
1.050744724630958E-5,1946,1,Village,1,Sumba Barat,Laboya Barat,0.0625,25221,Indonesia,Nusa Tenggara Timur,25221,Wetana,-9.874999999999943,IDN,119.12500000000011
7.543418339795739E-6,1947,1,Village,8,Sumba Barat,Laboya Barat,0.0625,25222,Indonesia,Nusa Tenggara Timur,25222,Harona Kala,-9.874999999999943,IDN,119.37500000000011
6.403794264084787E-6,1948,1,Village,9,Sumba Barat,Wanokaka,0.0625,25223,Indonesia,Nusa Tenggara Timur,25223,Bali Loku,-9.874999999999943,IDN,119.62500000000011
,1949,1,Village,19,Sumba Timur,Katala Hamu Lingu,0.0625,25224,Indonesia,Nusa Tenggara Timur,25224,Kombapari,-9.874999999999943,IDN,119.87500000000011
,1950,1,Village,24,Sumba Timur,Kambata Mapambuhang,0.0625,25225,Indonesia,Nusa Tenggara Timur,25225,Lai Meta,-9.874999999999943,IDN,120.12500000000011
,1951,1,Village,25,Sumba Timur,Kahaungu Eti,0.0625,25226,Indonesia,Nusa Tenggara Timur,25226,Kamanggih,-9.874999999999943,IDN,120.37500000000011
6.772554062208128E-6,1952,1,Village,23,Sumba Timur,Kahaungu Eti,0.0625,25227,Indonesia,Nusa Tenggara Timur,25227,Kamanggih,-9.874999999999943,IDN,120.62500000000011
9.75668455263834E-6,1953,1,Village,4,Sumba Timur,Rindi,0.0625,25228,Indonesia,Nusa Tenggara Timur,25228,Heikatapu,-9.874999999999943,IDN,120.87500000000011
,1954,1,Village,12,Kupang,Amfoang Barat Daya,0.0625,25239,Indonesia,Nusa Tenggara Timur,25239,Nefoneut,-9.874999999999943,IDN,123.62500000000011
,1955,1,Village,28,Kupang,Amfoang Barat Daya,0.0625,25240,Indonesia,Nusa Tenggara Timur,25240,Nefoneut,-9.874999999999943,IDN,123.87500000000011
,1956,1,Village,44,Kupang,Amfoang Selatan,0.0625,25241,Indonesia,Nusa Tenggara Timur,25241,Ohaem I,-9.874999999999943,IDN,124.12500000000011
,1957,1,Village,73,Timor Tengah Selatan,Amanuban Barat,0.0625,25242,Indonesia,Nusa Tenggara Timur,25242,Haumenibaki,-9.874999999999943,IDN,124.37500000000011
,1958,1,Village,75,Timor Tengah Selatan,Amanatun Selatan,0.0625,25243,Indonesia,Nusa Tenggara Timur,25243,Anin,-9.874999999999943,IDN,124.62500000000011
,1959,1,Village,9,Belu,Wewiku,0.0625,25244,Indonesia,Nusa Tenggara Timur,25244,Alkani,-9.874999999999943,IDN,124.87500000000011
1.1583642708579375E-5,1960,1,Village,15,Sumba Barat Daya,Kodi Bangedo,0.0625,25388,Indonesia,Nusa Tenggara Timur,25388,Dinjo,-9.624999999999943,IDN,118.87500000000011
,1961,1,Village,51,Sumba Barat Daya,Kodi Bangedo,0.0625,25389,Indonesia,Nusa Tenggara Timur,25389,Dinjo,-9.624999999999943,IDN,119.12500000000011
,1962,1,Village,84,Sumba Barat Daya,Wewewa Barat,0.0625,25390,Indonesia,Nusa Tenggara Timur,25390,Kabali Dana,-9.624999999999943,IDN,119.37500000000011
,1963,1,Village,37,Sumba Barat,Kota Waikabubak,0.0625,25391,Indonesia,Nusa Tenggara Timur,25391,Soba Rade,-9.624999999999943,IDN,119.62500000000011
1.0376479505085036E-5,1964,1,Village,24,Sumba Tengah,Umbu Ratu Nggay,0.0625,25392,Indonesia,Nusa Tenggara Timur,25392,Mbilur Pangadu,-9.624999999999943,IDN,119.87500000000011
9.768524793657241E-6,1965,1,Village,21,Sumba Timur,Haharu,0.0625,25393,Indonesia,Nusa Tenggara Timur,25393,Kalamba,-9.624999999999943,IDN,120.12500000000011
9.152307665380399E-6,1966,1,Village,20,Sumba Timur,Kahaungu Eti,0.0625,25394,Indonesia,Nusa Tenggara Timur,25394,Kotak Kawau,-9.624999999999943,IDN,120.37500000000011
1.6601395658261446E-5,1967,1,Village,4,Sumba Timur,Kahaungu Eti,0.0625,25395,Indonesia,Nusa Tenggara Timur,25395,Kotak Kawau,-9.624999999999943,IDN,120.62500000000011
,1968,1,Village,8,Kupang,Amfoang Barat Daya,0.0625,25407,Indonesia,Nusa Tenggara Timur,25407,Bioba Barutaen,-9.624999999999943,IDN,123.62500000000011
,1969,1,Village,25,Kupang,Amfoang Barat Daya,0.0625,25408,Indonesia,Nusa Tenggara Timur,25408,Letkole,-9.624999999999943,IDN,123.87500000000011
,1970,1,Village,29,Kupang,Amfoang Selatan,0.0625,25409,Indonesia,Nusa Tenggara Timur,25409,Ohaem I,-9.624999999999943,IDN,124.12500000000011
,1971,1,Village,68,Timor Tengah Selatan,Fatumnasi,0.0625,25410,Indonesia,Nusa Tenggara Timur,25410,Fatumnasi,-9.624999999999943,IDN,124.37500000000011
,1972,1,Village,78,Belu,Io Kufeu,0.0625,25411,Indonesia,Nusa Tenggara Timur,25411,Tunmat,-9.624999999999943,IDN,124.62500000000011
,1973,1,Village,104,Belu,Botin Leobele,0.0625,25412,Indonesia,Nusa Tenggara Timur,25412,Babotin Selatan,-9.624999999999943,IDN,124.87500000000011
,1974,1,Village,1,Belu,Kobalima,0.0625,25413,Indonesia,Nusa Tenggara Timur,25413,Litamali,-9.624999999999943,IDN,125.12500000000011
1.85205417126806E-5,1975,1,Village,3,Sumba Barat Daya,Kodi Utara,0.0625,25556,Indonesia,Nusa Tenggara Timur,25556,Kalena Rongo,-9.374999999999943,IDN,118.87500000000011
8.41354466087814E-6,1976,1,Village,22,Sumba Barat Daya,Kodi Utara,0.0625,25557,Indonesia,Nusa Tenggara Timur,25557,Bila Cenge,-9.374999999999943,IDN,119.12500000000011
1.2432906976065102E-5,1977,1,Village,28,Sumba Barat Daya,Loura,0.0625,25558,Indonesia,Nusa Tenggara Timur,25558,Bondo Boghila,-9.374999999999943,IDN,119.37500000000011
9.851242098861963E-6,1978,1,Village,16,Sumba Tengah,Mamboro,0.0625,25559,Indonesia,Nusa Tenggara Timur,25559,Cendana,-9.374999999999943,IDN,119.62500000000011
1.3199714172021109E-5,1979,1,Village,10,Sumba Tengah,Umbu Ratu Nggay,0.0625,25560,Indonesia,Nusa Tenggara Timur,25560,Lenang,-9.374999999999943,IDN,119.87500000000011
1.4097182795106387E-5,1980,1,Village,7,Sumba Timur,Haharu,0.0625,25561,Indonesia,Nusa Tenggara Timur,25561,Kadahang,-9.374999999999943,IDN,120.12500000000011
1.0556443823052788E-5,1981,1,Village,9,Kupang,Amfoang Timur,0.0625,25576,Indonesia,Nusa Tenggara Timur,25576,Kifu,-9.374999999999943,IDN,123.87500000000011
1.9133389071286678E-5,1982,1,Village,11,Kupang,Amfoang Tengah,0.0625,25577,Indonesia,Nusa Tenggara Timur,25577,Bonmuti,-9.374999999999943,IDN,124.12500000000011
,1983,1,Village,57,Timor Tengah Utara,Bikomi Nilulat,0.0625,25578,Indonesia,Nusa Tenggara Timur,25578,Haumeni 'ana,-9.374999999999943,IDN,124.37500000000011
,1984,1,Village,63,Belu,Io Kufeu,0.0625,25579,Indonesia,Nusa Tenggara Timur,25579,Tunmat,-9.374999999999943,IDN,124.62500000000011
,1985,1,Village,72,Belu,Botin Leobele,0.0625,25580,Indonesia,Nusa Tenggara Timur,25580,Babotin,-9.374999999999943,IDN,124.87500000000011
,1986,1,Village,10,Belu,Kobalima Timur,0.0625,25581,Indonesia,Nusa Tenggara Timur,25581,Alas,-9.374999999999943,IDN,125.12500000000011
1.1692105702544356E-5,1987,1,Village,1,Sumbawa Barat,Sekongkang,0.0625,25715,Indonesia,Nusa Tenggara Barat,25715,Sekongkang Bawah,-9.124999999999943,IDN,116.62500000000011
9.713847962129643E-6,1988,1,Village,7,Sumbawa Barat,Jereweh,0.0625,25716,Indonesia,Nusa Tenggara Barat,25716,Belo,-9.124999999999943,IDN,116.87500000000011
4.735546752586098E-6,1989,1,Village,5,Sumbawa Barat,Jereweh,0.0625,25717,Indonesia,Nusa Tenggara Barat,25717,Belo,-9.124999999999943,IDN,117.12500000000011
8.609088793335005E-6,1990,1,Village,3,Sumbawa,Lenangguar,0.0625,25718,Indonesia,Nusa Tenggara Barat,25718,Tatebal,-9.124999999999943,IDN,117.37500000000011
4.115881685002842E-6,1991,1,Village,2,Sumbawa,Ropang,0.0625,25719,Indonesia,Nusa Tenggara Barat,25719,Lawin,-9.124999999999943,IDN,117.62500000000011
1.6347249367569093E-5,1992,1,Village,2,Timor Tengah Utara,Insana Utara,0.0625,25746,Indonesia,Nusa Tenggara Timur,25746,Humusu C,-9.124999999999943,IDN,124.37500000000011
1.6643748393804875E-5,1993,1,Village,20,Timor Tengah Utara,Biboki Anleu,0.0625,25747,Indonesia,Nusa Tenggara Timur,25747,Kotafoun,-9.124999999999943,IDN,124.62500000000011
,1994,1,Village,47,Belu,Atambua Barat,0.0625,25748,Indonesia,Nusa Tenggara Timur,25748,Beirafu,-9.124999999999943,IDN,124.87500000000011
,1995,1,Village,34,Belu,Lamaknen Selatan,0.0625,25749,Indonesia,Nusa Tenggara Timur,25749,Debululik,-9.124999999999943,IDN,125.12500000000011
,1996,1,Village,1,Merauke,Naukenjerai,0.0625,25812,Indonesia,Papua,25812,Kondo,-9.124999999999943,IDN,140.8750000000001
,1997,1,Village,1,Merauke,Naukenjerai,0.0625,25813,Indonesia,Papua,25813,Kondo,-9.124999999999943,IDN,141.1250000000001
9.855823206006525E-6,1998,1,Village,1,Banyuwangi,Tegaldlimo,0.0625,25874,Indonesia,Jawa Timur,25874,Kalipait,-8.874999999999943,IDN,114.37500000000011
4.9644326539157265E-6,1999,1,Village,1,Banyuwangi,Tegaldlimo,0.0625,25875,Indonesia,Jawa Timur,25875,Kalipait,-8.874999999999943,IDN,114.62500000000011
7.0449385996728025E-6,2000,1,Village,9,Badung,Kuta Selatan,0.0625,25877,Indonesia,Bali,25877,Benoa,-8.874999999999943,IDN,115.12500000000011
3.335487050258858E-6,2001,1,Village,3,Klungkung,Nusapenida,0.0625,25878,Indonesia,Bali,25878,Batumadeg,-8.874999999999943,IDN,115.37500000000011
5.725196629303259E-6,2002,1,Village,6,Klungkung,Nusapenida,0.0625,25879,Indonesia,Bali,25879,Batukandik,-8.874999999999943,IDN,115.62500000000011
6.205770188150842E-6,2003,1,Village,6,Lombok Barat,Sekotong Tengah,0.0625,25880,Indonesia,Nusa Tenggara Barat,25880,Batu Putih,-8.874999999999943,IDN,115.87500000000011
9.911964763109945E-6,2004,1,Village,27,Lombok Barat,Lembar,0.0625,25881,Indonesia,Nusa Tenggara Barat,25881,Labuan Tereng,-8.874999999999943,IDN,116.12500000000011
9.71818623544015E-6,2005,1,Village,42,Lombok Tengah,Janapria,0.0625,25882,Indonesia,Nusa Tenggara Barat,25882,Lekor,-8.874999999999943,IDN,116.37500000000011
1.245187712715985E-5,2006,1,Village,15,Lombok Timur,Jerowaru,0.0625,25883,Indonesia,Nusa Tenggara Barat,25883,Jerowaru,-8.874999999999943,IDN,116.62500000000011
1.2137368469412972E-5,2007,1,Village,35,Sumbawa Barat,Brang Ene,0.0625,25884,Indonesia,Nusa Tenggara Barat,25884,Kalimantong,-8.874999999999943,IDN,116.87500000000011
6.017042501952898E-6,2008,1,Village,16,Sumbawa Barat,Brang Ene,0.0625,25885,Indonesia,Nusa Tenggara Barat,25885,Mataiyang,-8.874999999999943,IDN,117.12500000000011
6.897676688620843E-6,2009,1,Village,15,Sumbawa,Lantung,0.0625,25886,Indonesia,Nusa Tenggara Barat,25886,Padesa,-8.874999999999943,IDN,117.37500000000011
2.5543804087139083E-6,2010,1,Village,17,Sumbawa,Labangka,0.0625,25887,Indonesia,Nusa Tenggara Barat,25887,Jaya Makmur,-8.874999999999943,IDN,117.62500000000011
8.587974662791349E-6,2011,1,Village,21,Sumbawa,Empang,0.0625,25888,Indonesia,Nusa Tenggara Barat,25888,Boal,-8.874999999999943,IDN,117.87500000000011
9.084896932247952E-6,2012,1,Village,10,Sumbawa,Empang,0.0625,25889,Indonesia,Nusa Tenggara Barat,25889,Bunga Eja,-8.874999999999943,IDN,118.12500000000011
7.948069172413244E-6,2013,1,Village,8,Bima,Parado,0.0625,25890,Indonesia,Nusa Tenggara Barat,25890,Kuta,-8.874999999999943,IDN,118.37500000000011
5.515436893838636E-6,2014,1,Village,13,Bima,Langgudu,0.0625,25891,Indonesia,Nusa Tenggara Barat,25891,Laju,-8.874999999999943,IDN,118.62500000000011
1.0209495059537262E-5,2015,1,Village,3,Bima,Langgudu,0.0625,25892,Indonesia,Nusa Tenggara Barat,25892,Karampi,-8.874999999999943,IDN,118.87500000000011
9.725698792000582E-6,2016,1,Village,1,Bima,Lambu,0.0625,25893,Indonesia,Nusa Tenggara Barat,25893,Nggelu,-8.874999999999943,IDN,119.12500000000011
9.900546245936176E-6,2017,1,Village,1,Manggarai Barat,Komodo,0.0625,25894,Indonesia,Nusa Tenggara Timur,25894,Komodo,-8.874999999999943,IDN,119.37500000000011
1.1088375777068826E-5,2018,1,Village,1,Manggarai Barat,Komodo,0.0625,25895,Indonesia,Nusa Tenggara Timur,25895,Pasir Panjang,-8.874999999999943,IDN,119.62500000000011
8.624597241931682E-6,2019,1,Village,5,Manggarai Barat,Komodo,0.0625,25896,Indonesia,Nusa Tenggara Timur,25896,Golo Mori,-8.874999999999943,IDN,119.87500000000011
4.816246086314317E-6,2020,1,Village,9,Manggarai Barat,Lembor,0.0625,25897,Indonesia,Nusa Tenggara Timur,25897,Benteng Dewa,-8.874999999999943,IDN,120.12500000000011
6.947233600784224E-6,2021,1,Village,27,Manggarai Barat,Lembor,0.0625,25898,Indonesia,Nusa Tenggara Timur,25898,Kakor,-8.874999999999943,IDN,120.37500000000011
7.605846776714934E-6,2022,1,Village,20,Manggarai Timur,Borong,0.0625,25899,Indonesia,Nusa Tenggara Timur,25899,Bea Ngencung,-8.874999999999943,IDN,120.62500000000011
1.0236641139013799E-5,2023,1,Village,42,Manggarai Timur,Kotakomba,0.0625,25900,Indonesia,Nusa Tenggara Timur,25900,Gunung Mute,-8.874999999999943,IDN,120.87500000000011
1.2281599743564242E-5,2024,1,Village,71,Nagekeo,Boawae,0.0625,25901,Indonesia,Nusa Tenggara Timur,25901,Kelewae,-8.874999999999943,IDN,121.12500000000011
4.7338346749047715E-6,2025,1,Village,44,Ende,Nangapanda,0.0625,25902,Indonesia,Nusa Tenggara Timur,25902,Kel. Ndorurea,-8.874999999999943,IDN,121.37500000000011
,2026,1,Village,76,Ende,Detusoko,0.0625,25903,Indonesia,Nusa Tenggara Timur,25903,Dile,-8.874999999999943,IDN,121.62500000000011
6.01264303465008E-6,2027,1,Village,59,Ende,Detusoko,0.0625,25904,Indonesia,Nusa Tenggara Timur,25904,Detusoko Barat,-8.874999999999943,IDN,121.87500000000011
-1.8115711061950577E-6,2028,1,Village,8,Sikka,Lela,0.0625,25905,Indonesia,Nusa Tenggara Timur,25905,Sikka,-8.874999999999943,IDN,122.12500000000011
7.0160842958791295E-6,2029,1,Village,4,Sikka,Bola,0.0625,25906,Indonesia,Nusa Tenggara Timur,25906,Hokor,-8.874999999999943,IDN,122.37500000000011
,2030,1,Village,3,Belu,Kakuluk Mesak,0.0625,25916,Indonesia,Nusa Tenggara Timur,25916,Jenilu,-8.874999999999943,IDN,124.87500000000011
,2031,1,Village,4,Belu,Lamaknen,0.0625,25917,Indonesia,Nusa Tenggara Timur,25917,Lamak Senulu,-8.874999999999943,IDN,125.12500000000011
,2032,1,Village,3,Merauke,Naukenjerai,0.0625,25979,Indonesia,Papua,25979,Onggaya,-8.874999999999943,IDN,140.6250000000001
,2033,1,Village,4,Merauke,Naukenjerai,0.0625,25980,Indonesia,Papua,25980,Kondo,-8.874999999999943,IDN,140.8750000000001
,2034,1,Village,2,Merauke,Naukenjerai,0.0625,25981,Indonesia,Papua,25981,Kondo,-8.874999999999943,IDN,141.1250000000001
2.2071037642628497E-6,2035,1,Village,22,Banyuwangi,Bangorejo,0.0625,26041,Indonesia,Jawa Timur,26041,Bangorejo,-8.624999999999943,IDN,114.12500000000011
6.859867547612658E-6,2036,1,Village,14,Banyuwangi,Muncar,0.0625,26042,Indonesia,Jawa Timur,26042,Wringin Putih,-8.624999999999943,IDN,114.37500000000011
7.479538458940224E-6,2037,1,Village,1,Banyuwangi,Tegaldlimo,0.0625,26043,Indonesia,Jawa Timur,26043,Kalipait,-8.624999999999943,IDN,114.62500000000011
8.630121923586606E-6,2038,1,Village,5,Tabanan,Selemadeg Barat,0.0625,26044,Indonesia,Bali,26044,Antosari,-8.624999999999943,IDN,114.87500000000011
5.052727958231087E-6,2039,1,Village,149,Badung,Abiansemal,0.0625,26045,Indonesia,Bali,26045,Abiansemal,-8.624999999999943,IDN,115.12500000000011
4.873563248802642E-6,2040,1,Village,112,Bangli,Bangli,0.0625,26046,Indonesia,Bali,26046,Bunutin,-8.624999999999943,IDN,115.37500000000011
6.431283292453764E-6,2041,1,Village,21,Karangasem,Karangasem,0.0625,26047,Indonesia,Bali,26047,Bugbug,-8.624999999999943,IDN,115.62500000000011
8.647384450593682E-6,2042,1,Village,4,Lombok Barat,Sekotong Tengah,0.0625,26048,Indonesia,Nusa Tenggara Barat,26048,Batu Putih,-8.624999999999943,IDN,115.87500000000011
1.3627067914066506E-5,2043,1,Village,158,Lombok Barat,Batu Layar,0.0625,26049,Indonesia,Nusa Tenggara Barat,26049,Batu Layar,-8.624999999999943,IDN,116.12500000000011
1.0694094801664246E-6,2044,1,Village,149,Lombok Barat,Narmada,0.0625,26050,Indonesia,Nusa Tenggara Barat,26050,Keru,-8.624999999999943,IDN,116.37500000000011
6.083031732720678E-6,2045,1,Village,82,Lombok Timur,Aikmel,0.0625,26051,Indonesia,Nusa Tenggara Barat,26051,Aikmel,-8.624999999999943,IDN,116.62500000000011
1.0288950282066827E-5,2046,1,Village,55,Sumbawa Barat,Brang Ene,0.0625,26052,Indonesia,Nusa Tenggara Barat,26052,Lampok,-8.624999999999943,IDN,116.87500000000011
1.2572512342755861E-5,2047,1,Village,22,Sumbawa Barat,Brang Rea,0.0625,26053,Indonesia,Nusa Tenggara Barat,26053,Bangkat Monteh,-8.624999999999943,IDN,117.12500000000011
1.5244653845818724E-5,2048,1,Village,43,Sumbawa,Batulanteh,0.0625,26054,Indonesia,Nusa Tenggara Barat,26054,Batudulang,-8.624999999999943,IDN,117.37500000000011
1.1812161552154436E-5,2049,1,Village,30,Sumbawa,Lantung,0.0625,26055,Indonesia,Nusa Tenggara Barat,26055,Ai Mual,-8.624999999999943,IDN,117.62500000000011
9.823323345296072E-6,2050,1,Village,14,Sumbawa,Empang,0.0625,26056,Indonesia,Nusa Tenggara Barat,26056,Boal,-8.624999999999943,IDN,117.87500000000011
1.0099099418197746E-5,2051,1,Village,17,Dompu,Kempo,0.0625,26057,Indonesia,Nusa Tenggara Barat,26057,Kempo,-8.624999999999943,IDN,118.12500000000011
1.1005588902465462E-5,2052,1,Village,51,Bima,Mada Pangga,0.0625,26058,Indonesia,Nusa Tenggara Barat,26058,Upt Mpuri,-8.624999999999943,IDN,118.37500000000011
1.2848126861510552E-5,2053,1,Village,85,Bima,Belo,0.0625,26059,Indonesia,Nusa Tenggara Barat,26059,Cenggu,-8.624999999999943,IDN,118.62500000000011
8.238573387751286E-6,2054,1,Village,66,Bima,Belo,0.0625,26060,Indonesia,Nusa Tenggara Barat,26060,Lido,-8.624999999999943,IDN,118.87500000000011
1.4170368679462867E-5,2055,1,Village,16,Bima,Lambu,0.0625,26061,Indonesia,Nusa Tenggara Barat,26061,Lambu,-8.624999999999943,IDN,119.12500000000011
9.67789783022007E-6,2056,1,Village,3,Bima,Lambu,0.0625,26062,Indonesia,Nusa Tenggara Barat,26062,Nggelu,-8.624999999999943,IDN,119.37500000000011
9.516477323264234E-6,2057,1,Village,4,Manggarai Barat,Komodo,0.0625,26063,Indonesia,Nusa Tenggara Timur,26063,Komodo,-8.624999999999943,IDN,119.62500000000011
1.4866687656126966E-5,2058,1,Village,27,Manggarai Barat,Boleng,0.0625,26064,Indonesia,Nusa Tenggara Timur,26064,Golo Ketak,-8.624999999999943,IDN,119.87500000000011
1.4742225325080648E-5,2059,1,Village,61,Manggarai Barat,Boleng,0.0625,26065,Indonesia,Nusa Tenggara Timur,26065,Golo Ketak,-8.624999999999943,IDN,120.12500000000011
,2060,1,Village,136,Manggarai Barat,Kuwus,0.0625,26066,Indonesia,Nusa Tenggara Timur,26066,Benteng Curu,-8.624999999999943,IDN,120.37500000000011
,2061,1,Village,87,Manggarai Timur,Borong,0.0625,26067,Indonesia,Nusa Tenggara Timur,26067,Bea Ngencung,-8.624999999999943,IDN,120.62500000000011
,2062,1,Village,35,Manggarai Timur,Elar,0.0625,26068,Indonesia,Nusa Tenggara Timur,26068,Biting,-8.624999999999943,IDN,120.87500000000011
2.6275678431228427E-5,2063,1,Village,55,Nagekeo,Aesesa Selatan,0.0625,26069,Indonesia,Nusa Tenggara Timur,26069,Langedhawe,-8.624999999999943,IDN,121.12500000000011
1.0013404922899487E-5,2064,1,Village,42,Ende,Maukaro,0.0625,26070,Indonesia,Nusa Tenggara Timur,26070,Kamubheka,-8.624999999999943,IDN,121.37500000000011
,2065,1,Village,61,Ende,Detukeli,0.0625,26071,Indonesia,Nusa Tenggara Timur,26071,Wolomuku,-8.624999999999943,IDN,121.62500000000011
,2066,1,Village,79,Ende,Detukeli,0.0625,26072,Indonesia,Nusa Tenggara Timur,26072,Detukeli,-8.624999999999943,IDN,121.87500000000011
7.760592181827538E-6,2067,1,Village,78,Ende,Kotabaru,0.0625,26073,Indonesia,Nusa Tenggara Timur,26073,Kotabaru,-8.624999999999943,IDN,122.12500000000011
1.2804368811919144E-5,2068,1,Village,49,Sikka,Bola,0.0625,26074,Indonesia,Nusa Tenggara Timur,26074,Bola,-8.624999999999943,IDN,122.37500000000011
1.6865711975840856E-6,2069,1,Village,30,Flores Timur,Ilebura,0.0625,26075,Indonesia,Nusa Tenggara Timur,26075,Nobokonga,-8.624999999999943,IDN,122.62500000000011
5.2124124520649735E-6,2070,1,Village,18,Flores Timur,Ilebura,0.0625,26076,Indonesia,Nusa Tenggara Timur,26076,Birawan,-8.624999999999943,IDN,122.87500000000011
8.021117494720277E-6,2071,1,Village,1,Lembata,Nagawutung,0.0625,26077,Indonesia,Nusa Tenggara Timur,26077,Pasir Putih,-8.624999999999943,IDN,123.12500000000011
4.617855709872206E-6,2072,1,Village,26,Lembata,Atadei,0.0625,26078,Indonesia,Nusa Tenggara Timur,26078,Lebaata,-8.624999999999943,IDN,123.37500000000011
6.5202584825874114E-6,2073,1,Village,7,Lembata,Atadei,0.0625,26079,Indonesia,Nusa Tenggara Timur,26079,Atakore,-8.624999999999943,IDN,123.62500000000011
7.284227746338633E-6,2074,1,Village,3,Alor,Pantar Tengah,0.0625,26081,Indonesia,Nusa Tenggara Timur,26081,Aramaba,-8.624999999999943,IDN,124.12500000000011
,2075,1,Village,8,Merauke,Merauke,0.0625,26146,Indonesia,Papua,26146,Bambu Pemali,-8.624999999999943,IDN,140.3750000000001
,2076,1,Village,7,Merauke,Merauke,0.0625,26147,Indonesia,Papua,26147,Nasem,-8.624999999999943,IDN,140.6250000000001
,2077,1,Village,6,Merauke,Naukenjerai,0.0625,26148,Indonesia,Papua,26148,Onggaya,-8.624999999999943,IDN,140.8750000000001
,2078,1,Village,3,Merauke,Sota,0.0625,26149,Indonesia,Papua,26149,Rawa Biru,-8.624999999999943,IDN,141.1250000000001
5.6250275160690076E-6,2079,1,Village,76,Banyuwangi,Bangorejo,0.0625,26209,Indonesia,Jawa Timur,26209,Bangorejo,-8.374999999999943,IDN,114.12500000000011
4.528462014465806E-6,2080,1,Village,74,Jembrana,Melaya,0.0625,26210,Indonesia,Bali,26210,Melaya,-8.374999999999943,IDN,114.37500000000011
3.042646447255826E-6,2081,1,Village,39,Jembrana,Jembrana,0.0625,26211,Indonesia,Bali,26211,Air Kuning,-8.374999999999943,IDN,114.62500000000011
4.835721816083194E-6,2082,1,Village,54,Buleleng,Banjar,0.0625,26212,Indonesia,Bali,26212,Banyusri,-8.374999999999943,IDN,114.87500000000011
,2083,1,Village,133,Badung,Abiansemal,0.0625,26213,Indonesia,Bali,26213,Ayunan,-8.374999999999943,IDN,115.12500000000011
1.9888233135459698E-7,2084,1,Village,129,Badung,Petang,0.0625,26214,Indonesia,Bali,26214,Belok,-8.374999999999943,IDN,115.37500000000011
1.2710668731631607E-5,2085,1,Village,52,Karangasem,Abang,0.0625,26215,Indonesia,Bali,26215,Ababi,-8.374999999999943,IDN,115.62500000000011
1.8865463746738588E-5,2086,1,Village,31,Lombok Barat,Batu Layar,0.0625,26217,Indonesia,Nusa Tenggara Barat,26217,Batu Layar,-8.374999999999943,IDN,116.12500000000011
1.2012172109048067E-5,2087,1,Village,42,Lombok Barat,Lingsar,0.0625,26218,Indonesia,Nusa Tenggara Barat,26218,Batu Mekar,-8.374999999999943,IDN,116.37500000000011
,2088,1,Village,17,Lombok Timur,Aikmel,0.0625,26219,Indonesia,Nusa Tenggara Barat,26219,Aikmel Utara,-8.374999999999943,IDN,116.62500000000011
