first,system:index,lat,lon
1.0567695777948913E-5,0,-8.625,113.375
9.125606678817556E-6,1,-8.625,113.625
1.297914124297726E-5,2,-8.375,110.875
1.2091787477502594E-5,3,-8.375,111.125
7.141258993691529E-6,4,-8.375,111.375
7.834699622272892E-6,5,-8.375,111.625
8.154589168082665E-6,6,-8.375,111.875
9.717074802833212E-6,7,-8.375,112.125
7.577332237999955E-6,8,-8.375,112.375
7.398299257640025E-6,9,-8.375,112.625
5.3287398644657666E-6,10,-8.375,112.875
5.0290607405772124E-6,11,-8.375,113.125
8.45674784407053E-6,12,-8.375,113.375
1.000176950959386E-5,13,-8.375,113.625
1.0726729507044169E-5,14,-8.125,110.125
1.2409800390676382E-5,15,-8.125,110.375
1.317018729817199E-5,16,-8.125,110.625
1.2824771130804972E-5,17,-8.125,110.875
1.295034582245362E-5,18,-8.125,111.125
1.1051189331694506E-5,19,-8.125,111.375
1.0173926678276097E-5,20,-8.125,111.625
9.714392411819936E-6,21,-8.125,111.875
1.2098680082736349E-5,22,-8.125,112.125
5.362378702595139E-6,23,-8.125,112.375
7.979976076400348E-6,24,-8.125,112.625
5.945657938461584E-6,25,-8.125,112.875
-5.797296232176269E-7,26,-8.125,113.125
8.772002910292001E-6,27,-8.125,113.375
5.829347832031513E-6,28,-8.125,113.625
1.3499000354395182E-5,29,-7.875,108.125
1.2616245715607172E-5,30,-7.875,108.375
1.4986398461499492E-5,31,-7.875,108.625
1.1104009974479126E-5,32,-7.875,108.875
1.1712315640449471E-5,33,-7.875,109.125
1.197409302691956E-5,34,-7.875,109.375
1.4177022562346395E-5,35,-7.875,109.625
1.4201622997191956E-5,36,-7.875,109.875
1.1981664931913516E-5,37,-7.875,110.125
1.9116793506578317E-5,38,-7.875,110.375
2.0521205999717415E-5,39,-7.875,110.625
1.932407092912138E-5,40,-7.875,110.875
2.0781501329073713E-5,41,-7.875,111.125
1.2541509144689837E-5,42,-7.875,111.375
1.8953549662722496E-5,43,-7.875,111.625
5.156569440991669E-6,44,-7.875,111.875
2.5178153809564455E-5,45,-7.875,112.125
2.5319398832530613E-5,46,-7.875,112.375
1.9157074218309253E-5,47,-7.875,112.625
3.3792804715549273E-5,48,-7.875,112.875
3.0211366483822994E-5,49,-7.875,113.125
2.8383381493813847E-5,50,-7.875,113.375
7.722374178842637E-5,51,-7.875,113.625
1.4484376221478315E-5,52,-7.625,107.375
1.4463146422335364E-5,53,-7.625,107.625
1.187820319683813E-5,54,-7.625,107.875
9.683592507929615E-6,55,-7.625,108.125
1.0502797606566808E-5,56,-7.625,108.375
1.2971964423523958E-5,57,-7.625,108.625
2.1979074412918543E-5,58,-7.625,108.875
2.25282697626654E-5,59,-7.625,109.125
1.2342204959010558E-5,60,-7.625,109.375
1.3700725079749422E-5,61,-7.625,109.625
1.2131492482742561E-5,62,-7.625,109.875
1.43504185737694E-5,63,-7.625,110.125
2.1601997999632126E-5,64,-7.625,110.375
2.7373020872328646E-5,65,-7.625,110.625
3.5517512165769924E-5,66,-7.625,110.875
3.0344258163359674E-5,67,-7.625,111.125
2.2203966259179397E-5,68,-7.625,111.375
2.8101107310422376E-5,69,-7.625,111.625
3.115630084651431E-5,70,-7.625,111.875
2.8857856030840137E-5,71,-7.625,112.125
3.6566887396057544E-5,72,-7.625,112.375
5.3593060635642124E-5,73,-7.625,112.625
3.9467320552622335E-5,74,-7.625,112.875
3.361706473272033E-5,75,-7.625,113.125
3.786537970082504E-5,76,-7.625,113.375
8.542743072640626E-5,77,-7.625,113.625
1.554507613520195E-5,78,-7.375,106.375
1.7534213286918355E-5,79,-7.375,106.625
1.6757755193598563E-5,80,-7.375,106.875
1.2134807037167747E-5,81,-7.375,107.125
1.0293114639212285E-5,82,-7.375,107.375
7.001320601454719E-6,83,-7.375,107.625
1.7253801203519405E-5,84,-7.375,107.875
2.1396460278002988E-5,85,-7.375,108.125
1.7442833250767454E-5,86,-7.375,108.375
1.4809471376323742E-5,87,-7.375,108.625
1.8840470143683105E-5,88,-7.375,108.875
1.9396731256733503E-5,89,-7.375,109.125
2.14245389892049E-5,90,-7.375,109.375
1.2808267370219233E-5,91,-7.375,109.625
1.545739886282063E-5,92,-7.375,109.875
1.865681683308631E-5,93,-7.375,110.125
1.6380250969979955E-5,94,-7.375,110.375
2.1948464820819852E-5,95,-7.375,110.625
2.7453837161210342E-5,96,-7.375,110.875
3.0849090931568355E-5,97,-7.375,111.125
3.0314094206811787E-5,98,-7.375,111.375
2.252493325852237E-5,99,-7.375,111.625
3.144390035013087E-5,100,-7.375,111.875
2.44167627572579E-5,101,-7.375,112.125
3.4489903801519595E-5,102,-7.375,112.375
5.075206685717124E-5,103,-7.375,112.625
3.0087451814526925E-5,104,-7.375,112.875
2.2536725067003544E-5,105,-7.375,113.125
1.89996406883394E-5,106,-7.375,113.625
1.299079488079578E-5,107,-7.125,105.625
2.2273702830126548E-5,108,-7.125,106.375
3.202771354250969E-5,109,-7.125,106.625
3.0349249781059883E-5,110,-7.125,106.875
1.077156655819469E-5,111,-7.125,107.125
,112,-7.125,107.375
2.4333104858633463E-5,113,-7.125,107.625
1.7184615135259946E-5,114,-7.125,107.875
1.5317084712794653E-5,115,-7.125,108.125
1.154763180369503E-5,116,-7.125,108.375
1.3696121614426046E-5,117,-7.125,108.625
1.6139287035729338E-5,118,-7.125,108.875
1.890914724476787E-5,119,-7.125,109.125
2.1356691109106375E-5,120,-7.125,109.375
2.168522414245517E-5,121,-7.125,109.625
2.9701002289302085E-5,122,-7.125,109.875
2.304634745242758E-5,123,-7.125,110.125
2.9416175702799956E-5,124,-7.125,110.375
2.6838468080565688E-5,125,-7.125,110.625
2.7661272427360782E-5,126,-7.125,110.875
2.3157590938322983E-5,127,-7.125,111.125
2.7391845531422576E-5,128,-7.125,111.375
2.3150877842666028E-5,129,-7.125,111.625
2.8361034483559073E-5,130,-7.125,111.875
2.7197990723800965E-5,131,-7.125,112.125
4.587066582735499E-5,132,-7.125,112.375
7.451198045273716E-5,133,-7.125,112.625
2.6655528032787608E-5,134,-7.125,112.875
1.7791305542840042E-5,135,-7.125,113.125
1.5207811159004254E-5,136,-7.125,113.375
1.203687412653155E-5,137,-7.125,113.625
1.246512152836701E-5,138,-6.875,105.125
1.2193912201767629E-5,139,-6.875,105.375
1.3504944874545032E-5,140,-6.875,105.625
1.9855996180890506E-5,141,-6.875,105.875
2.221408761284165E-5,142,-6.875,106.125
2.9107309883022902E-5,143,-6.875,106.375
2.7004861577051512E-5,144,-6.875,106.625
2.577648422142866E-5,145,-6.875,106.875
2.0538516760761788E-5,146,-6.875,107.125
2.992454269320042E-5,147,-6.875,107.375
3.944987478399792E-5,148,-6.875,107.625
1.562332760160079E-5,149,-6.875,107.875
1.6301347545280825E-5,150,-6.875,108.125
1.948572483710164E-5,151,-6.875,108.375
1.9534605019275374E-5,152,-6.875,108.625
2.199287187153354E-5,153,-6.875,108.875
2.2642033980759054E-5,154,-6.875,109.125
2.2714227268754624E-5,155,-6.875,109.375
2.192365230437187E-5,156,-6.875,109.625
2.231779857146403E-5,157,-6.875,109.875
2.5955636472861185E-5,158,-6.875,110.125
3.31222233013612E-5,159,-6.875,110.375
2.7745721438621465E-5,160,-6.875,110.625
2.5945116942786485E-5,161,-6.875,110.875
2.49660878469637E-5,162,-6.875,111.125
2.1953660840443156E-5,163,-6.875,111.375
2.171473386032851E-5,164,-6.875,111.625
4.868411024462026E-5,165,-6.875,111.875
3.724336711266603E-5,166,-6.875,112.125
3.239018112758498E-5,167,-6.875,112.375
3.370449519202155E-5,168,-6.875,112.625
3.0419254366823928E-5,169,-6.875,112.875
1.9860419781061263E-5,170,-6.875,113.125
1.8492537573419764E-5,171,-6.875,113.375
1.8132931288603473E-5,172,-6.875,113.625
1.3550982199281779E-5,173,-6.625,105.125
1.593365129731424E-5,174,-6.625,105.375
1.5441315717767793E-5,175,-6.625,105.625
2.1685645276160087E-5,176,-6.625,105.875
2.127806220628648E-5,177,-6.625,106.125
1.9315098044848916E-5,178,-6.625,106.375
3.0189135449124544E-5,179,-6.625,106.625
4.2489092171352344E-5,180,-6.625,106.875
3.192951617281288E-5,181,-6.625,107.125
3.843396139484384E-5,182,-6.625,107.375
3.090707829445577E-5,183,-6.625,107.625
2.508325643647945E-5,184,-6.625,107.875
2.260375644706223E-5,185,-6.625,108.125
2.2906894286982975E-5,186,-6.625,108.375
2.2268878867969968E-5,187,-6.625,108.625
2.0441493384351393E-5,188,-6.625,108.875
3.196724759288809E-5,189,-6.625,110.625
2.1645150881539945E-5,190,-6.625,110.875
2.4116453441649657E-5,191,-6.625,111.125
2.910888416413389E-5,192,-6.625,111.375
2.4597780905258174E-5,193,-6.625,111.625
2.315307440070464E-5,194,-6.375,105.625
2.819221170617933E-5,195,-6.375,105.875
1.798260763074325E-5,196,-6.375,106.125
2.8523347140652996E-5,197,-6.375,106.375
3.7140227076426524E-5,198,-6.375,106.625
6.132635647084328E-5,199,-6.375,106.875
7.373478011188023E-5,200,-6.375,107.125
4.080072756410469E-5,201,-6.375,107.375
3.1280639428134504E-5,202,-6.375,107.625
3.068526953597739E-5,203,-6.375,107.875
2.3534985372162496E-5,204,-6.375,108.125
2.0692341093296932E-5,205,-6.375,108.375
1.8916731315250446E-5,206,-6.375,108.625
5.8969267555479586E-5,207,-6.375,110.625
3.021301828483554E-5,208,-6.375,110.875
2.051901055345566E-5,209,-6.375,111.125
3.179806064413959E-5,210,-6.125,105.375
4.2619014029288534E-5,211,-6.125,105.875
6.355243429296866E-5,212,-6.125,106.125
6.236036941458065E-5,213,-6.125,106.375
6.339598312697166E-5,214,-6.125,106.625
6.176378068432854E-5,215,-6.125,106.875
3.555424366189425E-5,216,-6.125,107.125
2.507543381644625E-5,217,-6.125,107.375
2.1650242015745282E-5,218,-6.125,107.625
2.344036933515395E-5,219,-6.125,107.875
1.926373936327359E-5,220,-6.125,108.125
1.6088130270637155E-5,221,-6.125,108.375
1.2837618144718857E-5,222,-5.875,104.375
1.6597779792597445E-5,223,-5.875,104.625
2.066488918699375E-5,224,-5.875,104.875
3.443587835775481E-5,225,-5.875,105.125
3.3822316583131884E-5,226,-5.875,105.375
5.090452691767508E-5,227,-5.875,105.625
1.0835472233820444E-4,228,-5.875,105.875
8.688645209998754E-5,229,-5.875,106.125
5.451979380616665E-5,230,-5.875,106.375
3.2275400758937556E-5,231,-5.875,106.625
3.0436644700676536E-5,232,-5.875,106.875
2.4935808450501593E-5,233,-5.875,107.125
