first,system:index,lat,lon
1.304750979241545E-5,0,-8.625,113.375
1.3794105020662777E-5,1,-8.625,113.625
1.2028487472368617E-5,2,-8.375,110.875
9.511333703068441E-6,3,-8.375,111.125
1.3284926918670579E-5,4,-8.375,111.375
1.1228013671923172E-5,5,-8.375,111.625
1.2211422593208383E-5,6,-8.375,111.875
1.0291494454106999E-5,7,-8.375,112.125
1.1292815969779806E-5,8,-8.375,112.375
1.2688293778946576E-5,9,-8.375,112.625
1.1258153029809458E-5,10,-8.375,112.875
1.0670121977639174E-5,11,-8.375,113.125
1.136108189555566E-5,12,-8.375,113.375
1.6842968696938662E-5,13,-8.375,113.625
1.635903140223583E-5,14,-8.125,110.125
1.5489237474296084E-5,15,-8.125,110.375
1.5230493758264757E-5,16,-8.125,110.625
1.4789813312797422E-5,17,-8.125,110.875
1.2029349199115114E-5,18,-8.125,111.125
1.4097412994107943E-5,19,-8.125,111.375
1.484728594744915E-5,20,-8.125,111.625
1.5534964930886137E-5,21,-8.125,111.875
1.577002499222259E-5,22,-8.125,112.125
1.2360396843320299E-5,23,-8.125,112.375
1.5013848944680108E-5,24,-8.125,112.625
1.5400181893939694E-5,25,-8.125,112.875
8.665130678147246E-6,26,-8.125,113.125
1.1267432173235454E-5,27,-8.125,113.375
9.509995491073628E-6,28,-8.125,113.625
1.032246711411732E-5,29,-7.875,108.125
1.1157629578921696E-5,30,-7.875,108.375
1.4319484154381162E-5,31,-7.875,108.625
1.4629906421902573E-5,32,-7.875,108.875
1.8041117779306702E-5,33,-7.875,109.125
1.877400265317778E-5,34,-7.875,109.375
1.6787622531162654E-5,35,-7.875,109.625
1.9333393990413793E-5,36,-7.875,109.875
1.532202890951027E-5,37,-7.875,110.125
1.9659558088584416E-5,38,-7.875,110.375
1.9152903304203276E-5,39,-7.875,110.625
1.9122399873228917E-5,40,-7.875,110.875
1.679544182293202E-5,41,-7.875,111.125
1.5336979945504286E-5,42,-7.875,111.375
1.6817189888237643E-5,43,-7.875,111.625
2.270229235376564E-5,44,-7.875,111.875
1.7570509831321714E-5,45,-7.875,112.125
2.0837939409479046E-5,46,-7.875,112.375
1.5995621622470968E-5,47,-7.875,112.625
1.6944649733452993E-5,48,-7.875,112.875
3.99384383140014E-5,49,-7.875,113.125
1.4019962427060277E-5,50,-7.875,113.375
4.417984883125583E-5,51,-7.875,113.625
1.1680644445305846E-5,52,-7.625,107.375
1.1238412512762152E-5,53,-7.625,107.625
8.403658480087435E-6,54,-7.625,107.875
1.2060155839121402E-5,55,-7.625,108.125
1.3945392860889278E-5,56,-7.625,108.375
1.3742922286217937E-5,57,-7.625,108.625
1.678382529103278E-5,58,-7.625,108.875
2.4641846761105908E-5,59,-7.625,109.125
3.097140943364675E-5,60,-7.625,109.375
2.2143724183347903E-5,61,-7.625,109.625
2.007395981049429E-5,62,-7.625,109.875
1.6129127188195883E-5,63,-7.625,110.125
1.574424024463487E-5,64,-7.625,110.375
1.3342650627474711E-5,65,-7.625,110.625
2.7839826293413756E-5,66,-7.625,110.875
1.9239867270891133E-5,67,-7.625,111.125
2.076959731395498E-5,68,-7.625,111.375
2.2106851106087867E-5,69,-7.625,111.625
2.7204530012588016E-5,70,-7.625,111.875
2.8099912927134232E-5,71,-7.625,112.125
2.9053118186881646E-5,72,-7.625,112.375
3.024738613465852E-5,73,-7.625,112.625
4.291789109241069E-5,74,-7.625,112.875
2.6262606443415742E-5,75,-7.625,113.125
1.980918008199666E-5,76,-7.625,113.375
3.521427751148334E-5,77,-7.625,113.625
1.9458443127573842E-5,78,-7.375,106.375
1.3377356848566498E-5,79,-7.375,106.625
1.6344483828505358E-5,80,-7.375,106.875
1.2057551844036765E-5,81,-7.375,107.125
,82,-7.375,107.375
1.4301882244910671E-5,83,-7.375,107.625
1.9608872650447898E-5,84,-7.375,107.875
1.6043967828538905E-5,85,-7.375,108.125
9.902320040229884E-6,86,-7.375,108.375
1.4932556335653991E-5,87,-7.375,108.625
1.5138539879000451E-5,88,-7.375,108.875
1.9984253009229274E-5,89,-7.375,109.125
1.6796738025676976E-5,90,-7.375,109.375
1.201343124576305E-5,91,-7.375,109.625
9.191154617121275E-6,92,-7.375,109.875
1.1593396125665063E-5,93,-7.375,110.125
1.2268196852047695E-5,94,-7.375,110.375
,95,-7.375,110.625
2.5597531236713618E-5,96,-7.375,110.875
2.4509353369460655E-5,97,-7.375,111.125
1.9230730116127882E-5,98,-7.375,111.375
2.1336313501878385E-5,99,-7.375,111.625
2.4073861776536353E-5,100,-7.375,111.875
1.73428100154979E-5,101,-7.375,112.125
2.292667288443324E-5,102,-7.375,112.375
3.709861048458226E-5,103,-7.375,112.625
4.284888522065112E-5,104,-7.375,112.875
2.541044482727516E-5,105,-7.375,113.125
2.310928393200173E-5,106,-7.375,113.625
1.4935215426214028E-5,107,-7.125,105.625
2.2582656284271375E-5,108,-7.125,106.375
2.8270850629259635E-5,109,-7.125,106.625
1.654511319654169E-5,110,-7.125,106.875
2.2524847499689154E-5,111,-7.125,107.125
1.862779838657162E-5,112,-7.125,107.375
2.5082821183432998E-5,113,-7.125,107.625
9.935990624888244E-6,114,-7.125,107.875
1.980507771234879E-5,115,-7.125,108.125
1.5462467519207618E-5,116,-7.125,108.375
1.8564323724672395E-5,117,-7.125,108.625
1.627173687734505E-5,118,-7.125,108.875
2.2379643102653426E-5,119,-7.125,109.125
2.6355687359526753E-5,120,-7.125,109.375
2.113954451363094E-5,121,-7.125,109.625
3.414309894529486E-5,122,-7.125,109.875
3.5570639847370196E-5,123,-7.125,110.125
2.6032325329518873E-5,124,-7.125,110.375
