country,date,grid_x,grid_y,n_crisis,difference,baseline,movement_value,grid_lon,grid_lat
BN,2020-10-14,91,95,1456.0,-352.0,1808.0,728.0,115.125,4.625
BN,2020-10-15,89,95,7874.0,-1266.0000000000002,9139.999999999996,3937.0,114.625,4.625
BN,2020-10-15,89,96,22657.0,-3204.8,25861.800000000007,11328.5,114.625,4.375
BN,2020-10-15,90,94,99873.0,-11090.39999999999,110963.39999999997,49936.5,114.875,4.875
BN,2020-10-15,91,95,1546.0,-282.8,1828.8,773.0,115.125,4.625
BN,2020-10-16,89,95,7853.0,-1150.4,9003.400000000001,3926.5,114.625,4.625
BN,2020-10-16,89,96,21487.0,-2984.8,24471.800000000003,10743.5,114.625,4.375
BN,2020-10-16,90,94,94809.0,-10945.600000000008,105754.60000000012,47404.5,114.875,4.875
BN,2020-10-16,91,95,1483.0,-234.0,1716.9999999999998,741.5,115.125,4.625
BN,2020-10-17,89,95,7732.0,-1233.6,8965.599999999999,3866.0,114.625,4.625
BN,2020-10-17,89,96,21391.0,-2736.4,24127.4,10695.5,114.625,4.375
BN,2020-10-17,90,94,95261.0,-11830.399999999998,107091.40000000002,47630.5,114.875,4.875
BN,2020-10-17,91,95,1498.0,-322.0,1820.0,749.0,115.125,4.625
BN,2020-10-18,89,95,7292.0,-1194.0,8485.999999999998,3646.0,114.625,4.625
BN,2020-10-18,89,96,19902.0,-2860.0,22762.0,9951.0,114.625,4.375
BN,2020-10-18,90,94,86216.0,-11770.000000000004,97985.99999999994,43108.0,114.875,4.875
BN,2020-10-18,91,95,1168.0,-433.60000000000014,1601.6,584.0,115.125,4.625
BN,2020-10-19,89,95,6136.0,-1592.8,7728.799999999999,3068.0,114.625,4.625
BN,2020-10-19,89,96,19200.0,-3607.6,22807.6,9600.0,114.625,4.375
BN,2020-10-19,90,94,81450.0,-15157.20000000001,96607.19999999998,40725.0,114.875,4.875
BN,2020-10-19,91,95,978.0,-362.4,1340.3999999999996,489.0,115.125,4.625
BN,2020-10-20,89,95,6594.0,-1415.2000000000005,8009.199999999999,3297.0,114.625,4.625
BN,2020-10-20,89,96,20320.0,-3564.4,23884.399999999998,10160.0,114.625,4.375
BN,2020-10-20,90,94,87371.0,-13947.19999999998,101318.19999999995,43685.5,114.875,4.875
BN,2020-10-20,91,95,1129.0,-340.4,1469.4,564.5,115.125,4.625
BN,2020-10-21,89,95,6784.0,-1559.5,8343.5,3392.0,114.625,4.625
BN,2020-10-21,89,96,20753.0,-3377.5,24130.5,10376.5,114.625,4.375
BN,2020-10-21,90,94,88497.0,-13911.5,102408.5,44248.5,114.875,4.875
BN,2020-10-21,91,95,1180.0,-313.0,1493.0,590.0,115.125,4.625
BN,2020-10-22,89,95,7550.0,-1172.4,8722.400000000001,3775.0,114.625,4.625
BN,2020-10-22,89,96,21690.0,-3250.8,24940.800000000003,10845.0,114.625,4.375
BN,2020-10-22,90,94,95492.0,-11509.59999999999,107001.59999999998,47746.0,114.875,4.875
BN,2020-10-22,91,95,1352.0,-275.19999999999993,1627.2,676.0,115.125,4.625
BN,2020-10-23,89,95,8100.0,-906.0000000000002,9005.999999999998,4050.0,114.625,4.625
BN,2020-10-23,89,96,22105.0,-2811.2,24916.2,11052.5,114.625,4.375
BN,2020-10-23,90,94,97888.0,-10237.600000000004,108125.60000000008,48944.0,114.875,4.875
BN,2020-10-23,91,95,1427.0,-334.0,1760.9999999999998,713.5,115.125,4.625
BN,2020-10-24,89,95,6672.0,-856.7999999999998,7528.799999999998,3336.0,114.625,4.625
BN,2020-10-24,89,96,19684.0,-2408.8000000000006,22092.800000000003,9842.0,114.625,4.375
BN,2020-10-24,90,94,83702.0,-10193.599999999997,93895.6,41851.0,114.875,4.875
BN,2020-10-24,91,95,1164.0,-252.4,1416.4,582.0,115.125,4.625
BN,2020-10-25,89,95,8190.0,-847.9999999999995,9037.999999999998,4095.0,114.625,4.625
BN,2020-10-25,89,96,20922.0,-2772.800000000001,23694.800000000003,10461.0,114.625,4.375
BN,2020-10-25,90,94,94958.0,-8102.399999999997,103060.39999999998,47479.0,114.875,4.875
BN,2020-10-25,91,95,1526.0,-338.8000000000002,1864.8,763.0,115.125,4.625
BN,2020-10-26,89,95,7503.0,-1526.0000000000005,9028.999999999998,3751.5,114.625,4.625
BN,2020-10-26,89,96,20929.0,-3790.8000000000006,24719.8,10464.5,114.625,4.375
BN,2020-10-26,90,94,91377.0,-14822.400000000009,106199.4,45688.5,114.875,4.875
BN,2020-10-26,91,95,1507.0,-282.79999999999995,1789.8,753.5,115.125,4.625
BN,2020-10-27,89,95,6906.0,-1275.2,8181.2,3453.0,114.625,4.625
BN,2020-10-27,89,96,21234.0,-2800.4000000000005,24034.399999999998,10617.0,114.625,4.375
BN,2020-10-27,90,94,89257.0,-12857.199999999984,102114.20000000004,44628.5,114.875,4.875
BN,2020-10-27,91,95,1231.0,-292.80000000000007,1523.8,615.5,115.125,4.625
BN,2020-10-28,89,95,7595.0,-1712.0,9307.0,3797.5,114.625,4.625
BN,2020-10-28,89,96,21892.0,-3932.5,25824.5,10946.0,114.625,4.375
BN,2020-10-28,90,94,95386.0,-16737.0,112123.0,47693.0,114.875,4.875
BN,2020-10-28,91,95,1535.0,-438.0,1973.0,767.5,115.125,4.625
BN,2020-10-29,89,95,8106.0,-308.79999999999995,8414.799999999997,4053.0,114.625,4.625
BN,2020-10-29,89,96,21516.0,-1962.8,23478.800000000003,10758.0,114.625,4.375
BN,2020-10-29,90,94,95289.0,-4219.599999999999,99508.60000000003,47644.5,114.875,4.875
BN,2020-10-29,91,95,1619.0,-222.8,1841.8,809.5,115.125,4.625
BN,2020-10-30,89,95,7168.0,-1276.4000000000003,8444.4,3584.0,114.625,4.625
BN,2020-10-30,89,96,20190.0,-3385.6000000000004,23575.6,10095.0,114.625,4.375
BN,2020-10-30,90,94,89016.0,-12346.800000000005,101362.80000000008,44508.0,114.875,4.875
BN,2020-10-30,91,95,1364.0,-279.19999999999993,1643.1999999999998,682.0,115.125,4.625
BN,2020-10-31,89,95,7878.0,-1456.4000000000003,9334.399999999996,3939.0,114.625,4.625
BN,2020-10-31,89,96,21150.0,-3480.8,24630.8,10575.0,114.625,4.375
BN,2020-10-31,90,94,97662.0,-13526.399999999998,111188.39999999997,48831.0,114.875,4.875
BN,2020-10-31,91,95,1726.0,-300.79999999999995,2026.8,863.0,115.125,4.625
ID,2020-10-01,12,92,12488.0,-1827.5,14315.5,6244.0,95.375,5.375
ID,2020-10-01,12,93,3458.0,44.0,3414.0,1729.0,95.375,5.125
ID,2020-10-01,13,91,2036.0,-100.75,2136.75,1018.0,95.625,5.625
ID,2020-10-01,13,92,3601.0,117.0,3484.0,1800.5,95.625,5.375
ID,2020-10-01,13,94,1142.0,66.5,1075.5,571.0,95.625,4.875
ID,2020-10-01,14,92,36418.0,-1637.75,38055.75,18209.0,95.875,5.375
ID,2020-10-01,14,93,9774.0,229.0,9545.0,4887.0,95.875,5.125
ID,2020-10-01,14,95,3621.0,315.5,3305.5,1810.5,95.875,4.625
ID,2020-10-01,14,103,380.0,128.0,252.0,190.0,95.875,2.625
ID,2020-10-01,15,93,8729.0,471.25,8257.75,4364.5,96.125,5.125
ID,2020-10-01,15,94,1626.0,-33.0,1659.0,813.0,96.125,4.875
ID,2020-10-01,15,96,10142.0,61.5,10080.5,5071.0,96.125,4.375
ID,2020-10-01,15,97,16418.0,-858.5,17276.5,8209.0,96.125,4.125
ID,2020-10-01,15,103,362.0,143.0,219.0,181.0,96.125,2.625
ID,2020-10-01,16,93,34511.0,1140.5,33370.5,17255.5,96.375,5.125
ID,2020-10-01,16,94,162.0,58.5,103.5,81.0,96.375,4.875
ID,2020-10-01,16,97,1832.0,117.0,1715.0,916.0,96.375,4.125
ID,2020-10-01,16,104,2618.0,467.0,2151.0,1309.0,96.375,2.375
ID,2020-10-01,17,93,62608.0,-94.25,62702.25,31304.0,96.625,5.125
ID,2020-10-01,17,94,6920.0,133.0,6787.0,3460.0,96.625,4.875
ID,2020-10-01,17,96,3384.0,462.5,2921.5,1692.0,96.625,4.375
ID,2020-10-01,17,98,8877.0,399.5,8477.5,4438.5,96.625,3.875
ID,2020-10-01,18,93,31234.0,840.25,30393.75,15617.0,96.875,5.125
ID,2020-10-01,18,94,16581.0,-298.5,16879.5,8290.5,96.875,4.875
ID,2020-10-01,18,95,42510.0,-1767.75,44277.75,21255.0,96.875,4.625
ID,2020-10-01,18,97,944.0,462.5,481.5,472.0,96.875,4.125
ID,2020-10-01,18,98,12615.0,-159.25,12774.25,6307.5,96.875,3.875
ID,2020-10-01,18,99,8598.0,1144.75,7453.25,4299.0,96.875,3.625
ID,2020-10-01,19,93,58588.0,-5497.75,64085.75,29294.0,97.125,5.125
ID,2020-10-01,19,94,4284.0,493.25,3790.75,2142.0,97.125,4.875
ID,2020-10-01,19,95,358.0,20.5,337.5,179.0,97.125,4.625
ID,2020-10-01,19,96,3884.0,467.75,3416.25,1942.0,97.125,4.375
ID,2020-10-01,19,97,810.0,-48.25,858.25,405.0,97.125,4.125
ID,2020-10-01,19,98,30.0,0.0,30.0,15.0,97.125,3.875
ID,2020-10-01,19,99,4878.0,472.0,4406.0,2439.0,97.125,3.625
ID,2020-10-01,19,105,336.0,142.0,194.0,168.0,97.125,2.125
ID,2020-10-01,19,108,2584.0,501.25,2082.75,1292.0,97.125,1.375
ID,2020-10-01,20,93,41524.0,-134.25,41658.25,20762.0,97.375,5.125
ID,2020-10-01,20,94,374.0,84.75,289.25,187.0,97.375,4.875
ID,2020-10-01,20,98,13144.0,431.75,12712.25,6572.0,97.375,3.875
ID,2020-10-01,20,100,2049.0,8.0,2041.0,1024.5,97.375,3.375
ID,2020-10-01,20,101,35.0,0.0,35.0,17.5,97.375,3.125
ID,2020-10-01,20,108,4638.0,958.25,3679.75,2319.0,97.375,1.375
ID,2020-10-01,20,109,2762.0,610.5,2151.5,1381.0,97.375,1.125
ID,2020-10-01,20,110,5636.0,706.75,4929.25,2818.0,97.375,0.875
ID,2020-10-01,21,94,21865.0,1720.0,20145.0,10932.5,97.625,4.875
ID,2020-10-01,21,96,1138.0,-273.5,1411.5,569.0,97.625,4.375
ID,2020-10-01,21,97,245.0,-21.0,266.0,122.5,97.625,4.125
ID,2020-10-01,21,99,6100.0,515.25,5584.75,3050.0,97.625,3.625
ID,2020-10-01,21,101,735.0,130.0,605.0,367.5,97.625,3.125
ID,2020-10-01,21,102,1717.0,-99.0,1816.0,858.5,97.625,2.875
ID,2020-10-01,21,103,1385.0,206.5,1178.5,692.5,97.625,2.625
ID,2020-10-01,21,109,8322.0,1504.25,6817.75,4161.0,97.625,1.125
ID,2020-10-01,21,110,5837.0,1620.0,4217.0,2918.5,97.625,0.875
ID,2020-10-01,22,94,14892.0,248.0,14644.0,7446.0,97.875,4.875
ID,2020-10-01,22,95,2245.0,-174.5,2419.5,1122.5,97.875,4.625
ID,2020-10-01,22,96,76333.0,-691.0,77024.0,38166.5,97.875,4.375
ID,2020-10-01,22,97,6555.0,1098.25,5456.75,3277.5,97.875,4.125
ID,2020-10-01,22,100,24732.0,1033.0,23699.0,12366.0,97.875,3.375
ID,2020-10-01,22,103,16361.0,1044.5,15316.5,8180.5,97.875,2.625
ID,2020-10-01,22,104,2007.0,313.0,1694.0,1003.5,97.875,2.375
ID,2020-10-01,22,110,3813.0,865.25,2947.75,1906.5,97.875,0.875
ID,2020-10-01,22,111,19238.0,3124.25,16113.75,9619.0,97.875,0.625
ID,2020-10-01,23,96,16346.0,1875.0,14471.0,8173.0,98.125,4.375
ID,2020-10-01,23,97,18394.0,1594.5,16799.5,9197.0,98.125,4.125
ID,2020-10-01,23,98,5210.0,1015.5,4194.5,2605.0,98.125,3.875
ID,2020-10-01,23,99,4556.0,564.5,3991.5,2278.0,98.125,3.625
ID,2020-10-01,23,100,7576.0,733.5,6842.5,3788.0,98.125,3.375
ID,2020-10-01,23,101,20147.0,2192.5,17954.5,10073.5,98.125,3.125
ID,2020-10-01,23,102,10551.0,898.5,9652.5,5275.5,98.125,2.875
ID,2020-10-01,23,103,7661.0,979.0,6682.0,3830.5,98.125,2.625
ID,2020-10-01,23,104,11106.0,948.0,10158.0,5553.0,98.125,2.375
ID,2020-10-01,23,105,1656.0,293.5,1362.5,828.0,98.125,2.125
ID,2020-10-01,24,98,57090.0,5299.75,51790.25,28545.0,98.375,3.875
ID,2020-10-01,24,99,307065.0,9381.25,297683.75,153532.5,98.375,3.625
ID,2020-10-01,24,100,9766.0,1805.25,7960.75,4883.0,98.375,3.375
ID,2020-10-01,24,101,15433.0,3183.25,12249.75,7716.5,98.375,3.125
ID,2020-10-01,24,102,6313.0,1041.5,5271.5,3156.5,98.375,2.875
ID,2020-10-01,24,103,31752.0,2800.5,28951.5,15876.0,98.375,2.625
ID,2020-10-01,24,104,8973.0,1629.5,7343.5,4486.5,98.375,2.375
ID,2020-10-01,24,105,1667.0,503.0,1164.0,833.5,98.375,2.125
ID,2020-10-01,25,98,171892.0,7613.0,164279.0,85946.0,98.625,3.875
ID,2020-10-01,25,99,1145337.0,-119608.75,1264945.75,572668.5,98.625,3.625
ID,2020-10-01,25,100,69346.0,2546.0,66800.0,34673.0,98.625,3.375
ID,2020-10-01,25,101,164697.0,13454.5,151242.5,82348.5,98.625,3.125
ID,2020-10-01,25,102,12688.0,1506.0,11182.0,6344.0,98.625,2.875
ID,2020-10-01,25,103,1198.0,206.5,991.5,599.0,98.625,2.625
ID,2020-10-01,25,105,17623.0,1958.5,15664.5,8811.5,98.625,2.125
ID,2020-10-01,25,106,6172.0,1520.0,4652.0,3086.0,98.625,1.875
ID,2020-10-01,25,114,30.0,0.0,30.0,15.0,98.625,-0.125
ID,2020-10-01,26,99,162956.0,1041.5,161914.5,81478.0,98.875,3.625
ID,2020-10-01,26,100,30214.0,2944.0,27270.0,15107.0,98.875,3.375
ID,2020-10-01,26,101,6309.0,1149.5,5159.5,3154.5,98.875,3.125
ID,2020-10-01,26,102,28502.0,4620.0,23882.0,14251.0,98.875,2.875
ID,2020-10-01,26,103,66623.0,5281.75,61341.25,33311.5,98.875,2.625
ID,2020-10-01,26,105,19129.0,1863.75,17265.25,9564.5,98.875,2.125
ID,2020-10-01,26,106,1526.0,340.75,1185.25,763.0,98.875,1.875
ID,2020-10-01,26,107,47431.0,5635.5,41795.5,23715.5,98.875,1.625
ID,2020-10-01,26,118,210.0,21.0,189.0,105.0,98.875,-1.125
ID,2020-10-01,27,100,89585.0,6863.0,82722.0,44792.5,99.125,3.375
ID,2020-10-01,27,101,55743.0,6827.5,48915.5,27871.5,99.125,3.125
ID,2020-10-01,27,102,154409.0,281.25,154127.75,77204.5,99.125,2.875
ID,2020-10-01,27,103,4370.0,740.0,3630.0,2185.0,99.125,2.625
ID,2020-10-01,27,104,11566.0,911.5,10654.5,5783.0,99.125,2.375
ID,2020-10-01,27,105,11763.0,1121.0,10642.0,5881.5,99.125,2.125
ID,2020-10-01,27,106,18531.0,2750.75,15780.25,9265.5,99.125,1.875
ID,2020-10-01,27,107,5529.0,1016.5,4512.5,2764.5,99.125,1.625
ID,2020-10-01,27,108,65771.0,1621.75,64149.25,32885.5,99.125,1.375
ID,2020-10-01,27,109,30.0,0.0,30.0,15.0,99.125,1.125
ID,2020-10-01,27,110,1040.0,163.5,876.5,520.0,99.125,0.875
ID,2020-10-01,27,112,5994.0,631.75,5362.25,2997.0,99.125,0.375
ID,2020-10-01,27,120,732.0,20.0,712.0,366.0,99.125,-1.625
ID,2020-10-01,28,100,41155.0,2726.5,38428.5,20577.5,99.375,3.375
ID,2020-10-01,28,101,64987.0,7631.5,57355.5,32493.5,99.375,3.125
ID,2020-10-01,28,103,34107.0,3044.75,31062.25,17053.5,99.375,2.625
ID,2020-10-01,28,104,1933.0,56.0,1877.0,966.5,99.375,2.375
ID,2020-10-01,28,105,1591.0,366.5,1224.5,795.5,99.375,2.125
ID,2020-10-01,28,108,22591.0,3847.25,18743.75,11295.5,99.375,1.375
ID,2020-10-01,28,109,4245.0,487.0,3758.0,2122.5,99.375,1.125
ID,2020-10-01,28,110,10187.0,2111.0,8076.0,5093.5,99.375,0.875
ID,2020-10-01,28,111,6200.0,1343.0,4857.0,3100.0,99.375,0.625
ID,2020-10-01,28,112,11189.0,1845.25,9343.75,5594.5,99.375,0.375
ID,2020-10-01,29,101,61999.0,7426.75,54572.25,30999.5,99.625,3.125
ID,2020-10-01,29,102,122633.0,5153.5,117479.5,61316.5,99.625,2.875
ID,2020-10-01,29,103,31787.0,1474.25,30312.75,15893.5,99.625,2.625
ID,2020-10-01,29,104,1270.0,108.75,1161.25,635.0,99.625,2.375
ID,2020-10-01,29,105,18744.0,576.5,18167.5,9372.0,99.625,2.125
ID,2020-10-01,29,106,4021.0,884.5,3136.5,2010.5,99.625,1.875
ID,2020-10-01,29,107,19187.0,2518.75,16668.25,9593.5,99.625,1.625
ID,2020-10-01,29,109,1107.0,291.25,815.75,553.5,99.625,1.125
ID,2020-10-01,29,110,25211.0,2367.75,22843.25,12605.5,99.625,0.875
ID,2020-10-01,29,111,4682.0,636.5,4045.5,2341.0,99.625,0.625
ID,2020-10-01,29,112,13142.0,1506.5,11635.5,6571.0,99.625,0.375
ID,2020-10-01,29,122,30.0,0.0,30.0,15.0,99.625,-2.125
ID,2020-10-01,30,102,3779.0,488.75,3290.25,1889.5,99.875,2.875
ID,2020-10-01,30,103,7861.0,1357.25,6503.75,3930.5,99.875,2.625
ID,2020-10-01,30,104,13267.0,1876.5,11390.5,6633.5,99.875,2.375
ID,2020-10-01,30,105,74498.0,1422.25,73075.75,37249.0,99.875,2.125
ID,2020-10-01,30,107,9337.0,1743.5,7593.5,4668.5,99.875,1.625
ID,2020-10-01,30,109,15369.0,1614.0,13755.0,7684.5,99.875,1.125
ID,2020-10-01,30,111,4591.0,1087.25,3503.75,2295.5,99.875,0.625
ID,2020-10-01,30,112,6647.0,1315.75,5331.25,3323.5,99.875,0.375
ID,2020-10-01,30,113,27206.0,1850.25,25355.75,13603.0,99.875,0.125
ID,2020-10-01,30,114,17664.0,7579.75,10084.25,8832.0,99.875,-0.125
ID,2020-10-01,30,115,22870.0,2761.5,20108.5,11435.0,99.875,-0.375
ID,2020-10-01,31,103,8702.0,703.25,7998.75,4351.0,100.125,2.625
ID,2020-10-01,31,104,17020.0,1959.5,15060.5,8510.0,100.125,2.375
ID,2020-10-01,31,105,16942.0,1982.0,14960.0,8471.0,100.125,2.125
ID,2020-10-01,31,106,25193.0,2132.25,23060.75,12596.5,100.125,1.875
ID,2020-10-01,31,108,14796.0,2402.5,12393.5,7398.0,100.125,1.375
ID,2020-10-01,31,109,21378.0,3282.25,18095.75,10689.0,100.125,1.125
ID,2020-10-01,31,112,10950.0,2270.5,8679.5,5475.0,100.125,0.375
ID,2020-10-01,31,113,10891.0,508.75,10382.25,5445.5,100.125,0.125
ID,2020-10-01,31,114,9567.0,4308.25,5258.75,4783.5,100.125,-0.125
ID,2020-10-01,31,115,9629.0,2178.0,7451.0,4814.5,100.125,-0.375
ID,2020-10-01,31,125,206.0,57.0,149.0,103.0,100.125,-2.875
ID,2020-10-01,32,104,608.0,123.0,485.0,304.0,100.375,2.375
ID,2020-10-01,32,107,42034.0,2951.75,39082.25,21017.0,100.375,1.625
ID,2020-10-01,32,108,11901.0,1802.0,10099.0,5950.5,100.375,1.375
ID,2020-10-01,32,109,32585.0,2662.75,29922.25,16292.5,100.375,1.125
ID,2020-10-01,32,110,16612.0,1227.5,15384.5,8306.0,100.375,0.875
ID,2020-10-01,32,111,19022.0,927.5,18094.5,9511.0,100.375,0.625
ID,2020-10-01,32,112,9136.0,1294.0,7842.0,4568.0,100.375,0.375
ID,2020-10-01,32,113,2757.0,645.25,2111.75,1378.5,100.375,0.125
ID,2020-10-01,32,114,130522.0,8423.5,122098.5,65261.0,100.375,-0.125
ID,2020-10-01,32,115,81502.0,1468.0,80034.0,40751.0,100.375,-0.375
ID,2020-10-01,32,116,41843.0,5693.5,36149.5,20921.5,100.375,-0.625
ID,2020-10-01,32,117,74249.0,3169.5,71079.5,37124.5,100.375,-0.875
ID,2020-10-01,32,118,5036.0,785.75,4250.25,2518.0,100.375,-1.125
ID,2020-10-01,33,106,12855.0,2019.5,10835.5,6427.5,100.625,1.875
ID,2020-10-01,33,107,12926.0,1915.0,11011.0,6463.0,100.625,1.625
ID,2020-10-01,33,108,8793.0,1704.25,7088.75,4396.5,100.625,1.375
ID,2020-10-01,33,109,10531.0,802.25,9728.75,5265.5,100.625,1.125
ID,2020-10-01,33,111,12642.0,1540.0,11102.0,6321.0,100.625,0.625
ID,2020-10-01,33,113,4643.0,644.0,3999.0,2321.5,100.625,0.125
ID,2020-10-01,33,114,27512.0,9150.75,18361.25,13756.0,100.625,-0.125
ID,2020-10-01,33,115,108838.0,2706.0,106132.0,54419.0,100.625,-0.375
ID,2020-10-01,33,116,8177.0,1408.5,6768.5,4088.5,100.625,-0.625
ID,2020-10-01,33,117,236145.0,-5386.75,241531.75,118072.5,100.625,-0.875
ID,2020-10-01,33,118,1007.0,325.5,681.5,503.5,100.625,-1.125
ID,2020-10-01,33,119,17130.0,1360.25,15769.75,8565.0,100.625,-1.375
ID,2020-10-01,34,105,21055.0,1009.0,20046.0,10527.5,100.875,2.125
ID,2020-10-01,34,107,11767.0,1088.5,10678.5,5883.5,100.875,1.625
ID,2020-10-01,34,109,14003.0,1501.0,12502.0,7001.5,100.875,1.125
ID,2020-10-01,34,111,36903.0,4959.25,31943.75,18451.5,100.875,0.625
ID,2020-10-01,34,112,5355.0,360.75,4994.25,2677.5,100.875,0.375
ID,2020-10-01,34,113,6979.0,1118.0,5861.0,3489.5,100.875,0.125
ID,2020-10-01,34,115,11712.0,2410.75,9301.25,5856.0,100.875,-0.375
ID,2020-10-01,34,116,28122.0,1350.5,26771.5,14061.0,100.875,-0.625
ID,2020-10-01,34,117,16234.0,1977.25,14256.75,8117.0,100.875,-0.875
ID,2020-10-01,34,118,8412.0,1766.25,6645.75,4206.0,100.875,-1.125
ID,2020-10-01,34,119,1515.0,476.0,1039.0,757.5,100.875,-1.375
ID,2020-10-01,34,120,4090.0,1221.0,2869.0,2045.0,100.875,-1.625
ID,2020-10-01,34,122,6058.0,1208.25,4849.75,3029.0,100.875,-2.125
ID,2020-10-01,35,106,6229.0,1074.25,5154.75,3114.5,101.125,1.875
ID,2020-10-01,35,108,13219.0,1951.75,11267.25,6609.5,101.125,1.375
ID,2020-10-01,35,110,28430.0,-288.75,28718.75,14215.0,101.125,0.875
ID,2020-10-01,35,111,258716.0,-9145.5,267861.5,129358.0,101.125,0.625
ID,2020-10-01,35,112,6985.0,963.75,6021.25,3492.5,101.125,0.375
