country,date,grid_x,grid_y,n_crisis,difference,baseline,movement_value,grid_lon,grid_lat
BN,2020-12-07,90,94,91243.0,-18487.200000000008,109730.2,45621.5,114.875,4.875
BN,2020-12-07,91,95,1522.0,-340.8,1862.8,761.0,115.125,4.625
BN,2020-12-08,89,95,7062.0,-1362.4000000000003,8424.400000000001,3531.0,114.625,4.625
BN,2020-12-08,89,96,20576.0,-3884.8,24460.799999999992,10288.0,114.625,4.375
BN,2020-12-08,90,94,89715.0,-14540.399999999989,104255.39999999998,44857.5,114.875,4.875
BN,2020-12-08,91,95,1401.0,-338.79999999999995,1739.8,700.5,115.125,4.625
BN,2020-12-09,89,95,7618.0,-1496.0,9114.0,3809.0,114.625,4.625
BN,2020-12-09,89,96,21934.0,-3995.5,25929.5,10967.0,114.625,4.375
BN,2020-12-09,90,94,94952.0,-15777.0,110729.0,47476.0,114.875,4.875
BN,2020-12-09,91,95,1544.0,-388.5,1932.5,772.0,115.125,4.625
BN,2020-12-10,89,95,6714.0,-1233.2000000000005,7947.199999999998,3357.0,114.625,4.625
BN,2020-12-10,89,96,19898.0,-3639.6,23537.60000000001,9949.0,114.625,4.375
BN,2020-12-10,90,94,86471.0,-13227.99999999999,99699.0,43235.5,114.875,4.875
BN,2020-12-10,91,95,1361.0,-276.0,1637.0,680.5,115.125,4.625
BN,2020-12-11,89,95,6933.0,-1446.4,8379.4,3466.5,114.625,4.625
BN,2020-12-11,89,96,19612.0,-3549.6000000000004,23161.60000000001,9806.0,114.625,4.375
BN,2020-12-11,90,94,85745.0,-14025.600000000011,99770.6000000001,42872.5,114.875,4.875
BN,2020-12-11,91,95,1378.0,-297.99999999999994,1676.0,689.0,115.125,4.625
BN,2020-12-12,89,95,6650.0,-1376.4,8026.399999999997,3325.0,114.625,4.625
BN,2020-12-12,89,96,18993.0,-3881.6,22874.599999999995,9496.5,114.625,4.375
BN,2020-12-12,90,94,85145.0,-13837.2,98982.2,42572.5,114.875,4.875
BN,2020-12-12,91,95,1348.0,-370.0,1718.0,674.0,115.125,4.625
BN,2020-12-13,89,95,7092.0,-1745.200000000001,8837.199999999997,3546.0,114.625,4.625
BN,2020-12-13,89,96,19049.0,-4254.4,23303.4,9524.5,114.625,4.375
BN,2020-12-13,90,94,85711.0,-15416.800000000008,101127.79999999992,42855.5,114.875,4.875
BN,2020-12-13,91,95,1466.0,-437.60000000000014,1903.6,733.0,115.125,4.625
BN,2020-12-14,89,95,6971.0,-2051.6000000000004,9022.6,3485.5,114.625,4.625
BN,2020-12-14,89,96,20164.0,-4922.000000000001,25086.0,10082.0,114.625,4.375
BN,2020-12-14,90,94,92142.0,-18224.800000000003,110366.8,46071.0,114.875,4.875
BN,2020-12-14,91,95,1365.0,-396.8,1761.8,682.5,115.125,4.625
BN,2020-12-15,89,95,6543.0,-1635.2000000000005,8178.200000000001,3271.5,114.625,4.625
BN,2020-12-15,89,96,20279.0,-4187.599999999999,24466.59999999999,10139.5,114.625,4.375
BN,2020-12-15,90,94,88447.0,-15559.999999999984,104006.99999999996,44223.5,114.875,4.875
BN,2020-12-15,91,95,1415.0,-300.79999999999995,1715.8,707.5,115.125,4.625
BN,2020-12-16,89,95,6467.0,-1814.5,8281.5,3233.5,114.625,4.625
BN,2020-12-16,89,96,19573.0,-4406.5,23979.5,9786.5,114.625,4.375
BN,2020-12-16,90,94,85591.0,-16087.5,101678.5,42795.5,114.875,4.875
BN,2020-12-16,91,95,1341.0,-348.0,1689.0,670.5,115.125,4.625
BN,2020-12-17,89,95,7407.0,-1495.6000000000006,8902.6,3703.5,114.625,4.625
BN,2020-12-17,89,96,21137.0,-4388.4,25525.400000000005,10568.5,114.625,4.375
BN,2020-12-17,90,94,95131.0,-14081.59999999999,109212.60000000002,47565.5,114.875,4.875
BN,2020-12-17,91,95,1617.0,-329.19999999999993,1946.2,808.5,115.125,4.625
BN,2020-12-18,89,95,6901.0,-1574.8,8475.800000000001,3450.5,114.625,4.625
BN,2020-12-18,89,96,19190.0,-4530.799999999997,23720.800000000003,9595.0,114.625,4.375
BN,2020-12-18,90,94,88625.0,-14525.200000000008,103150.2000000001,44312.5,114.875,4.875
BN,2020-12-18,91,95,1346.0,-315.2,1661.1999999999998,673.0,115.125,4.625
BN,2020-12-19,89,95,7097.0,-1436.0000000000005,8532.999999999996,3548.5,114.625,4.625
BN,2020-12-19,89,96,19519.0,-4399.200000000002,23918.199999999997,9759.5,114.625,4.375
BN,2020-12-19,90,94,88678.0,-15469.6,104147.6,44339.0,114.875,4.875
BN,2020-12-19,91,95,1552.0,-447.19999999999993,1999.2,776.0,115.125,4.625
BN,2020-12-20,89,95,7302.0,-1608.000000000001,8909.999999999995,3651.0,114.625,4.625
BN,2020-12-20,89,96,18980.0,-4598.8,23578.800000000003,9490.0,114.625,4.375
BN,2020-12-20,90,94,85990.0,-15899.600000000011,101889.59999999996,42995.0,114.875,4.875
BN,2020-12-20,91,95,1380.0,-553.2000000000002,1933.2,690.0,115.125,4.625
BN,2020-12-21,89,95,6412.0,-1876.0000000000005,8287.999999999998,3206.0,114.625,4.625
BN,2020-12-21,89,96,19253.0,-4833.600000000002,24086.599999999995,9626.5,114.625,4.375
BN,2020-12-21,90,94,85793.0,-18034.4,103827.39999999998,42896.5,114.875,4.875
BN,2020-12-21,91,95,1282.0,-398.8,1680.8000000000002,641.0,115.125,4.625
BN,2020-12-22,89,95,6858.0,-1488.8000000000002,8346.800000000001,3429.0,114.625,4.625
BN,2020-12-22,89,96,20389.0,-4172.000000000001,24560.999999999996,10194.5,114.625,4.375
BN,2020-12-22,90,94,90635.0,-14718.79999999999,105353.8,45317.5,114.875,4.875
BN,2020-12-22,91,95,1472.0,-369.6000000000001,1841.6,736.0,115.125,4.625
BN,2020-12-23,89,95,7096.0,-1429.5,8525.5,3548.0,114.625,4.625
BN,2020-12-23,89,96,20170.0,-4428.5,24598.5,10085.0,114.625,4.375
BN,2020-12-23,90,94,90215.0,-15098.5,105313.5,45107.5,114.875,4.875
BN,2020-12-23,91,95,1119.0,-438.5,1557.5,559.5,115.125,4.625
BN,2020-12-24,89,95,7517.0,-1250.4,8767.4,3758.5,114.625,4.625
BN,2020-12-24,89,96,20657.0,-4518.0,25175.00000000001,10328.5,114.625,4.375
BN,2020-12-24,90,94,95485.0,-13517.99999999999,109003.00000000004,47742.5,114.875,4.875
BN,2020-12-24,91,95,1461.0,-409.1999999999999,1870.2,730.5,115.125,4.625
BN,2020-12-25,89,95,8265.0,-1099.6,9364.599999999997,4132.5,114.625,4.625
BN,2020-12-25,89,96,21021.0,-3231.9999999999995,24253.000000000004,10510.5,114.625,4.375
BN,2020-12-25,90,94,98405.0,-10299.600000000011,108704.60000000012,49202.5,114.875,4.875
BN,2020-12-25,91,95,1761.0,-297.6,2058.6,880.5,115.125,4.625
BN,2020-12-26,89,95,7210.0,-1362.4,8572.399999999998,3605.0,114.625,4.625
BN,2020-12-26,89,96,18830.0,-4028.0,22858.0,9415.0,114.625,4.375
BN,2020-12-26,90,94,88446.0,-12593.599999999991,101039.6,44223.0,114.875,4.875
BN,2020-12-26,91,95,1612.0,-289.99999999999994,1902.0,806.0,115.125,4.625
BN,2020-12-27,89,95,6820.0,-1667.6000000000008,8487.599999999997,3410.0,114.625,4.625
BN,2020-12-27,89,96,18164.0,-4543.200000000001,22707.2,9082.0,114.625,4.375
BN,2020-12-27,90,94,82224.0,-15632.000000000004,97855.99999999996,41112.0,114.875,4.875
BN,2020-12-27,91,95,1350.0,-479.6000000000001,1829.6,675.0,115.125,4.625
BN,2020-12-28,89,95,6261.0,-2176.4000000000005,8437.4,3130.5,114.625,4.625
BN,2020-12-28,89,96,18602.0,-5462.800000000003,24064.8,9301.0,114.625,4.375
BN,2020-12-28,90,94,84514.0,-19574.400000000005,104088.39999999998,42257.0,114.875,4.875
BN,2020-12-28,91,95,1111.0,-498.0,1609.0,555.5,115.125,4.625
BN,2020-12-29,89,95,7213.0,-1820.0,9033.0,3606.5,114.625,4.625
BN,2020-12-29,89,96,20970.0,-4556.800000000001,25526.79999999999,10485.0,114.625,4.375
BN,2020-12-29,90,94,96034.0,-15997.999999999987,112032.0,48017.0,114.875,4.875
BN,2020-12-29,91,95,1453.0,-441.2,1894.2,726.5,115.125,4.625
BN,2020-12-30,89,95,6643.0,-1850.0,8493.0,3321.5,114.625,4.625
BN,2020-12-30,89,96,19915.0,-4693.0,24608.0,9957.5,114.625,4.375
BN,2020-12-30,90,94,88226.0,-16231.5,104457.5,44113.0,114.875,4.875
BN,2020-12-30,91,95,1282.0,-488.0,1770.0,641.0,115.125,4.625
BN,2020-12-31,89,95,7290.0,-1504.0,8793.999999999998,3645.0,114.625,4.625
BN,2020-12-31,89,96,20211.0,-4932.799999999999,25143.800000000007,10105.5,114.625,4.375
BN,2020-12-31,90,94,96621.0,-14257.19999999999,110878.19999999995,48310.5,114.875,4.875
BN,2020-12-31,91,95,1538.0,-432.0,1970.0,769.0,115.125,4.625
ID,2020-12-01,12,92,12497.0,-1893.4,14390.4,6248.5,95.375,5.375
ID,2020-12-01,12,93,3264.0,-182.00000000000003,3446.0,1632.0,95.375,5.125
ID,2020-12-01,13,91,2053.0,13.799999999999956,2039.2,1026.5,95.625,5.625
ID,2020-12-01,13,92,3802.0,271.8,3530.2,1901.0,95.625,5.375
ID,2020-12-01,13,94,1141.0,14.0,1127.0,570.5,95.625,4.875
ID,2020-12-01,14,92,35899.0,-2254.2,38153.19999999999,17949.5,95.875,5.375
ID,2020-12-01,14,93,9483.0,-156.19999999999965,9639.2,4741.5,95.875,5.125
ID,2020-12-01,14,95,3478.0,162.8,3315.2,1739.0,95.875,4.625
ID,2020-12-01,14,103,347.0,82.8,264.2,173.5,95.875,2.625
ID,2020-12-01,15,93,8851.0,553.8000000000001,8297.199999999999,4425.5,96.125,5.125
ID,2020-12-01,15,94,1652.0,73.59999999999997,1578.4,826.0,96.125,4.875
ID,2020-12-01,15,96,9543.0,-559.2,10102.2,4771.5,96.125,4.375
ID,2020-12-01,15,97,16044.0,-1256.6,17300.6,8022.0,96.125,4.125
ID,2020-12-01,15,103,336.0,108.0,228.0,168.0,96.125,2.625
ID,2020-12-01,16,93,34336.0,861.5999999999992,33474.40000000001,17168.0,96.375,5.125
ID,2020-12-01,16,94,110.0,0.4000000000000057,109.6,55.0,96.375,4.875
ID,2020-12-01,16,95,30.0,0.0,30.0,15.0,96.375,4.625
ID,2020-12-01,16,97,1875.0,176.0,1699.0000000000002,937.5,96.375,4.125
ID,2020-12-01,16,104,2371.0,183.6,2187.4,1185.5,96.375,2.375
ID,2020-12-01,17,93,60420.0,-2531.6,62951.6,30210.0,96.625,5.125
ID,2020-12-01,17,94,7184.0,254.7999999999999,6929.200000000001,3592.0,96.625,4.875
ID,2020-12-01,17,96,3186.0,141.99999999999994,3044.0000000000005,1593.0,96.625,4.375
ID,2020-12-01,17,98,8646.0,96.20000000000002,8549.8,4323.0,96.625,3.875
ID,2020-12-01,18,93,30151.0,-392.8000000000011,30543.800000000003,15075.5,96.875,5.125
ID,2020-12-01,18,94,17364.0,331.4000000000002,17032.6,8682.0,96.875,4.875
ID,2020-12-01,18,95,42919.0,-1569.4000000000003,44488.4,21459.5,96.875,4.625
ID,2020-12-01,18,97,682.0,157.59999999999997,524.4000000000001,341.0,96.875,4.125
ID,2020-12-01,18,98,12923.0,136.00000000000028,12787.0,6461.5,96.875,3.875
ID,2020-12-01,18,99,8327.0,895.0000000000003,7431.999999999999,4163.5,96.875,3.625
ID,2020-12-01,19,93,57439.0,-6410.600000000001,63849.600000000006,28719.5,97.125,5.125
ID,2020-12-01,19,94,4074.0,232.0,3842.000000000001,2037.0,97.125,4.875
ID,2020-12-01,19,95,483.0,61.6,421.4,241.5,97.125,4.625
ID,2020-12-01,19,96,3893.0,426.5999999999999,3466.4,1946.5,97.125,4.375
ID,2020-12-01,19,97,781.0,-113.4,894.4,390.5,97.125,4.125
ID,2020-12-01,19,98,40.0,-0.3999999999999986,40.4,20.0,97.125,3.875
ID,2020-12-01,19,99,5008.0,557.3999999999999,4450.6,2504.0,97.125,3.625
ID,2020-12-01,19,105,288.0,86.80000000000001,201.2,144.0,97.125,2.125
ID,2020-12-01,19,108,2486.0,399.8,2086.2000000000003,1243.0,97.125,1.375
ID,2020-12-01,20,93,40305.0,-1577.7999999999995,41882.8,20152.5,97.375,5.125
ID,2020-12-01,20,94,395.0,98.8,296.2,197.5,97.375,4.875
ID,2020-12-01,20,98,13048.0,35.80000000000025,13012.2,6524.0,97.375,3.875
ID,2020-12-01,20,100,2095.0,52.4000000000001,2042.6,1047.5,97.375,3.375
ID,2020-12-01,20,101,30.0,0.0,30.0,15.0,97.375,3.125
ID,2020-12-01,20,108,4676.0,949.8,3726.2,2338.0,97.375,1.375
ID,2020-12-01,20,109,2857.0,599.0,2258.0,1428.5,97.375,1.125
ID,2020-12-01,20,110,5972.0,1040.0000000000002,4932.0,2986.0,97.375,0.875
ID,2020-12-01,21,94,21271.0,1244.0,20027.0,10635.5,97.625,4.875
ID,2020-12-01,21,96,1440.0,-44.800000000000026,1484.8000000000002,720.0,97.625,4.375
ID,2020-12-01,21,97,254.0,34.0,220.0,127.0,97.625,4.125
ID,2020-12-01,21,99,5945.0,338.9999999999999,5606.0,2972.5,97.625,3.625
ID,2020-12-01,21,101,842.0,230.8,611.2,421.0,97.625,3.125
ID,2020-12-01,21,102,1736.0,-33.4,1769.4,868.0,97.625,2.875
ID,2020-12-01,21,103,1406.0,151.99999999999994,1254.0,703.0,97.625,2.625
ID,2020-12-01,21,109,9015.0,2264.0,6751.000000000001,4507.5,97.625,1.125
ID,2020-12-01,21,110,6220.0,1879.8,4340.2,3110.0,97.625,0.875
ID,2020-12-01,22,94,14703.0,160.79999999999967,14542.2,7351.5,97.875,4.875
ID,2020-12-01,22,95,2571.0,131.5999999999999,2439.4000000000005,1285.5,97.875,4.625
ID,2020-12-01,22,96,74937.0,-1719.0000000000018,76656.0,37468.5,97.875,4.375
ID,2020-12-01,22,97,6406.0,948.9999999999998,5457.0,3203.0,97.875,4.125
ID,2020-12-01,22,100,24647.0,587.9999999999995,24059.0,12323.5,97.875,3.375
ID,2020-12-01,22,103,16818.0,1564.7999999999995,15253.2,8409.0,97.875,2.625
ID,2020-12-01,22,104,1997.0,240.4,1756.6,998.5,97.875,2.375
ID,2020-12-01,22,110,3846.0,859.1999999999999,2986.8,1923.0,97.875,0.875
ID,2020-12-01,22,111,20854.0,4585.600000000001,16268.399999999998,10427.0,97.875,0.625
ID,2020-12-01,23,96,16473.0,1822.8,14650.2,8236.5,98.125,4.375
ID,2020-12-01,23,97,18548.0,1634.4,16913.600000000002,9274.0,98.125,4.125
ID,2020-12-01,23,98,5226.0,1066.4,4159.6,2613.0,98.125,3.875
ID,2020-12-01,23,99,4597.0,601.4000000000001,3995.6,2298.5,98.125,3.625
ID,2020-12-01,23,100,8079.0,1007.4,7071.6,4039.5,98.125,3.375
ID,2020-12-01,23,101,22115.0,3413.2,18701.8,11057.5,98.125,3.125
ID,2020-12-01,23,102,10300.0,833.8000000000002,9466.2,5150.0,98.125,2.875
ID,2020-12-01,23,103,7673.0,908.8,6764.200000000001,3836.5,98.125,2.625
ID,2020-12-01,23,104,11204.0,1159.2,10044.8,5602.0,98.125,2.375
ID,2020-12-01,23,105,1568.0,168.0,1400.0,784.0,98.125,2.125
ID,2020-12-01,24,98,56593.0,4396.200000000002,52196.79999999999,28296.5,98.375,3.875
ID,2020-12-01,24,99,304854.0,5677.800000000009,299176.19999999995,152427.0,98.375,3.625
ID,2020-12-01,24,100,10028.0,1883.8,8144.199999999999,5014.0,98.375,3.375
ID,2020-12-01,24,101,15877.0,3420.4,12456.6,7938.5,98.375,3.125
ID,2020-12-01,24,102,6995.0,1675.4,5319.599999999999,3497.5,98.375,2.875
ID,2020-12-01,24,103,32634.0,3165.7999999999997,29468.2,16317.0,98.375,2.625
ID,2020-12-01,24,104,9305.0,1887.6000000000004,7417.4,4652.5,98.375,2.375
ID,2020-12-01,24,105,1632.0,525.2,1106.8,816.0,98.375,2.125
ID,2020-12-01,25,98,171830.0,6341.799999999999,165488.19999999995,85915.0,98.625,3.875
ID,2020-12-01,25,99,1132684.0,-123458.8,1256142.8,566342.0,98.625,3.625
ID,2020-12-01,25,100,70177.0,3861.2,66315.80000000002,35088.5,98.625,3.375
ID,2020-12-01,25,101,166272.0,14005.8,152266.19999999995,83136.0,98.625,3.125
ID,2020-12-01,25,102,12859.0,1745.4,11113.6,6429.5,98.625,2.875
ID,2020-12-01,25,103,1103.0,129.79999999999998,973.2,551.5,98.625,2.625
ID,2020-12-01,25,105,18168.0,2577.8,15590.200000000004,9084.0,98.625,2.125
ID,2020-12-01,25,106,5978.0,1330.6,4647.400000000001,2989.0,98.625,1.875
ID,2020-12-01,25,114,30.0,0.0,30.0,15.0,98.625,-0.125
ID,2020-12-01,26,99,164946.0,2925.4,162020.6,82473.0,98.875,3.625
ID,2020-12-01,26,100,30688.0,3019.799999999999,27668.2,15344.0,98.875,3.375
ID,2020-12-01,26,101,6494.0,1343.0000000000002,5151.0,3247.0,98.875,3.125
ID,2020-12-01,26,102,29326.0,4873.4000000000015,24452.6,14663.0,98.875,2.875
ID,2020-12-01,26,103,70295.0,9508.000000000002,60787.00000000001,35147.5,98.875,2.625
ID,2020-12-01,26,105,20192.0,2824.8,17367.199999999997,10096.0,98.875,2.125
ID,2020-12-01,26,106,1651.0,466.8,1184.1999999999998,825.5,98.875,1.875
ID,2020-12-01,26,107,47396.0,5531.999999999999,41864.0,23698.0,98.875,1.625
ID,2020-12-01,26,118,276.0,64.4,211.6,138.0,98.875,-1.125
ID,2020-12-01,27,100,90169.0,6912.400000000001,83256.59999999999,45084.5,99.125,3.375
ID,2020-12-01,27,101,56005.0,6764.199999999999,49240.8,28002.5,99.125,3.125
ID,2020-12-01,27,102,152082.0,-1677.1999999999955,153759.2,76041.0,99.125,2.875
ID,2020-12-01,27,103,4407.0,703.0,3704.0,2203.5,99.125,2.625
ID,2020-12-01,27,104,12012.0,1270.7999999999995,10741.2,6006.0,99.125,2.375
ID,2020-12-01,27,105,12273.0,1413.8000000000002,10859.2,6136.5,99.125,2.125
ID,2020-12-01,27,106,18837.0,2862.2000000000003,15974.8,9418.5,99.125,1.875
ID,2020-12-01,27,107,4867.0,501.1999999999999,4365.8,2433.5,99.125,1.625
ID,2020-12-01,27,108,65668.0,1547.199999999998,64120.8,32834.0,99.125,1.375
ID,2020-12-01,27,109,40.0,0.0,40.0,20.0,99.125,1.125
ID,2020-12-01,27,110,1100.0,212.4,887.6000000000001,550.0,99.125,0.875
ID,2020-12-01,27,112,6100.0,645.2,5454.799999999999,3050.0,99.125,0.375
ID,2020-12-01,27,120,728.0,102.80000000000004,625.2,364.0,99.125,-1.625
ID,2020-12-01,28,100,42589.0,3924.6,38664.4,21294.5,99.375,3.375
ID,2020-12-01,28,101,64694.0,7063.400000000001,57630.6,32347.0,99.375,3.125
ID,2020-12-01,28,103,33644.0,2500.2000000000003,31143.8,16822.0,99.375,2.625
ID,2020-12-01,28,104,1992.0,8.599999999999989,1983.4000000000003,996.0,99.375,2.375
ID,2020-12-01,28,105,1647.0,349.4,1297.6,823.5,99.375,2.125
ID,2020-12-01,28,108,22300.0,3856.8,18443.2,11150.0,99.375,1.375
ID,2020-12-01,28,109,4354.0,378.3999999999999,3975.6,2177.0,99.375,1.125
ID,2020-12-01,28,110,10914.0,2579.8,8334.2,5457.0,99.375,0.875
ID,2020-12-01,28,111,6113.0,1378.2,4734.8,3056.5,99.375,0.625
ID,2020-12-01,28,112,11190.0,1583.4,9606.6,5595.0,99.375,0.375
ID,2020-12-01,29,101,62736.0,7973.599999999999,54762.4,31368.0,99.625,3.125
ID,2020-12-01,29,102,122903.0,5023.999999999996,117879.0,61451.5,99.625,2.875
ID,2020-12-01,29,103,32936.0,2607.9999999999995,30328.0,16468.0,99.625,2.625
ID,2020-12-01,29,104,1372.0,215.4,1156.6,686.0,99.625,2.375
ID,2020-12-01,29,105,19276.0,1271.9999999999998,18003.999999999996,9638.0,99.625,2.125
ID,2020-12-01,29,106,4004.0,756.8000000000001,3247.2000000000003,2002.0,99.625,1.875
ID,2020-12-01,29,107,19571.0,2572.8,16998.199999999997,9785.5,99.625,1.625
ID,2020-12-01,29,109,1265.0,426.6,838.4,632.5,99.625,1.125
ID,2020-12-01,29,110,25942.0,2986.5999999999995,22955.4,12971.0,99.625,0.875
ID,2020-12-01,29,111,4923.0,875.3999999999999,4047.6,2461.5,99.625,0.625
ID,2020-12-01,29,112,13412.0,1468.5999999999997,11943.4,6706.0,99.625,0.375
ID,2020-12-01,29,122,30.0,0.0,30.0,15.0,99.625,-2.125
ID,2020-12-01,30,102,3697.0,420.0000000000001,3277.0,1848.5,99.875,2.875
ID,2020-12-01,30,103,7944.0,1321.0,6623.0,3972.0,99.875,2.625
ID,2020-12-01,30,104,13793.0,2392.6000000000004,11400.4,6896.5,99.875,2.375
ID,2020-12-01,30,105,75286.0,2268.4000000000005,73017.59999999998,37643.0,99.875,2.125
ID,2020-12-01,30,107,9548.0,1846.8,7701.199999999999,4774.0,99.875,1.625
ID,2020-12-01,30,109,16259.0,2545.600000000001,13713.400000000003,8129.5,99.875,1.125
ID,2020-12-01,30,111,4485.0,1048.4,3436.6,2242.5,99.875,0.625
ID,2020-12-01,30,112,6572.0,1072.1999999999998,5499.799999999999,3286.0,99.875,0.375
ID,2020-12-01,30,113,27585.0,2312.5999999999995,25272.4,13792.5,99.875,0.125
ID,2020-12-01,30,114,18277.0,8056.400000000001,10220.6,9138.5,99.875,-0.125
ID,2020-12-01,30,115,23033.0,2495.0000000000005,20538.0,11516.5,99.875,-0.375
ID,2020-12-01,31,103,8669.0,623.1999999999999,8045.799999999999,4334.5,100.125,2.625
ID,2020-12-01,31,104,17406.0,2391.5999999999995,15014.399999999998,8703.0,100.125,2.375
ID,2020-12-01,31,105,16914.0,2013.8000000000009,14900.2,8457.0,100.125,2.125
ID,2020-12-01,31,106,26133.0,3073.4,23059.6,13066.5,100.125,1.875
ID,2020-12-01,31,108,14752.0,2312.8,12439.2,7376.0,100.125,1.375
ID,2020-12-01,31,109,21640.0,3506.6,18133.4,10820.0,100.125,1.125
ID,2020-12-01,31,112,10913.0,2198.0,8715.000000000002,5456.5,100.125,0.375
ID,2020-12-01,31,113,11029.0,653.9999999999994,10375.000000000002,5514.5,100.125,0.125
ID,2020-12-01,31,114,9143.0,3696.0,5447.000000000001,4571.5,100.125,-0.125
ID,2020-12-01,31,115,10153.0,2366.2000000000003,7786.8,5076.5,100.125,-0.375
ID,2020-12-01,31,125,204.0,53.6,150.4,102.0,100.125,-2.875
ID,2020-12-01,32,104,630.0,192.4,437.6,315.0,100.375,2.375
ID,2020-12-01,32,107,43041.0,4128.600000000001,38912.4,21520.5,100.375,1.625
ID,2020-12-01,32,108,12241.0,2077.4,10163.600000000002,6120.5,100.375,1.375
ID,2020-12-01,32,109,33524.0,3368.199999999999,30155.8,16762.0,100.375,1.125
ID,2020-12-01,32,110,17045.0,1547.5999999999997,15497.4,8522.5,100.375,0.875
ID,2020-12-01,32,111,19615.0,1421.9999999999995,18193.0,9807.5,100.375,0.625
ID,2020-12-01,32,112,9098.0,1106.8,7991.2,4549.0,100.375,0.375
ID,2020-12-01,32,113,2958.0,823.8000000000001,2134.2,1479.0,100.375,0.125
ID,2020-12-01,32,114,127095.0,4853.399999999995,122241.6,63547.5,100.375,-0.125
ID,2020-12-01,32,115,80815.0,980.600000000002,79834.4,40407.5,100.375,-0.375
ID,2020-12-01,32,116,41027.0,4475.799999999999,36551.2,20513.5,100.375,-0.625
ID,2020-12-01,32,117,71812.0,124.59999999999712,71687.4,35906.0,100.375,-0.875
ID,2020-12-01,32,118,4695.0,506.2000000000001,4188.8,2347.5,100.375,-1.125
ID,2020-12-01,33,106,12952.0,1893.8000000000004,11058.2,6476.0,100.625,1.875
ID,2020-12-01,33,107,13421.0,2423.6000000000004,10997.4,6710.5,100.625,1.625
ID,2020-12-01,33,108,8987.0,1735.2000000000005,7251.8,4493.5,100.625,1.375
ID,2020-12-01,33,109,10562.0,770.0000000000001,9791.999999999998,5281.0,100.625,1.125
ID,2020-12-01,33,111,13300.0,2126.600000000001,11173.4,6650.0,100.625,0.625
ID,2020-12-01,33,113,4592.0,571.1999999999999,4020.8,2296.0,100.625,0.125
ID,2020-12-01,33,114,26424.0,7835.400000000001,18588.6,13212.0,100.625,-0.125
ID,2020-12-01,33,115,108210.0,1800.4000000000024,106409.6,54105.0,100.625,-0.375
ID,2020-12-01,33,116,8107.0,1130.7999999999995,6976.199999999999,4053.5,100.625,-0.625
ID,2020-12-01,33,117,230741.0,-11995.199999999995,242736.2,115370.5,100.625,-0.875
ID,2020-12-01,33,118,1022.0,220.0,802.0,511.0,100.625,-1.125
ID,2020-12-01,33,119,17359.0,1446.6,15912.4,8679.5,100.625,-1.375
ID,2020-12-01,34,105,21132.0,775.4000000000005,20356.599999999995,10566.0,100.875,2.125
ID,2020-12-01,34,107,11766.0,1018.4,10747.6,5883.0,100.875,1.625
ID,2020-12-01,34,109,13809.0,1140.0,12669.0,6904.5,100.875,1.125
ID,2020-12-01,34,111,36234.0,3788.000000000001,32446.0,18117.0,100.875,0.625
