,lon,lat
16490,107.125,1.375
16491,107.125,1.125
16492,107.125,0.875
16493,107.125,0.625
16494,107.125,0.375
16495,107.125,0.125
16496,107.125,-0.125
16497,107.125,-0.375
16498,107.125,-0.625
16499,107.125,-0.875
16500,107.125,-1.125
16501,107.125,-1.375
16502,107.125,-1.625
16503,107.125,-1.875
16504,107.125,-2.125
16505,107.125,-2.375
16506,107.125,-2.625
16507,107.125,-2.875
16508,107.125,-3.125
16509,107.125,-3.375
16510,107.125,-3.625
16511,107.125,-3.875
16512,107.125,-4.125
16513,107.125,-4.375
16514,107.125,-4.625
16515,107.125,-4.875
16516,107.125,-5.125
16517,107.125,-5.375
16518,107.125,-5.625
16519,107.125,-5.875
16520,107.125,-6.125
16521,107.125,-6.375
16522,107.125,-6.625
16523,107.125,-6.875
16524,107.125,-7.125
16525,107.125,-7.375
16526,107.125,-7.625
16527,107.125,-7.875
16528,107.125,-8.125
16529,107.125,-8.375
16530,107.125,-8.625
16531,107.125,-8.875
16532,107.125,-9.125
16533,107.125,-9.375
16534,107.125,-9.625
16535,107.125,-9.875
16536,107.125,-10.125
16537,107.125,-10.375
16538,107.125,-10.625
16539,107.125,-10.875
16540,107.125,-11.125
16541,107.125,-11.375
16542,107.125,-11.625
16543,107.125,-11.875
16544,107.375,31.875
16545,107.375,31.625
16546,107.375,31.375
16547,107.375,31.125
16548,107.375,30.875
16549,107.375,30.625
16550,107.375,30.375
16551,107.375,30.125
16552,107.375,29.875
16553,107.375,29.625
16554,107.375,29.375
16555,107.375,29.125
16556,107.375,28.875
16557,107.375,28.625
16558,107.375,28.375
16559,107.375,28.125
16560,107.375,27.875
16561,107.375,27.625
16562,107.375,27.375
16563,107.375,27.125
16564,107.375,26.875
16565,107.375,26.625
16566,107.375,26.375
16567,107.375,26.125
16568,107.375,25.875
16569,107.375,25.625
16570,107.375,25.375
16571,107.375,25.125
16572,107.375,24.875
16573,107.375,24.625
16574,107.375,24.375
16575,107.375,24.125
16576,107.375,23.875
16577,107.375,23.625
16578,107.375,23.375
16579,107.375,23.125
16580,107.375,22.875
16581,107.375,22.625
16582,107.375,22.375
16583,107.375,22.125
16584,107.375,21.875
16585,107.375,21.625
16586,107.375,21.375
16587,107.375,21.125
16588,107.375,20.875
16589,107.375,20.625
16590,107.375,20.375
16591,107.375,20.125
16592,107.375,19.875
16593,107.375,19.625
16594,107.375,19.375
16595,107.375,19.125
16596,107.375,18.875
16597,107.375,18.625
16598,107.375,18.375
16599,107.375,18.125
16600,107.375,17.875
16601,107.375,17.625
16602,107.375,17.375
16603,107.375,17.125
16604,107.375,16.875
16605,107.375,16.625
16606,107.375,16.375
16607,107.375,16.125
16608,107.375,15.875
16609,107.375,15.625
16610,107.375,15.375
16611,107.375,15.125
16612,107.375,14.875
16613,107.375,14.625
16614,107.375,14.375
16615,107.375,14.125
16616,107.375,13.875
16617,107.375,13.625
16618,107.375,13.375
16619,107.375,13.125
16620,107.375,12.875
16621,107.375,12.625
16622,107.375,12.375
16623,107.375,12.125
16624,107.375,11.875
16625,107.375,11.625
16626,107.375,11.375
16627,107.375,11.125
16628,107.375,10.875
16629,107.375,10.625
16630,107.375,10.375
16631,107.375,10.125
16632,107.375,9.875
16633,107.375,9.625
16634,107.375,9.375
16635,107.375,9.125
16636,107.375,8.875
16637,107.375,8.625
16638,107.375,8.375
16639,107.375,8.125
16640,107.375,7.875
16641,107.375,7.625
16642,107.375,7.375
16643,107.375,7.125
16644,107.375,6.875
16645,107.375,6.625
16646,107.375,6.375
16647,107.375,6.125
16648,107.375,5.875
16649,107.375,5.625
16650,107.375,5.375
16651,107.375,5.125
16652,107.375,4.875
16653,107.375,4.625
16654,107.375,4.375
16655,107.375,4.125
16656,107.375,3.875
16657,107.375,3.625
16658,107.375,3.375
16659,107.375,3.125
16660,107.375,2.875
16661,107.375,2.625
16662,107.375,2.375
16663,107.375,2.125
16664,107.375,1.875
16665,107.375,1.625
16666,107.375,1.375
16667,107.375,1.125
16668,107.375,0.875
16669,107.375,0.625
16670,107.375,0.375
16671,107.375,0.125
16672,107.375,-0.125
16673,107.375,-0.375
16674,107.375,-0.625
16675,107.375,-0.875
16676,107.375,-1.125
16677,107.375,-1.375
16678,107.375,-1.625
16679,107.375,-1.875
16680,107.375,-2.125
16681,107.375,-2.375
16682,107.375,-2.625
16683,107.375,-2.875
16684,107.375,-3.125
16685,107.375,-3.375
16686,107.375,-3.625
16687,107.375,-3.875
16688,107.375,-4.125
16689,107.375,-4.375
16690,107.375,-4.625
16691,107.375,-4.875
16692,107.375,-5.125
16693,107.375,-5.375
16694,107.375,-5.625
16695,107.375,-5.875
16696,107.375,-6.125
16697,107.375,-6.375
16698,107.375,-6.625
16699,107.375,-6.875
16700,107.375,-7.125
16701,107.375,-7.375
16702,107.375,-7.625
16703,107.375,-7.875
16704,107.375,-8.125
16705,107.375,-8.375
16706,107.375,-8.625
16707,107.375,-8.875
16708,107.375,-9.125
16709,107.375,-9.375
16710,107.375,-9.625
16711,107.375,-9.875
16712,107.375,-10.125
16713,107.375,-10.375
16714,107.375,-10.625
16715,107.375,-10.875
16716,107.375,-11.125
16717,107.375,-11.375
16718,107.375,-11.625
16719,107.375,-11.875
16720,107.625,31.875
16721,107.625,31.625
16722,107.625,31.375
16723,107.625,31.125
16724,107.625,30.875
16725,107.625,30.625
16726,107.625,30.375
16727,107.625,30.125
16728,107.625,29.875
16729,107.625,29.625
16730,107.625,29.375
16731,107.625,29.125
16732,107.625,28.875
16733,107.625,28.625
16734,107.625,28.375
16735,107.625,28.125
16736,107.625,27.875
16737,107.625,27.625
16738,107.625,27.375
16739,107.625,27.125
16740,107.625,26.875
16741,107.625,26.625
16742,107.625,26.375
16743,107.625,26.125
16744,107.625,25.875
16745,107.625,25.625
16746,107.625,25.375
16747,107.625,25.125
16748,107.625,24.875
16749,107.625,24.625
16750,107.625,24.375
16751,107.625,24.125
16752,107.625,23.875
16753,107.625,23.625
16754,107.625,23.375
16755,107.625,23.125
16756,107.625,22.875
16757,107.625,22.625
16758,107.625,22.375
16759,107.625,22.125
16760,107.625,21.875
16761,107.625,21.625
16762,107.625,21.375
16763,107.625,21.125
16764,107.625,20.875
16765,107.625,20.625
16766,107.625,20.375
16767,107.625,20.125
16768,107.625,19.875
16769,107.625,19.625
16770,107.625,19.375
16771,107.625,19.125
16772,107.625,18.875
16773,107.625,18.625
16774,107.625,18.375
16775,107.625,18.125
16776,107.625,17.875
16777,107.625,17.625
16778,107.625,17.375
16779,107.625,17.125
16780,107.625,16.875
16781,107.625,16.625
16782,107.625,16.375
16783,107.625,16.125
16784,107.625,15.875
16785,107.625,15.625
16786,107.625,15.375
16787,107.625,15.125
16788,107.625,14.875
16789,107.625,14.625
16790,107.625,14.375
16791,107.625,14.125
16792,107.625,13.875
16793,107.625,13.625
16794,107.625,13.375
16795,107.625,13.125
16796,107.625,12.875
16797,107.625,12.625
16798,107.625,12.375
16799,107.625,12.125
16800,107.625,11.875
16801,107.625,11.625
16802,107.625,11.375
16803,107.625,11.125
16804,107.625,10.875
16805,107.625,10.625
16806,107.625,10.375
16807,107.625,10.125
16808,107.625,9.875
16809,107.625,9.625
16810,107.625,9.375
16811,107.625,9.125
16812,107.625,8.875
16813,107.625,8.625
16814,107.625,8.375
16815,107.625,8.125
16816,107.625,7.875
16817,107.625,7.625
16818,107.625,7.375
16819,107.625,7.125
16820,107.625,6.875
16821,107.625,6.625
16822,107.625,6.375
16823,107.625,6.125
16824,107.625,5.875
16825,107.625,5.625
16826,107.625,5.375
16827,107.625,5.125
16828,107.625,4.875
16829,107.625,4.625
16830,107.625,4.375
16831,107.625,4.125
16832,107.625,3.875
16833,107.625,3.625
16834,107.625,3.375
16835,107.625,3.125
16836,107.625,2.875
16837,107.625,2.625
16838,107.625,2.375
16839,107.625,2.125
16840,107.625,1.875
16841,107.625,1.625
16842,107.625,1.375
16843,107.625,1.125
16844,107.625,0.875
16845,107.625,0.625
16846,107.625,0.375
16847,107.625,0.125
16848,107.625,-0.125
16849,107.625,-0.375
16850,107.625,-0.625
16851,107.625,-0.875
16852,107.625,-1.125
16853,107.625,-1.375
16854,107.625,-1.625
16855,107.625,-1.875
16856,107.625,-2.125
16857,107.625,-2.375
16858,107.625,-2.625
16859,107.625,-2.875
16860,107.625,-3.125
16861,107.625,-3.375
16862,107.625,-3.625
16863,107.625,-3.875
16864,107.625,-4.125
16865,107.625,-4.375
16866,107.625,-4.625
16867,107.625,-4.875
16868,107.625,-5.125
16869,107.625,-5.375
16870,107.625,-5.625
16871,107.625,-5.875
16872,107.625,-6.125
16873,107.625,-6.375
16874,107.625,-6.625
16875,107.625,-6.875
16876,107.625,-7.125
16877,107.625,-7.375
16878,107.625,-7.625
16879,107.625,-7.875
16880,107.625,-8.125
16881,107.625,-8.375
16882,107.625,-8.625
16883,107.625,-8.875
16884,107.625,-9.125
16885,107.625,-9.375
16886,107.625,-9.625
16887,107.625,-9.875
16888,107.625,-10.125
16889,107.625,-10.375
16890,107.625,-10.625
16891,107.625,-10.875
16892,107.625,-11.125
16893,107.625,-11.375
16894,107.625,-11.625
16895,107.625,-11.875
16896,107.875,31.875
16897,107.875,31.625
16898,107.875,31.375
16899,107.875,31.125
16900,107.875,30.875
16901,107.875,30.625
16902,107.875,30.375
16903,107.875,30.125
16904,107.875,29.875
16905,107.875,29.625
16906,107.875,29.375
16907,107.875,29.125
16908,107.875,28.875
16909,107.875,28.625
16910,107.875,28.375
16911,107.875,28.125
16912,107.875,27.875
16913,107.875,27.625
16914,107.875,27.375
16915,107.875,27.125
16916,107.875,26.875
16917,107.875,26.625
16918,107.875,26.375
16919,107.875,26.125
16920,107.875,25.875
16921,107.875,25.625
16922,107.875,25.375
16923,107.875,25.125
16924,107.875,24.875
16925,107.875,24.625
16926,107.875,24.375
16927,107.875,24.125
16928,107.875,23.875
16929,107.875,23.625
16930,107.875,23.375
16931,107.875,23.125
16932,107.875,22.875
16933,107.875,22.625
16934,107.875,22.375
16935,107.875,22.125
16936,107.875,21.875
16937,107.875,21.625
16938,107.875,21.375
16939,107.875,21.125
16940,107.875,20.875
16941,107.875,20.625
16942,107.875,20.375
16943,107.875,20.125
16944,107.875,19.875
16945,107.875,19.625
16946,107.875,19.375
16947,107.875,19.125
16948,107.875,18.875
16949,107.875,18.625
16950,107.875,18.375
16951,107.875,18.125
16952,107.875,17.875
16953,107.875,17.625
16954,107.875,17.375
16955,107.875,17.125
16956,107.875,16.875
16957,107.875,16.625
16958,107.875,16.375
16959,107.875,16.125
16960,107.875,15.875
16961,107.875,15.625
16962,107.875,15.375
16963,107.875,15.125
16964,107.875,14.875
16965,107.875,14.625
16966,107.875,14.375
16967,107.875,14.125
16968,107.875,13.875
16969,107.875,13.625
16970,107.875,13.375
16971,107.875,13.125
16972,107.875,12.875
16973,107.875,12.625
16974,107.875,12.375
16975,107.875,12.125
16976,107.875,11.875
16977,107.875,11.625
16978,107.875,11.375
16979,107.875,11.125
16980,107.875,10.875
16981,107.875,10.625
16982,107.875,10.375
16983,107.875,10.125
16984,107.875,9.875
16985,107.875,9.625
16986,107.875,9.375
16987,107.875,9.125
16988,107.875,8.875
16989,107.875,8.625
16990,107.875,8.375
16991,107.875,8.125
16992,107.875,7.875
16993,107.875,7.625
16994,107.875,7.375
16995,107.875,7.125
16996,107.875,6.875
16997,107.875,6.625
16998,107.875,6.375
16999,107.875,6.125
17000,107.875,5.875
17001,107.875,5.625
17002,107.875,5.375
17003,107.875,5.125
17004,107.875,4.875
17005,107.875,4.625
17006,107.875,4.375
17007,107.875,4.125
17008,107.875,3.875
17009,107.875,3.625
17010,107.875,3.375
17011,107.875,3.125
17012,107.875,2.875
17013,107.875,2.625
17014,107.875,2.375
17015,107.875,2.125
17016,107.875,1.875
17017,107.875,1.625
17018,107.875,1.375
17019,107.875,1.125
17020,107.875,0.875
17021,107.875,0.625
17022,107.875,0.375
17023,107.875,0.125
17024,107.875,-0.125
17025,107.875,-0.375
17026,107.875,-0.625
17027,107.875,-0.875
17028,107.875,-1.125
17029,107.875,-1.375
17030,107.875,-1.625
17031,107.875,-1.875
17032,107.875,-2.125
17033,107.875,-2.375
17034,107.875,-2.625
17035,107.875,-2.875
17036,107.875,-3.125
17037,107.875,-3.375
17038,107.875,-3.625
17039,107.875,-3.875
17040,107.875,-4.125
17041,107.875,-4.375
17042,107.875,-4.625
17043,107.875,-4.875
17044,107.875,-5.125
17045,107.875,-5.375
17046,107.875,-5.625
17047,107.875,-5.875
17048,107.875,-6.125
17049,107.875,-6.375
17050,107.875,-6.625
17051,107.875,-6.875
17052,107.875,-7.125
17053,107.875,-7.375
17054,107.875,-7.625
17055,107.875,-7.875
17056,107.875,-8.125
17057,107.875,-8.375
17058,107.875,-8.625
17059,107.875,-8.875
17060,107.875,-9.125
17061,107.875,-9.375
17062,107.875,-9.625
17063,107.875,-9.875
17064,107.875,-10.125
17065,107.875,-10.375
17066,107.875,-10.625
17067,107.875,-10.875
17068,107.875,-11.125
17069,107.875,-11.375
17070,107.875,-11.625
17071,107.875,-11.875
17072,108.125,31.875
17073,108.125,31.625
17074,108.125,31.375
17075,108.125,31.125
17076,108.125,30.875
17077,108.125,30.625
17078,108.125,30.375
17079,108.125,30.125
17080,108.125,29.875
17081,108.125,29.625
17082,108.125,29.375
17083,108.125,29.125
17084,108.125,28.875
17085,108.125,28.625
17086,108.125,28.375
17087,108.125,28.125
17088,108.125,27.875
17089,108.125,27.625
17090,108.125,27.375
17091,108.125,27.125
17092,108.125,26.875
17093,108.125,26.625
17094,108.125,26.375
17095,108.125,26.125
17096,108.125,25.875
17097,108.125,25.625
17098,108.125,25.375
17099,108.125,25.125
17100,108.125,24.875
17101,108.125,24.625
17102,108.125,24.375
17103,108.125,24.125
17104,108.125,23.875
17105,108.125,23.625
17106,108.125,23.375
17107,108.125,23.125
17108,108.125,22.875
17109,108.125,22.625
17110,108.125,22.375
17111,108.125,22.125
17112,108.125,21.875
17113,108.125,21.625
17114,108.125,21.375
17115,108.125,21.125
17116,108.125,20.875
17117,108.125,20.625
17118,108.125,20.375
17119,108.125,20.125
17120,108.125,19.875
17121,108.125,19.625
17122,108.125,19.375
17123,108.125,19.125
17124,108.125,18.875
17125,108.125,18.625
17126,108.125,18.375
17127,108.125,18.125
17128,108.125,17.875
17129,108.125,17.625
17130,108.125,17.375
17131,108.125,17.125
17132,108.125,16.875
17133,108.125,16.625
17134,108.125,16.375
17135,108.125,16.125
17136,108.125,15.875
17137,108.125,15.625
17138,108.125,15.375
17139,108.125,15.125
17140,108.125,14.875
17141,108.125,14.625
17142,108.125,14.375
17143,108.125,14.125
17144,108.125,13.875
17145,108.125,13.625
17146,108.125,13.375
17147,108.125,13.125
17148,108.125,12.875
17149,108.125,12.625
17150,108.125,12.375
17151,108.125,12.125
17152,108.125,11.875
17153,108.125,11.625
17154,108.125,11.375
17155,108.125,11.125
17156,108.125,10.875
17157,108.125,10.625
17158,108.125,10.375
17159,108.125,10.125
17160,108.125,9.875
17161,108.125,9.625
17162,108.125,9.375
17163,108.125,9.125
17164,108.125,8.875
17165,108.125,8.625
17166,108.125,8.375
17167,108.125,8.125
17168,108.125,7.875
17169,108.125,7.625
17170,108.125,7.375
17171,108.125,7.125
17172,108.125,6.875
17173,108.125,6.625
17174,108.125,6.375
17175,108.125,6.125
17176,108.125,5.875
17177,108.125,5.625
17178,108.125,5.375
17179,108.125,5.125
17180,108.125,4.875
17181,108.125,4.625
17182,108.125,4.375
17183,108.125,4.125
17184,108.125,3.875
17185,108.125,3.625
17186,108.125,3.375
17187,108.125,3.125
17188,108.125,2.875
17189,108.125,2.625
17190,108.125,2.375
17191,108.125,2.125
17192,108.125,1.875
17193,108.125,1.625
17194,108.125,1.375
17195,108.125,1.125
17196,108.125,0.875
17197,108.125,0.625
17198,108.125,0.375
17199,108.125,0.125
17200,108.125,-0.125
17201,108.125,-0.375
17202,108.125,-0.625
17203,108.125,-0.875
17204,108.125,-1.125
17205,108.125,-1.375
17206,108.125,-1.625
17207,108.125,-1.875
17208,108.125,-2.125
17209,108.125,-2.375
17210,108.125,-2.625
17211,108.125,-2.875
17212,108.125,-3.125
17213,108.125,-3.375
17214,108.125,-3.625
17215,108.125,-3.875
17216,108.125,-4.125
17217,108.125,-4.375
17218,108.125,-4.625
17219,108.125,-4.875
17220,108.125,-5.125
17221,108.125,-5.375
17222,108.125,-5.625
17223,108.125,-5.875
17224,108.125,-6.125
17225,108.125,-6.375
17226,108.125,-6.625
17227,108.125,-6.875
17228,108.125,-7.125
17229,108.125,-7.375
17230,108.125,-7.625
17231,108.125,-7.875
17232,108.125,-8.125
17233,108.125,-8.375
17234,108.125,-8.625
17235,108.125,-8.875
17236,108.125,-9.125
17237,108.125,-9.375
17238,108.125,-9.625
17239,108.125,-9.875
17240,108.125,-10.125
17241,108.125,-10.375
17242,108.125,-10.625
17243,108.125,-10.875
17244,108.125,-11.125
17245,108.125,-11.375
17246,108.125,-11.625
17247,108.125,-11.875
17248,108.375,31.875
17249,108.375,31.625
17250,108.375,31.375
17251,108.375,31.125
17252,108.375,30.875
17253,108.375,30.625
17254,108.375,30.375
17255,108.375,30.125
17256,108.375,29.875
17257,108.375,29.625
17258,108.375,29.375
17259,108.375,29.125
17260,108.375,28.875
17261,108.375,28.625
17262,108.375,28.375
17263,108.375,28.125
17264,108.375,27.875
17265,108.375,27.625
17266,108.375,27.375
17267,108.375,27.125
17268,108.375,26.875
17269,108.375,26.625
17270,108.375,26.375
17271,108.375,26.125
17272,108.375,25.875
17273,108.375,25.625
17274,108.375,25.375
17275,108.375,25.125
17276,108.375,24.875
17277,108.375,24.625
17278,108.375,24.375
17279,108.375,24.125
17280,108.375,23.875
17281,108.375,23.625
17282,108.375,23.375
17283,108.375,23.125
17284,108.375,22.875
17285,108.375,22.625
17286,108.375,22.375
17287,108.375,22.125
17288,108.375,21.875
17289,108.375,21.625
17290,108.375,21.375
17291,108.375,21.125
17292,108.375,20.875
17293,108.375,20.625
17294,108.375,20.375
17295,108.375,20.125
17296,108.375,19.875
17297,108.375,19.625
17298,108.375,19.375
17299,108.375,19.125
17300,108.375,18.875
17301,108.375,18.625
17302,108.375,18.375
17303,108.375,18.125
17304,108.375,17.875
17305,108.375,17.625
17306,108.375,17.375
17307,108.375,17.125
17308,108.375,16.875
17309,108.375,16.625
17310,108.375,16.375
17311,108.375,16.125
17312,108.375,15.875
17313,108.375,15.625
17314,108.375,15.375
17315,108.375,15.125
17316,108.375,14.875
17317,108.375,14.625
17318,108.375,14.375
17319,108.375,14.125
17320,108.375,13.875
17321,108.375,13.625
17322,108.375,13.375
17323,108.375,13.125
17324,108.375,12.875
17325,108.375,12.625
17326,108.375,12.375
17327,108.375,12.125
17328,108.375,11.875
17329,108.375,11.625
17330,108.375,11.375
17331,108.375,11.125
17332,108.375,10.875
17333,108.375,10.625
17334,108.375,10.375
17335,108.375,10.125
17336,108.375,9.875
17337,108.375,9.625
17338,108.375,9.375
17339,108.375,9.125
17340,108.375,8.875
17341,108.375,8.625
17342,108.375,8.375
17343,108.375,8.125
17344,108.375,7.875
17345,108.375,7.625
17346,108.375,7.375
17347,108.375,7.125
17348,108.375,6.875
17349,108.375,6.625
17350,108.375,6.375
17351,108.375,6.125
17352,108.375,5.875
17353,108.375,5.625
17354,108.375,5.375
17355,108.375,5.125
17356,108.375,4.875
17357,108.375,4.625
17358,108.375,4.375
17359,108.375,4.125
17360,108.375,3.875
17361,108.375,3.625
17362,108.375,3.375
17363,108.375,3.125
17364,108.375,2.875
17365,108.375,2.625
17366,108.375,2.375
17367,108.375,2.125
17368,108.375,1.875
17369,108.375,1.625
17370,108.375,1.375
17371,108.375,1.125
17372,108.375,0.875
17373,108.375,0.625
17374,108.375,0.375
17375,108.375,0.125
17376,108.375,-0.125
17377,108.375,-0.375
17378,108.375,-0.625
17379,108.375,-0.875
17380,108.375,-1.125
17381,108.375,-1.375
17382,108.375,-1.625
17383,108.375,-1.875
17384,108.375,-2.125
17385,108.375,-2.375
17386,108.375,-2.625
17387,108.375,-2.875
17388,108.375,-3.125
17389,108.375,-3.375
17390,108.375,-3.625
17391,108.375,-3.875
17392,108.375,-4.125
17393,108.375,-4.375
17394,108.375,-4.625
17395,108.375,-4.875
17396,108.375,-5.125
17397,108.375,-5.375
17398,108.375,-5.625
17399,108.375,-5.875
17400,108.375,-6.125
17401,108.375,-6.375
17402,108.375,-6.625
17403,108.375,-6.875
17404,108.375,-7.125
17405,108.375,-7.375
17406,108.375,-7.625
17407,108.375,-7.875
17408,108.375,-8.125
17409,108.375,-8.375
17410,108.375,-8.625
17411,108.375,-8.875
17412,108.375,-9.125
17413,108.375,-9.375
17414,108.375,-9.625
17415,108.375,-9.875
17416,108.375,-10.125
17417,108.375,-10.375
17418,108.375,-10.625
17419,108.375,-10.875
17420,108.375,-11.125
17421,108.375,-11.375
17422,108.375,-11.625
17423,108.375,-11.875
17424,108.625,31.875
17425,108.625,31.625
17426,108.625,31.375
17427,108.625,31.125
17428,108.625,30.875
17429,108.625,30.625
17430,108.625,30.375
17431,108.625,30.125
17432,108.625,29.875
17433,108.625,29.625
17434,108.625,29.375
17435,108.625,29.125
17436,108.625,28.875
17437,108.625,28.625
17438,108.625,28.375
17439,108.625,28.125
17440,108.625,27.875
17441,108.625,27.625
17442,108.625,27.375
17443,108.625,27.125
17444,108.625,26.875
17445,108.625,26.625
17446,108.625,26.375
17447,108.625,26.125
17448,108.625,25.875
17449,108.625,25.625
17450,108.625,25.375
17451,108.625,25.125
17452,108.625,24.875
17453,108.625,24.625
17454,108.625,24.375
17455,108.625,24.125
17456,108.625,23.875
17457,108.625,23.625
17458,108.625,23.375
17459,108.625,23.125
17460,108.625,22.875
17461,108.625,22.625
17462,108.625,22.375
17463,108.625,22.125
17464,108.625,21.875
17465,108.625,21.625
17466,108.625,21.375
17467,108.625,21.125
17468,108.625,20.875
17469,108.625,20.625
17470,108.625,20.375
17471,108.625,20.125
17472,108.625,19.875
17473,108.625,19.625
17474,108.625,19.375
17475,108.625,19.125
17476,108.625,18.875
17477,108.625,18.625
17478,108.625,18.375
17479,108.625,18.125
17480,108.625,17.875
17481,108.625,17.625
17482,108.625,17.375
17483,108.625,17.125
17484,108.625,16.875
17485,108.625,16.625
17486,108.625,16.375
17487,108.625,16.125
17488,108.625,15.875
17489,108.625,15.625
17490,108.625,15.375
17491,108.625,15.125
17492,108.625,14.875
17493,108.625,14.625
17494,108.625,14.375
17495,108.625,14.125
17496,108.625,13.875
17497,108.625,13.625
17498,108.625,13.375
17499,108.625,13.125
17500,108.625,12.875
17501,108.625,12.625
17502,108.625,12.375
17503,108.625,12.125
17504,108.625,11.875
17505,108.625,11.625
17506,108.625,11.375
17507,108.625,11.125
17508,108.625,10.875
17509,108.625,10.625
17510,108.625,10.375
17511,108.625,10.125
17512,108.625,9.875
17513,108.625,9.625
17514,108.625,9.375
17515,108.625,9.125
17516,108.625,8.875
17517,108.625,8.625
17518,108.625,8.375
17519,108.625,8.125
17520,108.625,7.875
17521,108.625,7.625
17522,108.625,7.375
17523,108.625,7.125
17524,108.625,6.875
17525,108.625,6.625
17526,108.625,6.375
17527,108.625,6.125
17528,108.625,5.875
17529,108.625,5.625
17530,108.625,5.375
17531,108.625,5.125
17532,108.625,4.875
17533,108.625,4.625
17534,108.625,4.375
17535,108.625,4.125
17536,108.625,3.875
17537,108.625,3.625
17538,108.625,3.375
17539,108.625,3.125
17540,108.625,2.875
17541,108.625,2.625
17542,108.625,2.375
17543,108.625,2.125
17544,108.625,1.875
17545,108.625,1.625
17546,108.625,1.375
17547,108.625,1.125
17548,108.625,0.875
17549,108.625,0.625
17550,108.625,0.375
17551,108.625,0.125
17552,108.625,-0.125
17553,108.625,-0.375
17554,108.625,-0.625
17555,108.625,-0.875
17556,108.625,-1.125
17557,108.625,-1.375
17558,108.625,-1.625
17559,108.625,-1.875
17560,108.625,-2.125
17561,108.625,-2.375
17562,108.625,-2.625
17563,108.625,-2.875
17564,108.625,-3.125
17565,108.625,-3.375
17566,108.625,-3.625
17567,108.625,-3.875
17568,108.625,-4.125
17569,108.625,-4.375
17570,108.625,-4.625
17571,108.625,-4.875
17572,108.625,-5.125
17573,108.625,-5.375
17574,108.625,-5.625
17575,108.625,-5.875
17576,108.625,-6.125
17577,108.625,-6.375
17578,108.625,-6.625
17579,108.625,-6.875
17580,108.625,-7.125
17581,108.625,-7.375
17582,108.625,-7.625
17583,108.625,-7.875
17584,108.625,-8.125
17585,108.625,-8.375
17586,108.625,-8.625
17587,108.625,-8.875
17588,108.625,-9.125
17589,108.625,-9.375
17590,108.625,-9.625
17591,108.625,-9.875
17592,108.625,-10.125
17593,108.625,-10.375
17594,108.625,-10.625
17595,108.625,-10.875
17596,108.625,-11.125
17597,108.625,-11.375
17598,108.625,-11.625
17599,108.625,-11.875
17600,108.875,31.875
17601,108.875,31.625
17602,108.875,31.375
17603,108.875,31.125
17604,108.875,30.875
17605,108.875,30.625
17606,108.875,30.375
17607,108.875,30.125
17608,108.875,29.875
17609,108.875,29.625
17610,108.875,29.375
17611,108.875,29.125
17612,108.875,28.875
17613,108.875,28.625
17614,108.875,28.375
17615,108.875,28.125
17616,108.875,27.875
17617,108.875,27.625
17618,108.875,27.375
17619,108.875,27.125
17620,108.875,26.875
17621,108.875,26.625
17622,108.875,26.375
17623,108.875,26.125
17624,108.875,25.875
17625,108.875,25.625
17626,108.875,25.375
17627,108.875,25.125
17628,108.875,24.875
17629,108.875,24.625
17630,108.875,24.375
17631,108.875,24.125
17632,108.875,23.875
17633,108.875,23.625
17634,108.875,23.375
17635,108.875,23.125
17636,108.875,22.875
17637,108.875,22.625
17638,108.875,22.375
17639,108.875,22.125
17640,108.875,21.875
17641,108.875,21.625
17642,108.875,21.375
17643,108.875,21.125
17644,108.875,20.875
17645,108.875,20.625
17646,108.875,20.375
17647,108.875,20.125
17648,108.875,19.875
17649,108.875,19.625
17650,108.875,19.375
17651,108.875,19.125
17652,108.875,18.875
17653,108.875,18.625
17654,108.875,18.375
17655,108.875,18.125
17656,108.875,17.875
17657,108.875,17.625
17658,108.875,17.375
17659,108.875,17.125
17660,108.875,16.875
17661,108.875,16.625
17662,108.875,16.375
17663,108.875,16.125
17664,108.875,15.875
17665,108.875,15.625
17666,108.875,15.375
17667,108.875,15.125
17668,108.875,14.875
17669,108.875,14.625
17670,108.875,14.375
17671,108.875,14.125
17672,108.875,13.875
17673,108.875,13.625
17674,108.875,13.375
17675,108.875,13.125
17676,108.875,12.875
17677,108.875,12.625
17678,108.875,12.375
17679,108.875,12.125
17680,108.875,11.875
17681,108.875,11.625
17682,108.875,11.375
17683,108.875,11.125
17684,108.875,10.875
17685,108.875,10.625
17686,108.875,10.375
17687,108.875,10.125
17688,108.875,9.875
17689,108.875,9.625
17690,108.875,9.375
17691,108.875,9.125
17692,108.875,8.875
17693,108.875,8.625
17694,108.875,8.375
17695,108.875,8.125
17696,108.875,7.875
17697,108.875,7.625
17698,108.875,7.375
17699,108.875,7.125
17700,108.875,6.875
17701,108.875,6.625
17702,108.875,6.375
17703,108.875,6.125
17704,108.875,5.875
17705,108.875,5.625
17706,108.875,5.375
17707,108.875,5.125
17708,108.875,4.875
17709,108.875,4.625
17710,108.875,4.375
17711,108.875,4.125
17712,108.875,3.875
17713,108.875,3.625
17714,108.875,3.375
17715,108.875,3.125
17716,108.875,2.875
17717,108.875,2.625
17718,108.875,2.375
17719,108.875,2.125
17720,108.875,1.875
17721,108.875,1.625
17722,108.875,1.375
17723,108.875,1.125
17724,108.875,0.875
17725,108.875,0.625
17726,108.875,0.375
17727,108.875,0.125
17728,108.875,-0.125
17729,108.875,-0.375
17730,108.875,-0.625
