first,system:index,lat,lon
1.2538596113623442E-5,0,31.875,83.875
1.3822529599349605E-5,1,31.625,83.875
1.483821149981974E-5,2,31.375,83.875
1.3011846979366948E-5,3,31.125,83.875
1.0790328289773084E-5,4,30.875,83.875
1.126452886452845E-5,5,30.625,83.875
1.0496141177738409E-5,6,30.375,83.875
1.1593737976095767E-5,7,30.125,83.875
1.138161182095802E-5,8,29.875,83.875
9.38296025785517E-6,9,29.625,83.875
1.2084286634310659E-5,10,29.375,83.875
1.3576498590786569E-5,11,29.125,83.875
1.4719012293726935E-5,12,28.875,83.875
1.2127835882006269E-5,13,28.625,83.875
2.0894133121518542E-5,14,28.375,83.875
2.126024015470117E-5,15,28.125,83.875
2.2134061964268482E-5,16,27.875,83.875
2.147385677195738E-5,17,27.625,83.875
2.7337155988587525E-5,18,27.375,83.875
2.8823351016294385E-5,19,27.125,83.875
2.60971941176218E-5,20,26.875,83.875
3.8448260582192206E-5,21,26.625,83.875
3.131459154881759E-5,22,26.375,83.875
3.1248694642194124E-5,23,26.125,83.875
3.247500453005455E-5,24,25.875,83.875
3.422576806127049E-5,25,25.625,83.875
2.872176430724142E-5,26,25.375,83.875
3.308215693439172E-5,27,25.125,83.875
2.778738492153836E-5,28,24.875,83.875
3.249620329889854E-5,29,24.625,83.875
3.790078197895112E-5,30,24.375,83.875
3.342316617314358E-5,31,24.125,83.875
2.6391374796048653E-5,32,23.875,83.875
2.3361253827857057E-5,33,23.625,83.875
2.0069648317770322E-5,34,23.375,83.875
1.99767397576719E-5,35,23.125,83.875
2.5963521904470516E-5,36,22.875,83.875
2.7817111343642095E-5,37,22.625,83.875
3.3477028229348456E-5,38,22.375,83.875
5.196489141085261E-5,39,22.125,83.875
6.501065778431277E-5,40,21.875,83.875
3.9708481524971765E-5,41,21.625,83.875
2.085746407683404E-5,42,21.375,83.875
1.6133600184437868E-5,43,21.125,83.875
1.9323953180739583E-5,44,20.875,83.875
1.596934693795323E-5,45,20.625,83.875
1.5242472909668852E-5,46,20.375,83.875
1.5096902695726927E-5,47,20.125,83.875
1.575745767108639E-5,48,19.875,83.875
1.3474504289705667E-5,49,19.625,83.875
1.4880513968757362E-5,50,19.375,83.875
1.689561059784851E-5,51,19.125,83.875
1.618456157106939E-5,52,18.875,83.875
2.0275976022561036E-5,53,18.625,83.875
2.7964326189833013E-5,54,18.375,83.875
2.3771499965905844E-5,55,18.125,83.875
1.8959014925656108E-5,56,17.875,83.875
1.5650854472893067E-5,57,17.625,83.875
1.3199525363754838E-5,58,17.375,83.875
1.3726479853552747E-5,59,17.125,83.875
1.4529785770656235E-5,60,16.875,83.875
1.2601642029667566E-5,61,16.625,83.875
1.3456833546773106E-5,62,16.375,83.875
1.4467063997881136E-5,63,16.125,83.875
1.2189987945719737E-5,64,15.875,83.875
1.150869260199497E-5,65,15.625,83.875
1.1335948808817049E-5,66,15.375,83.875
9.991131771265028E-6,67,15.125,83.875
1.19299970856527E-5,68,14.875,83.875
1.1766370911467913E-5,69,14.625,83.875
8.304193269668102E-6,70,14.375,83.875
9.011684944397814E-6,71,14.125,83.875
8.124656457186707E-6,72,13.875,83.875
8.689251620416586E-6,73,13.625,83.875
9.516548395682677E-6,74,13.375,83.875
9.41083999563999E-6,75,13.125,83.875
9.339251556312125E-6,76,12.875,83.875
9.551754788449946E-6,77,12.625,83.875
9.531422995468656E-6,78,12.375,83.875
1.1580338182417675E-5,79,12.125,83.875
8.866060215869615E-6,80,11.875,83.875
9.582795841206662E-6,81,11.625,83.875
9.534079690631354E-6,82,11.375,83.875
8.90153002190394E-6,83,11.125,83.875
8.735720729839164E-6,84,10.875,83.875
8.196552101894337E-6,85,10.625,83.875
9.792389319088415E-6,86,10.375,83.875
1.0350383737546577E-5,87,10.125,83.875
1.0050916264536014E-5,88,9.875,83.875
9.525660757347743E-6,89,9.625,83.875
9.991249530588547E-6,90,9.375,83.875
9.37592646362089E-6,91,9.125,83.875
8.328996847307046E-6,92,8.875,83.875
8.148184537199753E-6,93,8.625,83.875
7.873070309535672E-6,94,8.375,83.875
9.515123781652252E-6,95,8.125,83.875
9.716501982768322E-6,96,7.875,83.875
8.9798565208086E-6,97,7.625,83.875
7.0786295016943235E-6,98,7.375,83.875
