first,system:index,lat,lon
8.384641920832578E-6,0,31.875,83.875
9.87379498689662E-6,1,31.625,83.875
9.781720013370745E-6,2,31.375,83.875
1.1141518164858738E-5,3,31.125,83.875
1.0469083011652393E-5,4,30.875,83.875
1.0459755774053137E-5,5,30.625,83.875
8.982793432336938E-6,6,30.375,83.875
1.0599359312126803E-5,7,30.125,83.875
9.108883084042974E-6,8,29.875,83.875
8.875724501448558E-6,9,29.625,83.875
8.376772690496067E-6,10,29.375,83.875
9.738157619667217E-6,11,29.125,83.875
1.0782900703432636E-5,12,28.875,83.875
8.982183263264962E-6,13,28.625,83.875
1.887250178379255E-5,14,28.375,83.875
1.9433499121610635E-5,15,28.125,83.875
2.522481749502786E-5,16,27.875,83.875
2.940154126408636E-5,17,27.625,83.875
2.6544331280557415E-5,18,27.375,83.875
3.046524036849126E-5,19,27.125,83.875
3.145421531028919E-5,20,26.875,83.875
2.840479325560049E-5,21,26.625,83.875
3.144045518008226E-5,22,26.375,83.875
3.231281827361005E-5,23,26.125,83.875
3.138681109793636E-5,24,25.875,83.875
3.211995459124257E-5,25,25.625,83.875
2.8057106764569376E-5,26,25.375,83.875
3.039117627397806E-5,27,25.125,83.875
3.6684770704604794E-5,28,24.875,83.875
2.8560984011543622E-5,29,24.625,83.875
2.769773308918829E-5,30,24.375,83.875
2.7374161320637606E-5,31,24.125,83.875
2.59082268377192E-5,32,23.875,83.875
2.5647993442510303E-5,33,23.625,83.875
2.0710076928665613E-5,34,23.375,83.875
1.9582893607172447E-5,35,23.125,83.875
2.3456220036054996E-5,36,22.875,83.875
2.5975898053807566E-5,37,22.625,83.875
2.9590014031042207E-5,38,22.375,83.875
5.3156166444918175E-5,39,22.125,83.875
1.3896477215746695E-4,40,21.875,83.875
1.0260521674008742E-4,41,21.625,83.875
3.378817132433172E-5,42,21.375,83.875
2.2573724996847396E-5,43,21.125,83.875
2.04505939911347E-5,44,20.875,83.875
1.9301311826530174E-5,45,20.625,83.875
1.7648193848613608E-5,46,20.375,83.875
1.5835955495633437E-5,47,20.125,83.875
1.7469794224679142E-5,48,19.875,83.875
