first,system:index,Country,lon,Code,lat
1.993501033671244E-5,138,Thailand,104.875,THA,14.875
1.2670410732046258E-5,139,Vietnam,103.625,VNM,20.875
5.362185228866807E-6,140,Indonesia,139.875,IDN,-3.875
7.2256074953833515E-6,141,Indonesia,138.125,IDN,-7.875
9.751306649935854E-6,142,Philippines,122.625,PHL,11.375
4.8799432067477335E-6,143,Philippines,124.875,PHL,12.375
9.36045902818448E-6,144,Indonesia,110.125,IDN,-1.625
1.0300590041578801E-5,145,Myanmar,95.625,MMR,25.125
7.89574381639348E-6,146,Indonesia,110.125,IDN,0.625
9.519886799234041E-6,147,Myanmar,97.125,MMR,22.875
1.1105937787734315E-5,148,Laos,103.375,LAO,20.375
1.4110061132537158E-5,149,Thailand,98.875,THA,17.625
8.852221235080224E-6,150,Indonesia,110.125,IDN,1.125
4.864170582076846E-6,151,Indonesia,134.375,IDN,-3.125
1.3488115558359884E-5,152,Cambodia,105.125,KHM,12.875
5.6353152523608524E-5,153,Vietnam,105.125,VNM,21.625
6.921789782956337E-6,154,Indonesia,139.125,IDN,-7.375
5.670119528038696E-6,155,Indonesia,140.875,IDN,-7.125
1.3723669538302374E-5,156,Indonesia,111.625,IDN,-8.125
1.1659320533681597E-5,157,Indonesia,97.125,IDN,4.625
1.1099806639505206E-5,158,Indonesia,111.625,IDN,0.125
1.1127923759457813E-5,159,Myanmar,94.625,MMR,19.375
8.06215746755822E-6,160,Indonesia,126.625,IDN,-7.625
1.5137789096362577E-5,161,Indonesia,121.875,IDN,-8.625
1.1655806728114123E-5,162,Indonesia,110.375,IDN,-2.625
1.1295615887620218E-5,163,Myanmar,96.875,MMR,18.625
1.2366432030381701E-5,164,Myanmar,97.625,MMR,18.125
3.743548734053617E-6,165,Indonesia,101.125,IDN,-1.375
2.382799376532753E-5,166,Thailand,102.375,THA,16.625
4.63137471177322E-6,167,Malaysia,113.875,MYS,2.125
6.842210235589112E-6,168,Myanmar,98.375,MMR,27.125
8.168034226336955E-6,169,Thailand,98.625,THA,9.125
1.7478272114865618E-5,170,Thailand,99.625,THA,19.375
1.7044665505388214E-4,171,Thailand,100.625,THA,13.625
7.090694383014365E-6,172,Indonesia,137.875,IDN,-4.875
2.9141797477287214E-5,173,Thailand,99.875,THA,12.375
1.0586005587992295E-5,174,Thailand,101.125,THA,6.375
1.0812579875602377E-5,175,Malaysia,100.625,MYS,6.375
8.918458539506283E-6,176,Philippines,123.125,PHL,8.375
5.65308195428976E-6,177,Indonesia,139.375,IDN,-3.625
4.331647476404677E-6,178,Indonesia,115.125,IDN,2.375
7.699296846083657E-6,179,Indonesia,99.875,IDN,1.125
1.3880156799821622E-5,180,Malaysia,103.375,MYS,3.625
1.7968676258600372E-5,181,Cambodia,105.625,KHM,12.125
9.534565707169315E-6,182,Vietnam,109.125,VNM,14.125
6.584944300557814E-6,183,Philippines,124.375,PHL,13.875
1.3731391053411218E-5,184,Vietnam,103.375,VNM,22.375
2.603003004632526E-5,185,Myanmar,96.125,MMR,17.125
1.3845315650237461E-5,186,Myanmar,96.875,MMR,20.625
1.1601737766618579E-5,187,Myanmar,94.875,MMR,19.125
4.7516041420922075E-5,188,Thailand,99.375,THA,18.375
1.381314112262969E-5,189,Vietnam,108.875,VNM,13.875
5.619113073720819E-6,190,Indonesia,139.125,IDN,-3.375
4.72166457174933E-6,191,Malaysia,114.125,MYS,2.375
1.6359371744521058E-5,192,Myanmar,95.375,MMR,18.875
1.7570420131565701E-6,193,Indonesia,138.125,IDN,-3.875
1.2281412672505891E-5,194,Malaysia,116.125,MYS,5.875
2.5005405505759734E-5,195,Indonesia,106.875,IDN,-7.125
9.195192003818548E-6,196,Indonesia,108.125,IDN,-7.375
9.938250310388003E-6,197,Indonesia,102.125,IDN,-2.375
5.483692735274743E-6,198,Indonesia,114.125,IDN,0.125
6.694895723037493E-6,199,Indonesia,115.875,IDN,-0.375
2.4097835264700846E-5,200,Thailand,102.625,THA,16.125
7.498680997038475E-6,201,Indonesia,124.125,IDN,-10.125
1.1430264530080345E-5,202,Myanmar,98.875,MMR,23.625
1.4097805090277052E-5,203,Vietnam,103.375,VNM,22.125
1.5075067038387073E-5,204,Philippines,124.875,PHL,8.625
1.2960889305111972E-5,205,Thailand,100.375,THA,7.375
9.13390401664598E-6,206,Indonesia,110.625,IDN,0.375
6.034077342168183E-6,207,Indonesia,140.125,IDN,-4.125
2.411151932637331E-5,208,Indonesia,106.375,IDN,-6.625
4.9246964518620055E-6,209,Indonesia,139.125,IDN,-3.875
1.5917249809516355E-5,210,Indonesia,102.125,IDN,1.125
1.2938949377745839E-5,211,Vietnam,107.625,VNM,11.625
5.9625067407731E-6,212,Indonesia,116.625,IDN,3.875
9.96484956201461E-6,213,Indonesia,102.625,IDN,0.125
4.906531770207293E-6,214,Malaysia,102.875,MYS,4.625
1.1508315154367903E-5,215,Myanmar,96.875,MMR,22.125
1.0442232389709841E-5,216,Myanmar,93.625,MMR,21.125
7.56805555163128E-6,217,Indonesia,133.375,IDN,-0.875
9.50151871590297E-6,218,Indonesia,99.625,IDN,1.875
2.4977754405166488E-5,219,Vietnam,105.875,VNM,9.875
1.8810862896803703E-6,220,Indonesia,122.125,IDN,0.875
1.4764025562937295E-5,221,Malaysia,103.875,MYS,1.875
5.9027934466352135E-6,222,Myanmar,98.125,MMR,27.625
1.307466621046415E-5,223,Thailand,99.125,THA,15.875
1.3766475312779895E-5,224,Laos,101.125,LAO,21.125
-3.916198151926309E-6,225,Indonesia,120.625,IDN,-8.625
3.896460166396965E-5,226,Indonesia,112.625,IDN,-7.375
4.962231044274958E-6,227,Indonesia,122.625,IDN,0.625
3.123619714721551E-5,228,Myanmar,96.375,MMR,21.625
7.345464782064455E-6,229,Indonesia,116.375,IDN,-8.875
6.568166317440111E-6,230,Indonesia,110.625,IDN,0.625
1.1864111824337157E-5,231,Laos,103.125,LAO,19.625
6.120429639675825E-6,232,Indonesia,133.875,IDN,-2.125
4.290648652644494E-6,233,Indonesia,130.125,IDN,-3.125
9.224135854688757E-6,234,Indonesia,102.375,IDN,-3.375
2.0847005909513054E-5,235,Vietnam,105.625,VNM,10.625
1.825703358675135E-5,236,Myanmar,96.625,MMR,16.625
3.0718354582743544E-6,237,Indonesia,114.875,IDN,0.375
1.7884418552765516E-5,238,Thailand,104.375,THA,16.125
1.0123277675570528E-5,239,Cambodia,103.625,KHM,12.125
1.9969537274433563E-5,240,Philippines,120.375,PHL,16.625
2.1365013263877606E-5,241,Thailand,101.625,THA,15.125
1.1957872407396396E-5,242,Myanmar,92.875,MMR,20.875
9.120605564551163E-6,243,Indonesia,112.875,IDN,0.625
4.424927229625373E-5,244,Indonesia,107.625,IDN,-6.375
5.689235823991787E-6,245,Indonesia,114.375,IDN,-3.125
1.3633539504935758E-5,246,Myanmar,98.875,MMR,12.625
1.4439819205608826E-5,247,Malaysia,116.375,MYS,6.125
1.4536834264831643E-5,248,Thailand,100.625,THA,17.875
1.8497479471712394E-5,249,Myanmar,96.125,MMR,21.125
9.268502516002429E-6,250,Myanmar,97.875,MMR,21.625
5.996552965876669E-6,251,Indonesia,138.875,IDN,-5.125
1.8336691303907133E-5,252,Cambodia,102.875,KHM,13.625
1.0710405018145613E-5,253,Myanmar,94.375,MMR,18.625
7.5323620979378545E-6,254,Indonesia,109.375,IDN,0.875
5.480631465865286E-6,255,Indonesia,119.625,IDN,-3.375
2.224039289373438E-5,256,Vietnam,104.875,VNM,22.625
4.645529929529388E-6,257,Indonesia,132.125,IDN,-0.625
1.0170412878749396E-5,258,Myanmar,98.125,MMR,23.875
1.9150778027314115E-5,259,Cambodia,102.625,KHM,13.125
1.0143834961071558E-5,260,Indonesia,99.625,IDN,2.375
5.946623641390853E-6,261,Indonesia,121.375,IDN,-3.375
1.3152518138253223E-5,262,Brunei,115.125,BRN,4.875
1.2018632940724003E-5,263,Indonesia,101.875,IDN,0.875
1.243948422085598E-5,264,Myanmar,98.375,MMR,14.625
1.542116534114175E-5,265,Indonesia,98.375,IDN,3.625
8.778094462870094E-6,266,Myanmar,93.125,MMR,21.875
9.922398862859825E-6,267,Philippines,121.875,PHL,18.875
1.355635760404136E-5,268,Myanmar,97.625,MMR,17.375
5.342339925198366E-6,269,Indonesia,140.875,IDN,-5.375
1.0392832866676108E-5,270,Indonesia,102.875,IDN,-0.875
5.688404584477174E-6,271,Indonesia,112.125,IDN,-0.875
1.4777564709989695E-5,272,Myanmar,98.125,MMR,14.625
2.3821827168143094E-5,273,Vietnam,104.875,VNM,22.875
6.648106533201677E-6,274,Malaysia,114.875,MYS,3.875
4.070727640333477E-6,275,Indonesia,115.625,IDN,2.125
8.466965956640535E-6,276,Philippines,126.125,PHL,8.125
1.5997166294842625E-5,277,Myanmar,95.125,MMR,17.625
1.5210101832617405E-5,278,Philippines,121.375,PHL,14.375
1.059648998000936E-5,279,Myanmar,97.875,MMR,21.375
1.1562774505237946E-5,280,Indonesia,104.125,IDN,-2.125
7.185410299158323E-6,281,Malaysia,113.375,MYS,1.875
8.728983175281389E-6,282,Indonesia,110.625,IDN,-2.875
8.462760588767662E-6,283,Myanmar,93.625,MMR,23.875
1.3962031582386096E-5,284,Thailand,99.875,THA,8.625
1.1042753374689426E-5,285,Thailand,97.875,THA,19.375
1.4021684567444298E-5,286,Indonesia,101.875,IDN,0.625
1.583976917779325E-5,287,Cambodia,104.875,KHM,12.375
1.1275383106442984E-5,288,Cambodia,107.375,KHM,13.125
8.129098575948248E-6,289,Cambodia,103.125,KHM,12.125
8.878406502033107E-6,290,Indonesia,98.625,IDN,2.875
9.263248296573082E-6,291,Myanmar,97.375,MMR,25.125
1.3509176870108085E-5,292,Vietnam,103.375,VNM,21.125
1.3981993523433354E-5,293,Laos,101.875,LAO,21.375
2.25105513654419E-5,294,Malaysia,100.875,MYS,4.375
2.2341221307636633E-5,295,Philippines,120.625,PHL,14.875
6.494536280209148E-6,296,Indonesia,115.875,IDN,0.125
8.045593401401316E-6,297,Indonesia,117.125,IDN,0.125
9.463297972811365E-6,298,Indonesia,105.125,IDN,-4.375
2.7392979117928626E-5,299,Vietnam,106.375,VNM,21.875
1.8906684689275378E-5,300,Indonesia,111.875,IDN,-7.375
2.247852790949138E-5,301,Philippines,120.875,PHL,16.875
7.124264784824729E-6,302,Indonesia,110.375,IDN,0.625
1.2091928913224191E-5,303,Philippines,121.375,PHL,13.125
1.9960051974413694E-5,304,Cambodia,102.875,KHM,13.125
9.545516130357756E-5,305,Thailand,100.625,THA,14.125
9.1322763450882E-6,306,Malaysia,103.375,MYS,2.625
7.578931704061067E-6,307,Vietnam,109.125,VNM,12.875
1.0176543147583452E-5,308,Myanmar,94.875,MMR,24.875
1.2703207902078154E-5,309,Cambodia,103.125,KHM,11.375
5.410452361343787E-6,310,Indonesia,139.625,IDN,-4.125
8.25275733977055E-6,311,Philippines,117.375,PHL,8.625
3.6829707476323194E-5,312,Vietnam,106.625,VNM,11.125
1.2340375222732646E-5,313,Laos,100.875,LAO,20.625
9.689312592082234E-6,314,Indonesia,105.875,IDN,-6.625
8.828199888722827E-6,315,Indonesia,101.625,IDN,-0.625
1.4548614702368519E-5,316,Cambodia,104.125,KHM,10.875
6.66917047254138E-6,317,Indonesia,99.875,IDN,0.125
1.1041198834616012E-5,318,Malaysia,103.125,MYS,4.625
1.4185717176858723E-5,319,Philippines,120.875,PHL,16.625
1.204365466381297E-5,320,Malaysia,101.875,MYS,4.125
9.421345698159038E-6,321,Myanmar,93.875,MMR,22.625
1.2479217455544941E-5,322,Laos,101.625,LAO,20.625
7.303763915707653E-6,323,Indonesia,117.625,IDN,4.125
1.672417611585268E-5,324,Thailand,104.875,THA,15.625
1.0195331206673093E-5,325,Vietnam,107.625,VNM,12.875
7.68649941651742E-6,326,Malaysia,112.875,MYS,2.875
1.2914420077272027E-5,327,Indonesia,97.125,IDN,3.875
7.70457291525343E-6,328,Indonesia,124.375,IDN,0.625
1.73189467553273E-5,329,Indonesia,109.875,IDN,-7.625
1.444851567130366E-5,330,Myanmar,94.875,MMR,20.125
6.268909206645557E-6,331,Indonesia,136.875,IDN,-4.875
2.1103653122460517E-5,332,Laos,105.875,LAO,16.875
7.316655961204805E-6,333,Myanmar,96.625,MMR,26.125
1.3291767250262028E-6,334,Indonesia,121.875,IDN,-1.625
1.3308121331171718E-5,335,Indonesia,105.375,IDN,-4.375
4.827072658497764E-6,336,Malaysia,116.375,MYS,4.625
3.4410550189041845E-5,337,Thailand,99.625,THA,18.875
4.542946893372688E-5,338,Indonesia,107.125,IDN,-6.125
1.5807371385289258E-5,339,Indonesia,103.875,IDN,-1.625
6.5223246342669225E-6,340,Indonesia,112.875,IDN,-1.125
8.77151433440007E-6,341,Philippines,126.125,PHL,7.125
8.239321326066668E-6,342,Myanmar,97.375,MMR,23.875
6.3428061760826645E-6,343,Indonesia,120.375,IDN,-3.625
7.960773154952856E-6,344,Indonesia,112.375,IDN,-2.625
1.0884572963073048E-5,345,Thailand,100.375,THA,7.625
1.2166308742621738E-5,346,Vietnam,109.375,VNM,12.875
1.3431177198513006E-5,347,Myanmar,92.625,MMR,20.625
1.159581156360796E-5,348,Myanmar,94.375,MMR,18.375
1.0371521540817294E-5,349,Myanmar,98.125,MMR,19.875
1.4895569196256575E-5,350,Myanmar,100.125,MMR,20.625
6.090611557222466E-6,351,Indonesia,121.625,IDN,-3.875
6.612281579197451E-6,352,Philippines,118.875,PHL,10.125
1.0161365548568882E-5,353,Myanmar,98.125,MMR,23.375
2.052303564980819E-5,354,Thailand,102.875,THA,14.625
2.8075691753215458E-5,355,Thailand,99.875,THA,14.625
1.0375617510091014E-5,356,Myanmar,98.375,MMR,25.625
6.269835887074343E-6,357,Indonesia,138.375,IDN,-3.125
1.930161287564538E-5,358,Vietnam,105.125,VNM,19.625
4.188142617181778E-6,359,Indonesia,130.875,IDN,-3.625
1.169473725627397E-5,360,Vietnam,107.625,VNM,13.625
1.5874643285759846E-5,361,Thailand,99.125,THA,19.875
2.64442638540916E-5,362,Thailand,100.375,THA,15.375
1.611253461162957E-5,363,Indonesia,97.375,IDN,5.125
1.1502011714422966E-5,364,Thailand,101.375,THA,6.875
1.2132253346896605E-5,365,Laos,102.625,LAO,20.625
9.328223002842681E-6,366,Indonesia,103.125,IDN,-2.625
8.922488926989918E-6,367,Myanmar,93.625,MMR,22.375
1.8661922594172794E-5,368,Thailand,103.625,THA,15.375
2.1289733611658728E-5,369,Malaysia,100.625,MYS,5.625
1.1436809467229164E-5,370,Thailand,101.125,THA,6.625
1.0696057301148143E-5,371,Myanmar,96.375,MMR,22.625
1.3035752263254577E-5,372,Myanmar,95.125,MMR,22.375
5.301925453250193E-6,373,Indonesia,120.875,IDN,-8.875
7.885447548839151E-6,374,Indonesia,115.875,IDN,-0.625
3.344388413666809E-6,375,Indonesia,135.875,IDN,-0.875
7.000270787244779E-6,376,Myanmar,97.875,MMR,26.375
1.09879804603526E-5,377,Indonesia,104.875,IDN,-2.625
4.851635360988116E-6,378,Indonesia,116.375,IDN,3.125
7.364125506795E-6,379,Philippines,124.125,PHL,7.875
6.29897916447006E-6,380,Indonesia,120.375,IDN,-1.125
1.3034680029834316E-5,381,Myanmar,98.375,MMR,14.375
1.7272370043239242E-5,382,Vietnam,107.875,VNM,13.875
2.0446665769056696E-5,383,Thailand,104.125,THA,15.625
9.653801046977033E-6,384,Indonesia,100.125,IDN,2.375
6.870368299234602E-6,385,Indonesia,128.375,IDN,-2.875
1.0072577198640872E-5,386,Thailand,99.875,THA,8.375
7.157288288539673E-6,387,Indonesia,116.875,IDN,0.875
6.029204466278113E-6,388,Indonesia,120.375,IDN,-1.375
1.2911418024204514E-5,389,Vietnam,108.375,VNM,13.625
5.443036662883333E-6,390,Malaysia,116.625,MYS,4.375
1.983475862436062E-5,391,Thailand,101.875,THA,13.375
1.4165564696341827E-5,392,Indonesia,104.375,IDN,-1.625
1.4321708904626718E-5,393,Malaysia,113.125,MYS,3.125
2.1239304341301114E-5,394,Laos,106.125,LAO,16.125
3.345282450559892E-5,395,Indonesia,108.375,IDN,-6.875
2.0173834064816763E-5,396,Laos,101.125,LAO,19.875
9.59967559266437E-6,397,Myanmar,97.625,MMR,19.375
1.2163660833846408E-5,398,Malaysia,102.375,MYS,3.625
4.723453176561217E-6,399,Indonesia,134.125,IDN,-2.625
1.6609342181707577E-5,400,Indonesia,102.375,IDN,1.375
1.685478920275013E-5,401,Myanmar,99.125,MMR,12.125
1.0063547460177387E-5,402,Myanmar,98.125,MMR,23.125
1.0657376849581812E-5,403,Myanmar,98.375,MMR,21.625
1.4554328564047797E-5,404,Philippines,121.625,PHL,14.375
6.479117881424754E-6,405,Indonesia,112.875,IDN,-2.375
2.46927606997063E-5,406,Vietnam,106.125,VNM,9.375
1.2290268290402389E-5,407,Myanmar,94.375,MMR,20.625
2.7776174016871272E-5,408,Thailand,103.625,THA,16.375
2.217799487392027E-5,409,Thailand,100.625,THA,16.875
4.114355103288285E-5,410,Vietnam,105.375,VNM,20.875
1.6711996958833423E-5,411,Thailand,99.125,THA,19.375
8.27394603104791E-6,412,Indonesia,103.625,IDN,-2.375
6.4518008476366494E-6,413,Indonesia,121.875,IDN,-3.375
8.178291462991038E-6,414,Indonesia,115.375,IDN,-2.375
1.0630773351172604E-5,415,Myanmar,98.625,MMR,20.625
1.0111129548528555E-5,416,Myanmar,98.625,MMR,22.375
5.951469088160892E-6,417,Indonesia,140.625,IDN,-6.125
1.0831268729341519E-5,418,Indonesia,104.125,IDN,-2.875
6.458679702157433E-6,419,Malaysia,113.625,MYS,2.375
4.505712875618641E-6,420,Malaysia,115.875,MYS,4.375
1.4910985865816835E-5,421,Laos,102.875,LAO,18.375
4.6697603256980506E-6,422,Malaysia,114.625,MYS,1.875
1.4392360542403435E-5,423,Vietnam,103.625,VNM,21.125
8.925035614339606E-6,424,Indonesia,108.125,IDN,-7.625
1.0026491921687853E-5,425,Indonesia,116.125,IDN,-3.875
6.02775941850207E-6,426,Malaysia,115.125,MYS,3.375
8.831083645175854E-6,427,Myanmar,98.125,MMR,23.625
1.118243618550759E-5,428,Thailand,98.875,THA,8.375
8.72458020584918E-6,429,Philippines,124.875,PHL,10.625
1.5274002700182973E-5,430,Myanmar,97.625,MMR,17.125
1.7621573918861792E-5,431,Laos,106.875,LAO,15.875
5.280282059427253E-6,432,Indonesia,134.875,IDN,-4.125
2.3483811823410374E-5,433,Thailand,100.375,THA,17.125
3.8385066920419585E-6,434,Indonesia,137.875,IDN,-1.875
5.481805185152551E-6,435,Indonesia,132.625,IDN,-0.375
9.077763204904175E-6,436,Indonesia,109.625,IDN,0.125
1.1531404950894383E-5,437,Thailand,99.375,THA,8.625
1.4119643290512652E-5,438,Cambodia,104.875,KHM,13.625
1.227106790477421E-5,439,Indonesia,122.375,IDN,-3.875
7.682436211352145E-6,440,Indonesia,99.875,IDN,1.375
7.690256476143147E-6,441,Indonesia,135.125,IDN,-3.875
1.0966239805977858E-5,442,Indonesia,113.375,IDN,-7.125
9.29875030772729E-6,443,Malaysia,117.125,MYS,6.875
1.451195392523155E-5,444,Cambodia,106.875,KHM,13.125
