first,system:index,lat,lon
1.100974563834696E-5,0,-8.625,113.375
1.1188844107721734E-5,1,-8.625,113.625
1.1743595502095707E-5,2,-8.375,110.875
1.1459168178988947E-5,3,-8.375,111.125
9.732422131809945E-6,4,-8.375,111.375
9.471070859654071E-6,5,-8.375,111.625
8.799748346181166E-6,6,-8.375,111.875
1.1270946963140554E-5,7,-8.375,112.125
9.88092460055189E-6,8,-8.375,112.375
1.0371081015350578E-5,9,-8.375,112.625
8.597669036707512E-6,10,-8.375,112.875
8.673853833783803E-6,11,-8.375,113.125
1.2088292426098637E-5,12,-8.375,113.375
1.2954944858069027E-5,13,-8.375,113.625
1.3394744880887048E-5,14,-8.125,110.125
1.3364013983694695E-5,15,-8.125,110.375
1.4706058852773252E-5,16,-8.125,110.625
1.398487564228337E-5,17,-8.125,110.875
1.2371751893575251E-5,18,-8.125,111.125
1.2692260538840971E-5,19,-8.125,111.375
1.2919973327244895E-5,20,-8.125,111.625
1.31517961110865E-5,21,-8.125,111.875
1.589254702677432E-5,22,-8.125,112.125
1.2067180687919491E-5,23,-8.125,112.375
1.7236173070070295E-5,24,-8.125,112.625
1.5204113827748216E-5,25,-8.125,112.875
1.072386779573955E-5,26,-8.125,113.125
1.4674996021147047E-5,27,-8.125,113.375
1.0621065053861238E-5,28,-8.125,113.625
1.2333474200518303E-5,29,-7.875,108.125
1.1507724663894292E-5,30,-7.875,108.375
1.3202612947920462E-5,31,-7.875,108.625
1.3010686454420317E-5,32,-7.875,108.875
1.3305350626524734E-5,33,-7.875,109.125
1.2747342616061856E-5,34,-7.875,109.375
1.2998645720585705E-5,35,-7.875,109.625
1.5406112272419122E-5,36,-7.875,109.875
1.359113165856604E-5,37,-7.875,110.125
1.894278879754844E-5,38,-7.875,110.375
2.3002781497209886E-5,39,-7.875,110.625
2.271737446083442E-5,40,-7.875,110.875
2.1962575696692223E-5,41,-7.875,111.125
2.4555845717266245E-5,42,-7.875,111.375
2.006512182656432E-5,43,-7.875,111.625
1.4558025596616772E-5,44,-7.875,111.875
2.684905498677212E-5,45,-7.875,112.125
2.9159834443122963E-5,46,-7.875,112.375
2.0614702068571887E-5,47,-7.875,112.625
3.197396316426364E-5,48,-7.875,112.875
2.609266521003677E-5,49,-7.875,113.125
3.68599900034148E-5,50,-7.875,113.375
6.89792360971258E-5,51,-7.875,113.625
1.4379010661748191E-5,52,-7.625,107.375
1.479494098875394E-5,53,-7.625,107.625
1.3390600027562847E-5,54,-7.625,107.875
1.2271899697095389E-5,55,-7.625,108.125
1.1821594534449511E-5,56,-7.625,108.375
1.2605272386083272E-5,57,-7.625,108.625
2.2850803666370967E-5,58,-7.625,108.875
2.5045247447927117E-5,59,-7.625,109.125
1.3251569475560879E-5,60,-7.625,109.375
1.433064942793862E-5,61,-7.625,109.625
1.3151264275211925E-5,62,-7.625,109.875
1.8162443782880944E-5,63,-7.625,110.125
2.5487834260240786E-5,64,-7.625,110.375
2.8095783677423537E-5,65,-7.625,110.625
3.7437254051580426E-5,66,-7.625,110.875
2.6281880504493642E-5,67,-7.625,111.125
2.38849426682896E-5,68,-7.625,111.375
3.976747795326692E-5,69,-7.625,111.625
3.733868569814234E-5,70,-7.625,111.875
3.423358412067554E-5,71,-7.625,112.125
4.2094070584373484E-5,72,-7.625,112.375
3.1447096007316435E-5,73,-7.625,112.625
3.0074352612327907E-5,74,-7.625,112.875
2.8008460275597923E-5,75,-7.625,113.125
3.196756174952108E-5,76,-7.625,113.375
4.652753206234675E-5,77,-7.625,113.625
1.4238660854624177E-5,78,-7.375,106.375
1.385552797272458E-5,79,-7.375,106.625
1.4031547708627275E-5,80,-7.375,106.875
1.4400675356522023E-5,81,-7.375,107.125
1.474601436807182E-5,82,-7.375,107.375
1.308109137361918E-5,83,-7.375,107.625
1.6780024176079733E-5,84,-7.375,107.875
1.8262662792575007E-5,85,-7.375,108.125
1.6515217138941796E-5,86,-7.375,108.375
1.65538852305409E-5,87,-7.375,108.625
1.7597450491838275E-5,88,-7.375,108.875
1.7558044051198938E-5,89,-7.375,109.125
1.638472377551386E-5,90,-7.375,109.375
1.3982282310819776E-5,91,-7.375,109.625
1.3775091321363285E-5,92,-7.375,109.875
1.7505227055439276E-5,93,-7.375,110.125
2.042926506370555E-5,94,-7.375,110.375
2.3503085279871203E-5,95,-7.375,110.625
2.6721769419667926E-5,96,-7.375,110.875
3.231890937598522E-5,97,-7.375,111.125
3.200156694329321E-5,98,-7.375,111.375
3.337542569677184E-5,99,-7.375,111.625
3.6752333603363016E-5,100,-7.375,111.875
2.9956938116831825E-5,101,-7.375,112.125
3.446344336993214E-5,102,-7.375,112.375
3.784689331506087E-5,103,-7.375,112.625
2.2548476954046226E-5,104,-7.375,112.875
1.642833390150322E-5,105,-7.375,113.125
1.5130387045619837E-5,106,-7.375,113.625
1.2500102864418481E-5,107,-7.125,105.625
2.5111061477933916E-5,108,-7.125,106.375
3.207811894705944E-5,109,-7.125,106.625
2.8914828601109453E-5,110,-7.125,106.875
2.5407585692820983E-5,111,-7.125,107.125
2.147970230736915E-5,112,-7.125,107.375
2.3698577565832944E-5,113,-7.125,107.625
2.101002978271129E-5,114,-7.125,107.875
1.6008905070721927E-5,115,-7.125,108.125
1.2496703540183788E-5,116,-7.125,108.375
1.602640702579783E-5,117,-7.125,108.625
1.76078545428631E-5,118,-7.125,108.875
2.1274952448122436E-5,119,-7.125,109.125
2.4860639997292964E-5,120,-7.125,109.375
2.4969106220002233E-5,121,-7.125,109.625
1.9401066463821998E-5,122,-7.125,109.875
2.5351738164284046E-5,123,-7.125,110.125
3.081393432223563E-5,124,-7.125,110.375
3.030427315598313E-5,125,-7.125,110.625
2.8972402395877195E-5,126,-7.125,110.875
2.9398762326087417E-5,127,-7.125,111.125
3.0913124997403114E-5,128,-7.125,111.375
2.814634826643674E-5,129,-7.125,111.625
2.8839478019404353E-5,130,-7.125,111.875
2.889413676027867E-5,131,-7.125,112.125
4.008742766774305E-5,132,-7.125,112.375
5.703150278038667E-5,133,-7.125,112.625
2.0350151843305043E-5,134,-7.125,112.875
1.5199467225506241E-5,135,-7.125,113.125
1.334916852141677E-5,136,-7.125,113.375
1.1565645568479996E-5,137,-7.125,113.625
1.3334907759593629E-5,138,-6.875,105.125
1.205466076274204E-5,139,-6.875,105.375
1.2542415844322118E-5,140,-6.875,105.625
1.6838547289874133E-5,141,-6.875,105.875
2.0660672317272234E-5,142,-6.875,106.125
2.6206488569687544E-5,143,-6.875,106.375
3.059403753243222E-5,144,-6.875,106.625
2.933905686492674E-5,145,-6.875,106.875
2.9759867339879826E-5,146,-6.875,107.125
3.7175909716729826E-5,147,-6.875,107.375
3.380357250944647E-5,148,-6.875,107.625
1.783841677589436E-5,149,-6.875,107.875
2.0888872155626986E-5,150,-6.875,108.125
2.347213534545671E-5,151,-6.875,108.375
2.15077139296312E-5,152,-6.875,108.625
2.290425333559902E-5,153,-6.875,108.875
2.1754185232916833E-5,154,-6.875,109.125
2.1853636839548587E-5,155,-6.875,109.375
2.2882458471653124E-5,156,-6.875,109.625
2.3237126467477544E-5,157,-6.875,109.875
2.6296867610913316E-5,158,-6.875,110.125
3.0431390965443594E-5,159,-6.875,110.375
2.9348005402019632E-5,160,-6.875,110.625
2.9143105402416303E-5,161,-6.875,110.875
2.7004978705986792E-5,162,-6.875,111.125
2.6172593899620332E-5,163,-6.875,111.375
2.8950904837131205E-5,164,-6.875,111.625
4.519423488037616E-5,165,-6.875,111.875
3.0712739584848E-5,166,-6.875,112.125
2.6121709927913625E-5,167,-6.875,112.375
2.1765656898149512E-5,168,-6.875,112.625
2.0574031422722666E-5,169,-6.875,112.875
1.616969915432068E-5,170,-6.875,113.125
1.3517514839686738E-5,171,-6.875,113.375
1.3140664020341578E-5,172,-6.875,113.625
1.4712838864112879E-5,173,-6.625,105.125
1.6232828050653703E-5,174,-6.625,105.375
1.688977171783982E-5,175,-6.625,105.625
1.8572775995552088E-5,176,-6.625,105.875
2.063941467655721E-5,177,-6.625,106.125
2.876773109902666E-5,178,-6.625,106.375
4.3135076454940956E-5,179,-6.625,106.625
6.16676002909115E-5,180,-6.625,106.875
3.454349030089415E-5,181,-6.625,107.125
3.607274369288934E-5,182,-6.625,107.375
2.5668075091086102E-5,183,-6.625,107.625
2.5773523662816593E-5,184,-6.625,107.875
2.40510587129768E-5,185,-6.625,108.125
2.2651885041259735E-5,186,-6.625,108.375
1.9760353540025577E-5,187,-6.625,108.625
1.7510696662324762E-5,188,-6.625,108.875
3.178162654574796E-5,189,-6.625,110.625
2.3075346060890527E-5,190,-6.625,110.875
2.1436966081292146E-5,191,-6.625,111.125
2.5338444879928896E-5,192,-6.625,111.375
1.9692768916330493E-5,193,-6.625,111.625
2.658977541885735E-5,194,-6.375,105.625
2.973196678736453E-5,195,-6.375,105.875
2.4101017669351278E-5,196,-6.375,106.125
4.106869512077784E-5,197,-6.375,106.375
6.704722033822519E-5,198,-6.375,106.625
8.852380220816186E-5,199,-6.375,106.875
5.7749906774996025E-5,200,-6.375,107.125
3.757431993585329E-5,201,-6.375,107.375
2.658702926732476E-5,202,-6.375,107.625
2.5670179931431418E-5,203,-6.375,107.875
1.9390053176909208E-5,204,-6.375,108.125
1.8569892711228942E-5,205,-6.375,108.375
1.6231972273211175E-5,206,-6.375,108.625
4.198221185830986E-5,207,-6.375,110.625
2.200373863653746E-5,208,-6.375,110.875
1.7067126863523E-5,209,-6.375,111.125
3.8039791454137484E-5,210,-6.125,105.375
6.092633700165018E-5,211,-6.125,105.875
5.1833937562378316E-5,212,-6.125,106.125
5.335733659442614E-5,213,-6.125,106.375
6.243562054797407E-5,214,-6.125,106.625
6.795307604082216E-5,215,-6.125,106.875
3.086972847625321E-5,216,-6.125,107.125
2.2482492836082226E-5,217,-6.125,107.375
2.228197313280409E-5,218,-6.125,107.625
2.1056110674441887E-5,219,-6.125,107.875
1.558145889309695E-5,220,-6.125,108.125
1.4376767395368988E-5,221,-6.125,108.375
1.3932590496748769E-5,222,-5.875,104.375
1.6374388272848483E-5,223,-5.875,104.625
2.0620618231314553E-5,224,-5.875,104.875
2.7936290306960063E-5,225,-5.875,105.125
3.534876477024663E-5,226,-5.875,105.375
4.784023340959592E-5,227,-5.875,105.625
8.77458098858054E-5,228,-5.875,105.875
5.9410555053853196E-5,229,-5.875,106.125
3.273538848086789E-5,230,-5.875,106.375
2.690208725168152E-5,231,-5.875,106.625
2.540549854628497E-5,232,-5.875,106.875
2.1141572418639317E-5,233,-5.875,107.125
2.0100333571005342E-5,234,-5.875,107.375
1.2013490213037582E-5,235,-5.875,110.125
1.1591276762725106E-5,236,-5.875,110.375
1.2671082289042713E-5,237,-5.875,110.625
8.470457687744153E-6,238,-5.875,112.625
8.155548685240164E-6,239,-5.875,112.875
1.311150258351329E-5,240,-5.625,104.125
1.2451467300630898E-5,241,-5.625,104.375
1.4951445787204756E-5,242,-5.625,104.625
1.433206122971675E-5,243,-5.625,104.875
1.510341125182379E-5,244,-5.625,105.125
2.35272729874591E-5,245,-5.625,105.375
2.154820172311674E-5,246,-5.625,105.625
2.477702644847731E-5,247,-5.625,105.875
2.0706607388846658E-5,248,-5.625,106.625
1.2298361181365921E-5,249,-5.625,110.125
1.1890400822730873E-5,250,-5.625,110.375
8.287551641613477E-6,251,-5.625,112.625
8.750118298679159E-6,252,-5.375,102.125
9.695099611261679E-6,253,-5.375,102.375
1.1077086003032088E-5,254,-5.375,103.875
1.0016413292695887E-5,255,-5.375,104.125
1.0251206021474226E-5,256,-5.375,104.375
1.3050973507223817E-5,257,-5.375,104.625
1.2256150508152913E-5,258,-5.375,104.875
1.5450992788203947E-5,259,-5.375,105.125
1.9277320544491075E-5,260,-5.375,105.375
1.6378738828074856E-5,261,-5.375,105.625
1.7300348489670464E-5,262,-5.375,105.875
1.972693641863719E-5,263,-5.375,106.375
1.4745821623620135E-5,264,-5.375,106.625
9.67667707309247E-6,265,-5.125,103.625
8.665078424942704E-6,266,-5.125,103.875
7.699207147981699E-6,267,-5.125,104.125
8.938133240571081E-6,268,-5.125,104.375
1.0321591675439647E-5,269,-5.125,104.625
1.4788312813682677E-5,270,-5.125,104.875
1.5772971163767563E-5,271,-5.125,105.125
1.5707309344754945E-5,272,-5.125,105.375
1.2730028781803192E-5,273,-5.125,105.625
1.4815851973323761E-5,274,-5.125,105.875
1.575095304228527E-5,275,-5.125,106.125
1.628885884934808E-5,276,-5.125,106.375
9.260757264881989E-6,277,-4.875,103.375
9.007944452856756E-6,278,-4.875,103.625
8.956966693390625E-6,279,-4.875,103.875
9.593570635468581E-6,280,-4.875,104.125
