first,system:index,lat,lon
1.1316300324761767E-5,0,-8.625,113.375
9.90642193472889E-6,1,-8.625,113.625
1.553823906534755E-5,2,-8.375,110.875
1.5296236714175904E-5,3,-8.375,111.125
1.2929205911473528E-5,4,-8.375,111.375
1.3483104875301189E-5,5,-8.375,111.625
1.3366145138243036E-5,6,-8.375,111.875
1.3546904941687129E-5,7,-8.375,112.125
1.2697547916525113E-5,8,-8.375,112.375
1.0956013662875708E-5,9,-8.375,112.625
1.0686791530507881E-5,10,-8.375,112.875
1.0193210761820138E-5,11,-8.375,113.125
1.5001429014992433E-5,12,-8.375,113.375
1.2142415289843472E-5,13,-8.375,113.625
1.9664097120837905E-5,14,-8.125,110.125
1.6091526407118493E-5,15,-8.125,110.375
1.4032308228623964E-5,16,-8.125,110.625
1.3590686139624044E-5,17,-8.125,110.875
1.343104464292527E-5,18,-8.125,111.125
1.488592896525526E-5,19,-8.125,111.375
2.1692121309244183E-5,20,-8.125,111.625
2.0395650592310426E-5,21,-8.125,111.875
2.325104578216934E-5,22,-8.125,112.125
1.5732124394642954E-5,23,-8.125,112.375
1.3077987380718228E-5,24,-8.125,112.625
9.956614501101822E-6,25,-8.125,112.875
9.825658584380502E-6,26,-8.125,113.125
8.93412612983433E-6,27,-8.125,113.375
1.0539497352090977E-5,28,-8.125,113.625
1.5099478178772138E-5,29,-7.875,108.125
1.4269342885149825E-5,30,-7.875,108.375
1.5086630854029754E-5,31,-7.875,108.625
1.6274393765161523E-5,32,-7.875,108.875
1.8644586269944565E-5,33,-7.875,109.125
2.6017352157096607E-5,34,-7.875,109.375
1.9240536714401315E-5,35,-7.875,109.625
1.777613243139811E-5,36,-7.875,109.875
1.7122577058344783E-5,37,-7.875,110.125
1.67126131447946E-5,38,-7.875,110.375
1.6216232726471614E-5,39,-7.875,110.625
1.6553451243125875E-5,40,-7.875,110.875
1.6329324671876277E-5,41,-7.875,111.125
1.927601237200173E-5,42,-7.875,111.375
2.0475535985791543E-5,43,-7.875,111.625
1.4063841614529696E-5,44,-7.875,111.875
2.5519951711174306E-5,45,-7.875,112.125
9.810718800708739E-6,46,-7.875,112.375
4.347021711594427E-7,47,-7.875,112.625
1.5280619299338722E-5,48,-7.875,112.875
3.0259253579724767E-5,49,-7.875,113.125
4.1095685960212906E-5,50,-7.875,113.375
2.1153967944430228E-5,51,-7.875,113.625
1.8107960893977076E-5,52,-7.625,107.375
1.661117038157767E-5,53,-7.625,107.625
1.1574819519996137E-5,54,-7.625,107.875
7.776315598190125E-6,55,-7.625,108.125
1.1296078880153176E-5,56,-7.625,108.375
1.632396315437295E-5,57,-7.625,108.625
1.3996804956844213E-5,58,-7.625,108.875
2.3185515935440505E-5,59,-7.625,109.125
2.109488274015045E-5,60,-7.625,109.375
1.7250297641486604E-5,61,-7.625,109.625
1.550412270583026E-5,62,-7.625,109.875
1.526844141089094E-5,63,-7.625,110.125
1.9734930544982657E-5,64,-7.625,110.375
2.1921966823506947E-5,65,-7.625,110.625
2.5360841994418474E-5,66,-7.625,110.875
2.241112130619801E-5,67,-7.625,111.125
1.808164366791696E-5,68,-7.625,111.375
2.2098162604914438E-5,69,-7.625,111.625
2.3078077037758078E-5,70,-7.625,111.875
2.203455098556722E-5,71,-7.625,112.125
2.5444745950663258E-5,72,-7.625,112.375
2.4470330127828782E-5,73,-7.625,112.625
3.3179814138450614E-5,74,-7.625,112.875
3.689911779840757E-5,75,-7.625,113.125
2.7645707758278932E-5,76,-7.625,113.375
3.2036783005389276E-5,77,-7.625,113.625
1.6343431948621866E-5,78,-7.375,106.375
1.5936309601394222E-5,79,-7.375,106.625
1.982860713294753E-5,80,-7.375,106.875
1.732797253462729E-5,81,-7.375,107.125
1.3596922604955844E-5,82,-7.375,107.375
1.1819243880921519E-5,83,-7.375,107.625
2.0177186998947194E-5,84,-7.375,107.875
1.8825528978098066E-5,85,-7.375,108.125
1.7511072235594095E-5,86,-7.375,108.375
1.553923553155013E-5,87,-7.375,108.625
1.465686770318885E-5,88,-7.375,108.875
1.563880609813802E-5,89,-7.375,109.125
1.8528205461487518E-5,90,-7.375,109.375
1.3973775485582288E-5,91,-7.375,109.625
1.3206621101374454E-5,92,-7.375,109.875
6.122931865789885E-6,93,-7.375,110.125
1.737842728205939E-5,94,-7.375,110.375
2.6073829999286015E-5,95,-7.375,110.625
2.61741203980433E-5,96,-7.375,110.875
2.302990816587525E-5,97,-7.375,111.125
2.2953886391694624E-5,98,-7.375,111.375
2.249444454872826E-5,99,-7.375,111.625
2.3213964532518826E-5,100,-7.375,111.875
1.9539098814107047E-5,101,-7.375,112.125
1.940800921331472E-5,102,-7.375,112.375
2.4505362904281655E-5,103,-7.375,112.625
4.8275192415013435E-5,104,-7.375,112.875
4.360684741322315E-5,105,-7.375,113.125
1.9849919797872798E-5,106,-7.375,113.625
1.0814646309751098E-5,107,-7.125,105.625
2.424908215365943E-5,108,-7.125,106.375
2.5973075472116644E-5,109,-7.125,106.625
2.2063086720039355E-5,110,-7.125,106.875
1.863516061735006E-5,111,-7.125,107.125
1.7604769753350534E-5,112,-7.125,107.375
2.910950850518324E-5,113,-7.125,107.625
2.0905715299124945E-5,114,-7.125,107.875
1.9938835522707934E-5,115,-7.125,108.125
1.5679040581746575E-5,116,-7.125,108.375
1.7707436434178393E-5,117,-7.125,108.625
9.358782671276831E-6,118,-7.125,108.875
1.4832330713568404E-5,119,-7.125,109.125
2.0098034500700558E-5,120,-7.125,109.375
1.207065561543202E-5,121,-7.125,109.625
1.2213014095793729E-5,122,-7.125,109.875
2.1151092203870208E-5,123,-7.125,110.125
2.6889458753091273E-5,124,-7.125,110.375
2.3787566206411988E-5,125,-7.125,110.625
2.054379295830757E-5,126,-7.125,110.875
1.5864274747553727E-5,127,-7.125,111.125
1.562625998391126E-5,128,-7.125,111.375
1.8915140631106577E-5,129,-7.125,111.625
2.260772372504689E-5,130,-7.125,111.875
2.311326387554889E-5,131,-7.125,112.125
2.4782988230501873E-5,132,-7.125,112.375
2.4934250684442838E-5,133,-7.125,112.625
2.6313820281628975E-5,134,-7.125,112.875
2.091977502457203E-5,135,-7.125,113.125
1.5170059654498925E-5,136,-7.125,113.375
1.152665261116263E-5,137,-7.125,113.625
8.514796569594325E-6,138,-6.875,105.125
8.335865996710137E-6,139,-6.875,105.375
1.0231534981952607E-5,140,-6.875,105.625
1.3951480761835292E-5,141,-6.875,105.875
2.130956848746617E-5,142,-6.875,106.125
2.330428529589825E-5,143,-6.875,106.375
1.5880080167943255E-5,144,-6.875,106.625
2.0798972685565576E-5,145,-6.875,106.875
1.817828642551451E-5,146,-6.875,107.125
2.2878403439727474E-5,147,-6.875,107.375
3.135555239554493E-5,148,-6.875,107.625
2.562818419502055E-5,149,-6.875,107.875
2.3786028998236486E-5,150,-6.875,108.125
1.845563963063488E-5,151,-6.875,108.375
3.8149854597595615E-5,152,-6.875,108.625
2.9445872995193022E-5,153,-6.875,108.875
2.161808013154978E-5,154,-6.875,109.125
2.0660792394524388E-5,155,-6.875,109.375
1.672928954112088E-5,156,-6.875,109.625
1.5693584956675258E-5,157,-6.875,109.875
1.513768510853729E-5,158,-6.875,110.125
2.1146362220749492E-5,159,-6.875,110.375
1.7756061186676874E-5,160,-6.875,110.625
1.8293856641806125E-5,161,-6.875,110.875
2.0507624539304436E-5,162,-6.875,111.125
1.5998457743879898E-5,163,-6.875,111.375
1.4819227722267744E-5,164,-6.875,111.625
3.079567686161804E-5,165,-6.875,111.875
3.7312713742257684E-5,166,-6.875,112.125
2.1796245268366312E-5,167,-6.875,112.375
1.8693935696335608E-5,168,-6.875,112.625
1.8099762492868995E-5,169,-6.875,112.875
1.8061726314555637E-5,170,-6.875,113.125
1.4427013247634961E-5,171,-6.875,113.375
1.5936065582324793E-5,172,-6.875,113.625
7.642325916484273E-6,173,-6.625,105.125
8.027109765381634E-6,174,-6.625,105.375
1.1545653575727864E-5,175,-6.625,105.625
1.5652031542347095E-5,176,-6.625,105.875
2.783674092041191E-5,177,-6.625,106.125
3.326687233380326E-5,178,-6.625,106.375
2.3721465469631435E-5,179,-6.625,106.625
3.136210779327964E-5,180,-6.625,106.875
1.8882507969168532E-5,181,-6.625,107.125
4.87627692444442E-5,182,-6.625,107.375
4.3437502121379345E-5,183,-6.625,107.625
3.608440652147852E-5,184,-6.625,107.875
2.4092315846826922E-5,185,-6.625,108.125
2.3028936609628393E-5,186,-6.625,108.375
2.2131484841320556E-5,187,-6.625,108.625
2.2841567987870855E-5,188,-6.625,108.875
1.576515622532661E-5,189,-6.625,110.625
1.0334412169296435E-5,190,-6.625,110.875
1.5947738989965184E-5,191,-6.625,111.125
2.1277842945919927E-5,192,-6.625,111.375
2.0202518420450815E-5,193,-6.625,111.625
1.0812410923730011E-5,194,-6.375,105.625
1.641479190909697E-5,195,-6.375,105.875
2.5957255832369733E-5,196,-6.375,106.125
4.030641500717384E-5,197,-6.375,106.375
3.729177378733225E-5,198,-6.375,106.625
5.465654351191382E-5,199,-6.375,106.875
8.256409754731605E-5,200,-6.375,107.125
7.119395215570722E-5,201,-6.375,107.375
4.408628393416165E-5,202,-6.375,107.625
3.184213933220178E-5,203,-6.375,107.875
3.095989418666275E-5,204,-6.375,108.125
2.1225146339652206E-5,205,-6.375,108.375
2.2554927327501376E-5,206,-6.375,108.625
9.208523674379204E-6,207,-6.375,110.625
1.7053065156086975E-5,208,-6.375,110.875
2.2498879032304395E-5,209,-6.375,111.125
1.0196850769142596E-5,210,-6.125,105.375
1.622247749058447E-5,211,-6.125,105.875
7.582009923557646E-5,212,-6.125,106.125
4.40768204142989E-5,213,-6.125,106.375
4.168482256675483E-5,214,-6.125,106.625
4.645350256547845E-5,215,-6.125,106.875
4.886707581180427E-5,216,-6.125,107.125
3.515605712361918E-5,217,-6.125,107.375
3.0513173862619404E-5,218,-6.125,107.625
2.7254206247671228E-5,219,-6.125,107.875
2.9547381238374854E-5,220,-6.125,108.125
1.8092357388336192E-5,221,-6.125,108.375
7.3877498941006855E-6,222,-5.875,104.375
7.5149588928843325E-6,223,-5.875,104.625
8.531612018096902E-6,224,-5.875,104.875
7.423567593359847E-6,225,-5.875,105.125
1.1638396212816231E-5,226,-5.875,105.375
1.2248802991716948E-5,227,-5.875,105.625
1.1475408333681058E-5,228,-5.875,105.875
2.8916717597290233E-5,229,-5.875,106.125
2.901381585696993E-5,230,-5.875,106.375
2.7824362692857945E-5,231,-5.875,106.625
2.4009534347984226E-5,232,-5.875,106.875
2.3279892273055255E-5,233,-5.875,107.125
2.1104916418568357E-5,234,-5.875,107.375
8.180312890438649E-6,235,-5.875,110.125
8.151950097308232E-6,236,-5.875,110.375
9.12993892224199E-6,237,-5.875,110.625
7.234252750012664E-6,238,-5.875,112.625
7.147059419195738E-6,239,-5.875,112.875
7.15285800837801E-6,240,-5.625,104.125
7.972117015852846E-6,241,-5.625,104.375
5.856935583208591E-6,242,-5.625,104.625
5.962717269619824E-6,243,-5.625,104.875
9.008826703329114E-6,244,-5.625,105.125
1.4008093243797573E-5,245,-5.625,105.375
1.23836397624257E-5,246,-5.625,105.625
1.0641981197472667E-5,247,-5.625,105.875
2.0120094163816383E-5,248,-5.625,106.625
8.138653541330022E-6,249,-5.625,110.125
7.874018706458006E-6,250,-5.625,110.375
9.22501956538633E-6,251,-5.625,112.625
4.8404379426148714E-6,252,-5.375,102.125
6.138634514135621E-6,253,-5.375,102.375
5.600302163204721E-6,254,-5.375,103.875
6.65517691240455E-6,255,-5.375,104.125
4.283279928912952E-6,256,-5.375,104.375
2.9681555006305865E-6,257,-5.375,104.625
9.11178639483996E-6,258,-5.375,104.875
1.1867021456049604E-5,259,-5.375,105.125
1.677930559667972E-5,260,-5.375,105.375
1.0909048381948072E-5,261,-5.375,105.625
8.741903313703968E-6,262,-5.375,105.875
9.319304159479023E-6,263,-5.375,106.375
1.103735994468742E-5,264,-5.375,106.625
7.488552457748793E-6,265,-5.125,103.625
6.347331704448311E-6,266,-5.125,103.875
5.423153465342775E-6,267,-5.125,104.125
5.107222331993643E-6,268,-5.125,104.375
1.011056736787377E-5,269,-5.125,104.625
9.949744775725908E-6,270,-5.125,104.875
1.0353413864896493E-5,271,-5.125,105.125
1.0383413962503886E-5,272,-5.125,105.375
8.012795281777187E-6,273,-5.125,105.625
1.0537582071171838E-5,274,-5.125,105.875
1.0844706972985165E-5,275,-5.125,106.125
1.119124325085587E-5,276,-5.125,106.375
7.241228603802335E-6,277,-4.875,103.375
7.5041424657939274E-6,278,-4.875,103.625
9.82247140140682E-6,279,-4.875,103.875
7.930325253485666E-6,280,-4.875,104.125
7.26496107505483E-6,281,-4.875,104.375
1.0879489752528537E-5,282,-4.875,104.625
9.23414708770503E-6,283,-4.875,104.875
9.814528328216914E-6,284,-4.875,105.125
1.063919485452156E-5,285,-4.875,105.375
9.415488487712835E-6,286,-4.875,105.625
1.0579749077941025E-5,287,-4.875,105.875
6.8760173741137375E-6,288,-4.625,102.875
8.308306099116503E-6,289,-4.625,103.125
5.786911575434838E-6,290,-4.625,103.375
6.154413307257496E-6,291,-4.625,103.625
1.2809871159792999E-5,292,-4.625,103.875
9.964179604029928E-6,293,-4.625,104.125
1.2316218916553695E-5,294,-4.625,104.375
1.3014783955965516E-5,295,-4.625,104.625
1.10076072775204E-5,296,-4.625,104.875
6.484137283698061E-6,297,-4.625,105.125
1.0494347905233681E-5,298,-4.625,105.375
1.0737931236148919E-5,299,-4.625,105.625
8.738847720298048E-6,300,-4.625,105.875
4.9111076490451845E-6,301,-4.375,102.625
7.490023969505005E-6,302,-4.375,102.875
5.521921251522905E-6,303,-4.375,103.125
1.4848230798606157E-6,304,-4.375,103.375
3.223230224061756E-6,305,-4.375,103.625
8.441107208307113E-6,306,-4.375,103.875
1.1291222117780514E-5,307,-4.375,104.125
1.4588057381321411E-5,308,-4.375,104.375
1.264547325684975E-5,309,-4.375,104.625
1.034947131721512E-5,310,-4.375,104.875
1.1322582100124746E-5,311,-4.375,105.125
9.909550382906584E-6,312,-4.375,105.375
1.1478969953386058E-5,313,-4.375,105.625
1.126988400100047E-5,314,-4.375,105.875
6.917775684791835E-6,315,-4.125,102.375
7.684563359736063E-6,316,-4.125,102.625
4.848832701303049E-6,317,-4.125,102.875
4.444359240889013E-6,318,-4.125,103.125
1.124880390809653E-5,319,-4.125,103.375
2.743054360183578E-6,320,-4.125,103.625
1.0321468724313855E-5,321,-4.125,103.875
1.3305482416404535E-5,322,-4.125,104.125
8.079395315050602E-6,323,-4.125,104.375
9.026221493352867E-6,324,-4.125,104.625
9.275808207881926E-6,325,-4.125,104.875
1.2090309429651137E-5,326,-4.125,105.125
1.3340181352557172E-5,327,-4.125,105.375
1.173992463249474E-5,328,-4.125,105.625
1.242258582945904E-5,329,-4.125,105.875
6.017271019361859E-6,330,-3.875,102.125
7.852415402087369E-6,331,-3.875,102.375
6.864944217722166E-6,332,-3.875,102.625
9.775980209459152E-6,333,-3.875,102.875
7.126366120559736E-6,334,-3.875,103.125
7.543988972849788E-6,335,-3.875,103.375
1.515353749717499E-5,336,-3.875,103.625
1.3821190543870996E-5,337,-3.875,103.875
1.0258801834659116E-5,338,-3.875,104.125
