first,system:index,lat,lon
-1.5348724051047728E-6,0,31.875,83.875
2.269538549454183E-6,1,31.625,83.875
4.176394478456709E-6,2,31.375,83.875
5.0442996204075465E-6,3,31.125,83.875
4.296299343979482E-6,4,30.875,83.875
7.280043505341567E-6,5,30.625,83.875
7.103232563906736E-6,6,30.375,83.875
4.870568971397597E-6,7,30.125,83.875
5.494946662687368E-6,8,29.875,83.875
7.880161650103782E-6,9,29.625,83.875
4.347061373600585E-6,10,29.375,83.875
3.7662173723782955E-6,11,29.125,83.875
9.154886852055733E-6,12,28.875,83.875
3.321382392779678E-6,13,28.625,83.875
1.761167249607638E-5,14,28.375,83.875
2.1889446889859882E-5,15,28.125,83.875
3.526102026391715E-5,16,27.875,83.875
4.676110458821749E-5,17,27.625,83.875
3.4527931200700937E-5,18,27.375,83.875
4.366433767308461E-5,19,27.125,83.875
4.80117045522155E-5,20,26.875,83.875
4.411342473575075E-5,21,26.625,83.875
4.192003163400118E-5,22,26.375,83.875
4.6188991016969055E-5,23,26.125,83.875
4.273590084863912E-5,24,25.875,83.875
3.924080227174768E-5,25,25.625,83.875
5.625266892646052E-5,26,25.375,83.875
5.403073693024744E-5,27,25.125,83.875
2.25274126094752E-5,28,24.875,83.875
3.007884517452955E-5,29,24.625,83.875
1.2800937688689317E-4,30,24.375,83.875
1.1817977910278684E-4,31,24.125,83.875
5.7477790531815457E-5,32,23.875,83.875
3.0268381640908622E-5,33,23.625,83.875
2.0844123621911087E-5,34,23.375,83.875
2.2680695502450296E-5,35,23.125,83.875
2.8142302300157718E-5,36,22.875,83.875
3.088962672900878E-5,37,22.625,83.875
2.535423481912618E-5,38,22.375,83.875
,39,22.125,83.875
,40,21.875,83.875
1.7374837238420915E-4,41,21.625,83.875
5.7746690800656186E-5,42,21.375,83.875
2.6031752073379175E-5,43,21.125,83.875
2.5822054223019495E-5,44,20.875,83.875
2.0669555022278694E-5,45,20.625,83.875
1.2809263616466481E-5,46,20.375,83.875
8.128853800192905E-6,47,20.125,83.875
2.0103066233758977E-5,48,19.875,83.875
