first,system:index,lat,lon
4.2284621462629715E-6,0,31.875,83.875
3.0026571192073E-6,1,31.625,83.875
2.6129636825950444E-6,2,31.375,83.875
6.804612340807324E-9,3,31.125,83.875
-5.679873551892762E-6,4,30.875,83.875
-1.2357660729608442E-7,5,30.625,83.875
2.4072604022137114E-6,6,30.375,83.875
6.925525163262206E-6,7,30.125,83.875
,8,29.875,83.875
1.926315354013182E-6,9,29.625,83.875
1.1296116451927662E-6,10,29.375,83.875
-5.323192306826072E-7,11,29.125,83.875
2.772030140732214E-6,12,28.875,83.875
9.329356413236718E-7,13,28.625,83.875
1.5105275591778643E-5,14,28.375,83.875
8.057714609295403E-6,15,28.125,83.875
1.476589032172926E-5,16,27.875,83.875
2.7647528658790916E-5,17,27.625,83.875
,18,27.375,83.875
,19,27.125,83.875
2.6137201142136046E-5,20,26.875,83.875
2.1997514757070888E-5,21,26.625,83.875
1.7885420036828536E-5,22,26.375,83.875
3.769928687260865E-5,23,26.125,83.875
3.180429760195305E-5,24,25.875,83.875
2.807665132487772E-5,25,25.625,83.875
,26,25.375,83.875
2.989781825910587E-5,27,25.125,83.875
2.7009359987199082E-5,28,24.875,83.875
5.617129547525805E-5,29,24.625,83.875
2.97103813994115E-5,30,24.375,83.875
2.1502738189124413E-5,31,24.125,83.875
3.797105241339248E-5,32,23.875,83.875
5.9553269673252225E-5,33,23.625,83.875
2.24629142608363E-5,34,23.375,83.875
1.3115461167814411E-5,35,23.125,83.875
1.2247026383271842E-5,36,22.875,83.875
1.5830231845504034E-5,37,22.625,83.875
2.427530345935031E-5,38,22.375,83.875
5.063128004769866E-5,39,22.125,83.875
2.2337429403390278E-4,40,21.875,83.875
1.3521113409812203E-4,41,21.625,83.875
8.821626761608441E-5,42,21.375,83.875
9.556455214268077E-5,43,21.125,83.875
1.2996182694786793E-4,44,20.875,83.875
2.0321068488060022E-5,45,20.625,83.875
2.221222071502413E-5,46,20.375,83.875
2.076254818943036E-5,47,20.125,83.875
2.2195596468666918E-5,48,19.875,83.875
2.048929798234602E-5,49,19.625,83.875
1.7068323245682655E-5,50,19.375,83.875
1.8261673891433934E-5,51,19.125,83.875
1.5579259609503963E-5,52,18.875,83.875
1.663781379714777E-5,53,18.625,83.875
2.5739218912071567E-5,54,18.375,83.875
1.858218937105818E-5,55,18.125,83.875
2.0939451450421368E-5,56,17.875,83.875
1.7790501732095192E-5,57,17.625,83.875
1.5122518690996472E-5,58,17.375,83.875
1.3199962146472081E-5,59,17.125,83.875
1.212175296840561E-5,60,16.875,83.875
8.574289125271475E-6,61,16.625,83.875
1.2631646263294534E-5,62,16.375,83.875
1.3767206266262685E-5,63,16.125,83.875
1.494158335651509E-5,64,15.875,83.875
1.63476353411842E-5,65,15.625,83.875
1.2645639592150084E-5,66,15.375,83.875
1.5241218303136038E-5,67,15.125,83.875
1.2265705202804808E-5,68,14.875,83.875
1.4271714169157602E-5,69,14.625,83.875
1.1134419225566764E-5,70,14.375,83.875
1.2128937475286898E-5,71,14.125,83.875
1.2072803685930256E-5,72,13.875,83.875
1.1073453750757119E-5,73,13.625,83.875
9.646552216450536E-6,74,13.375,83.875
1.1056880922578663E-5,75,13.125,83.875
1.1666716302494922E-5,76,12.875,83.875
1.0539622960322203E-5,77,12.625,83.875
8.947318347664415E-6,78,12.375,83.875
7.073091627700453E-6,79,12.125,83.875
1.0958038488657017E-5,80,11.875,83.875
1.1794375509583591E-5,81,11.625,83.875
1.3888350047051107E-5,82,11.375,83.875
1.2352754263125834E-5,83,11.125,83.875
1.4162268784841683E-5,84,10.875,83.875
1.7175925840609386E-5,85,10.625,83.875
1.753430530658326E-5,86,10.375,83.875
1.4079463547491468E-5,87,10.125,83.875
1.3053087460217505E-5,88,9.875,83.875
1.2490524608908486E-5,89,9.625,83.875
,90,9.375,83.875
,91,9.125,83.875
,92,8.875,83.875
,93,8.625,83.875
,94,8.375,83.875
6.3562321568459195E-6,95,8.125,83.875
1.4190691584925124E-5,96,7.875,83.875
1.661799830184849E-5,97,7.625,83.875
9.921270050105466E-6,98,7.375,83.875
1.4066188496404551E-5,99,7.125,83.875
1.310347600498773E-5,100,6.875,83.875
9.940325137075E-6,101,6.625,83.875
3.969013995525467E-6,102,6.375,83.875
,103,6.125,83.875
,104,5.875,83.875
1.6548571251785907E-5,105,5.625,83.875
1.8812583923191133E-5,106,5.375,83.875
1.5719627711333E-5,107,5.125,83.875
1.7106730958668426E-5,108,4.875,83.875
1.4710301547643924E-5,109,4.625,83.875
1.6351102472368894E-5,110,4.375,83.875
1.515433154527194E-5,111,4.125,83.875
1.9726517521138076E-5,112,3.875,83.875
1.4727125123272733E-5,113,3.625,83.875
1.4337893148522467E-5,114,3.375,83.875
1.6576173427173486E-5,115,3.125,83.875
1.5735654597189385E-5,116,2.875,83.875
1.4083144116358496E-5,117,2.625,83.875
1.601084250190836E-5,118,2.375,83.875
1.1469016717364458E-5,119,2.125,83.875
5.997525831394983E-6,120,1.875,83.875
9.329112103982186E-6,121,1.625,83.875
1.0591294290401665E-5,122,1.375,83.875
5.528244605163214E-6,123,1.125,83.875
6.008543016554331E-6,124,0.875,83.875
8.34606243470808E-6,125,0.625,83.875
4.062487900771649E-6,126,0.375,83.875
2.370974859764678E-6,127,0.125,83.875
5.471676057905884E-6,128,-0.125,83.875
6.723932520532151E-6,129,-0.375,83.875
6.725343460248323E-6,130,-0.625,83.875
4.343113045719718E-6,131,-0.875,83.875
,132,-1.125,83.875
4.379324150885196E-7,133,-1.375,83.875
6.758063195534816E-6,134,-1.625,83.875
5.395190122268735E-6,135,-1.875,83.875
4.242576932657798E-6,136,-2.125,83.875
7.1673285948214036E-6,137,-2.375,83.875
6.122571625255032E-6,138,-2.625,83.875
6.708555367688903E-6,139,-2.875,83.875
4.937692669900965E-6,140,-3.125,83.875
7.7556193292071E-6,141,-3.375,83.875
4.957310563468116E-6,142,-3.625,83.875
6.187496654916929E-6,143,-3.875,83.875
7.211121279394386E-6,144,-4.125,83.875
7.6126426902088904E-6,145,-4.375,83.875
9.380013475402052E-6,146,-4.625,83.875
9.635175631735226E-6,147,-4.875,83.875
1.238308150141082E-5,148,-5.125,83.875
1.1482779716233524E-5,149,-5.375,83.875
1.1744831272201882E-5,150,-5.625,83.875
1.08283837987639E-5,151,-5.875,83.875
