system:index,lat,lon
6224,15.875,128.625
6225,15.625,128.625
6226,15.375,128.625
6227,15.125,128.625
6228,14.875,128.625
6229,14.625,128.625
6230,14.375,128.625
6231,14.125,128.625
6232,13.875,128.625
6233,13.625,128.625
6234,13.375,128.625
6235,13.125,128.625
6236,12.875,128.625
6237,12.625,128.625
6238,12.375,128.625
6239,12.125,128.625
6240,11.875,128.625
6241,11.625,128.625
6242,11.375,128.625
6243,11.125,128.625
6244,10.875,128.625
6245,10.625,128.625
6246,10.375,128.625
6247,10.125,128.625
6248,9.875,128.625
6249,9.625,128.625
6250,9.375,128.625
6251,9.125,128.625
6252,8.875,128.625
6253,8.625,128.625
6254,8.375,128.625
6255,8.125,128.625
6256,7.875,128.625
6257,7.625,128.625
6258,7.375,128.625
6259,7.125,128.625
6260,6.875,128.625
6261,6.625,128.625
6262,6.375,128.625
6263,6.125,128.625
6264,5.875,128.625
6265,5.625,128.625
6266,5.375,128.625
6267,5.125,128.625
6268,4.875,128.625
6269,4.625,128.625
6270,4.375,128.625
6271,4.125,128.625
6272,3.875,128.625
6273,3.625,128.625
6274,3.375,128.625
6275,3.125,128.625
6276,2.875,128.625
6277,2.625,128.625
6278,2.375,128.625
6279,2.125,128.625
6280,1.875,128.625
6281,1.625,128.625
6282,1.375,128.625
6283,1.125,128.625
6284,0.875,128.625
6285,0.625,128.625
6286,0.375,128.625
6287,0.125,128.625
6288,-0.125,128.625
6289,-0.375,128.625
6290,-0.625,128.625
6291,-0.875,128.625
6292,-1.125,128.625
6293,-1.375,128.625
6294,-1.625,128.625
6295,-1.875,128.625
6296,-2.125,128.625
6297,-2.375,128.625
6298,-2.625,128.625
6299,-2.875,128.625
6300,-3.125,128.625
6301,-3.375,128.625
6302,-3.625,128.625
6303,-3.875,128.625
6304,-4.125,128.625
6305,-4.375,128.625
6306,-4.625,128.625
6307,-4.875,128.625
6308,-5.125,128.625
6309,-5.375,128.625
6310,-5.625,128.625
6311,-5.875,128.625
6312,-6.125,128.625
6313,-6.375,128.625
6314,-6.625,128.625
6315,-6.875,128.625
6316,-7.125,128.625
6317,-7.375,128.625
6318,-7.625,128.625
6319,-7.875,128.625
6320,-8.125,128.625
6321,-8.375,128.625
6322,-8.625,128.625
6323,-8.875,128.625
6324,-9.125,128.625
6325,-9.375,128.625
6326,-9.625,128.625
6327,-9.875,128.625
6328,-10.125,128.625
6329,-10.375,128.625
6330,-10.625,128.625
6331,-10.875,128.625
6332,-11.125,128.625
6333,-11.375,128.625
6334,-11.625,128.625
6335,-11.875,128.625
6336,31.875,128.875
6337,31.625,128.875
6338,31.375,128.875
6339,31.125,128.875
6340,30.875,128.875
6341,30.625,128.875
6342,30.375,128.875
6343,30.125,128.875
6344,29.875,128.875
6345,29.625,128.875
6346,29.375,128.875
6347,29.125,128.875
6348,28.875,128.875
6349,28.625,128.875
6350,28.375,128.875
6351,28.125,128.875
6352,27.875,128.875
6353,27.625,128.875
6354,27.375,128.875
6355,27.125,128.875
6356,26.875,128.875
6357,26.625,128.875
6358,26.375,128.875
6359,26.125,128.875
6360,25.875,128.875
6361,25.625,128.875
6362,25.375,128.875
6363,25.125,128.875
6364,24.875,128.875
6365,24.625,128.875
6366,24.375,128.875
6367,24.125,128.875
6368,23.875,128.875
6369,23.625,128.875
6370,23.375,128.875
6371,23.125,128.875
6372,22.875,128.875
6373,22.625,128.875
6374,22.375,128.875
6375,22.125,128.875
6376,21.875,128.875
6377,21.625,128.875
6378,21.375,128.875
6379,21.125,128.875
6380,20.875,128.875
6381,20.625,128.875
6382,20.375,128.875
6383,20.125,128.875
6384,19.875,128.875
6385,19.625,128.875
6386,19.375,128.875
6387,19.125,128.875
6388,18.875,128.875
6389,18.625,128.875
6390,18.375,128.875
6391,18.125,128.875
6392,17.875,128.875
6393,17.625,128.875
6394,17.375,128.875
6395,17.125,128.875
6396,16.875,128.875
6397,16.625,128.875
6398,16.375,128.875
6399,16.125,128.875
6400,15.875,128.875
6401,15.625,128.875
6402,15.375,128.875
6403,15.125,128.875
6404,14.875,128.875
6405,14.625,128.875
6406,14.375,128.875
6407,14.125,128.875
6408,13.875,128.875
6409,13.625,128.875
6410,13.375,128.875
6411,13.125,128.875
6412,12.875,128.875
6413,12.625,128.875
6414,12.375,128.875
6415,12.125,128.875
6416,11.875,128.875
6417,11.625,128.875
6418,11.375,128.875
6419,11.125,128.875
6420,10.875,128.875
6421,10.625,128.875
6422,10.375,128.875
6423,10.125,128.875
6424,9.875,128.875
6425,9.625,128.875
6426,9.375,128.875
6427,9.125,128.875
6428,8.875,128.875
6429,8.625,128.875
6430,8.375,128.875
6431,8.125,128.875
6432,7.875,128.875
6433,7.625,128.875
6434,7.375,128.875
6435,7.125,128.875
6436,6.875,128.875
6437,6.625,128.875
6438,6.375,128.875
6439,6.125,128.875
6440,5.875,128.875
6441,5.625,128.875
6442,5.375,128.875
6443,5.125,128.875
6444,4.875,128.875
6445,4.625,128.875
6446,4.375,128.875
6447,4.125,128.875
6448,3.875,128.875
6449,3.625,128.875
6450,3.375,128.875
6451,3.125,128.875
6452,2.875,128.875
6453,2.625,128.875
6454,2.375,128.875
6455,2.125,128.875
6456,1.875,128.875
6457,1.625,128.875
6458,1.375,128.875
6459,1.125,128.875
6460,0.875,128.875
6461,0.625,128.875
6462,0.375,128.875
6463,0.125,128.875
6464,-0.125,128.875
6465,-0.375,128.875
6466,-0.625,128.875
6467,-0.875,128.875
6468,-1.125,128.875
6469,-1.375,128.875
6470,-1.625,128.875
6471,-1.875,128.875
6472,-2.125,128.875
6473,-2.375,128.875
6474,-2.625,128.875
6475,-2.875,128.875
6476,-3.125,128.875
6477,-3.375,128.875
6478,-3.625,128.875
6479,-3.875,128.875
6480,-4.125,128.875
6481,-4.375,128.875
6482,-4.625,128.875
6483,-4.875,128.875
6484,-5.125,128.875
6485,-5.375,128.875
6486,-5.625,128.875
6487,-5.875,128.875
6488,-6.125,128.875
6489,-6.375,128.875
6490,-6.625,128.875
6491,-6.875,128.875
6492,-7.125,128.875
6493,-7.375,128.875
6494,-7.625,128.875
6495,-7.875,128.875
6496,-8.125,128.875
6497,-8.375,128.875
6498,-8.625,128.875
6499,-8.875,128.875
6500,-9.125,128.875
6501,-9.375,128.875
6502,-9.625,128.875
6503,-9.875,128.875
6504,-10.125,128.875
6505,-10.375,128.875
6506,-10.625,128.875
6507,-10.875,128.875
6508,-11.125,128.875
6509,-11.375,128.875
6510,-11.625,128.875
6511,-11.875,128.875
6512,31.875,129.125
6513,31.625,129.125
6514,31.375,129.125
6515,31.125,129.125
6516,30.875,129.125
6517,30.625,129.125
6518,30.375,129.125
6519,30.125,129.125
6520,29.875,129.125
6521,29.625,129.125
6522,29.375,129.125
6523,29.125,129.125
6524,28.875,129.125
6525,28.625,129.125
6526,28.375,129.125
6527,28.125,129.125
6528,27.875,129.125
6529,27.625,129.125
6530,27.375,129.125
6531,27.125,129.125
6532,26.875,129.125
6533,26.625,129.125
6534,26.375,129.125
6535,26.125,129.125
6536,25.875,129.125
6537,25.625,129.125
6538,25.375,129.125
6539,25.125,129.125
6540,24.875,129.125
6541,24.625,129.125
6542,24.375,129.125
6543,24.125,129.125
6544,23.875,129.125
6545,23.625,129.125
6546,23.375,129.125
6547,23.125,129.125
6548,22.875,129.125
6549,22.625,129.125
6550,22.375,129.125
6551,22.125,129.125
6552,21.875,129.125
6553,21.625,129.125
6554,21.375,129.125
6555,21.125,129.125
6556,20.875,129.125
6557,20.625,129.125
6558,20.375,129.125
6559,20.125,129.125
6560,19.875,129.125
6561,19.625,129.125
6562,19.375,129.125
6563,19.125,129.125
6564,18.875,129.125
6565,18.625,129.125
6566,18.375,129.125
6567,18.125,129.125
6568,17.875,129.125
6569,17.625,129.125
6570,17.375,129.125
6571,17.125,129.125
6572,16.875,129.125
6573,16.625,129.125
6574,16.375,129.125
6575,16.125,129.125
6576,15.875,129.125
6577,15.625,129.125
6578,15.375,129.125
6579,15.125,129.125
6580,14.875,129.125
6581,14.625,129.125
6582,14.375,129.125
6583,14.125,129.125
6584,13.875,129.125
6585,13.625,129.125
6586,13.375,129.125
6587,13.125,129.125
6588,12.875,129.125
6589,12.625,129.125
6590,12.375,129.125
6591,12.125,129.125
6592,11.875,129.125
6593,11.625,129.125
6594,11.375,129.125
6595,11.125,129.125
6596,10.875,129.125
6597,10.625,129.125
6598,10.375,129.125
6599,10.125,129.125
6600,9.875,129.125
6601,9.625,129.125
6602,9.375,129.125
6603,9.125,129.125
6604,8.875,129.125
6605,8.625,129.125
6606,8.375,129.125
6607,8.125,129.125
6608,7.875,129.125
6609,7.625,129.125
6610,7.375,129.125
6611,7.125,129.125
6612,6.875,129.125
6613,6.625,129.125
6614,6.375,129.125
6615,6.125,129.125
6616,5.875,129.125
6617,5.625,129.125
6618,5.375,129.125
6619,5.125,129.125
6620,4.875,129.125
6621,4.625,129.125
6622,4.375,129.125
6623,4.125,129.125
6624,3.875,129.125
6625,3.625,129.125
6626,3.375,129.125
6627,3.125,129.125
6628,2.875,129.125
6629,2.625,129.125
6630,2.375,129.125
6631,2.125,129.125
6632,1.875,129.125
6633,1.625,129.125
6634,1.375,129.125
6635,1.125,129.125
6636,0.875,129.125
6637,0.625,129.125
6638,0.375,129.125
6639,0.125,129.125
6640,-0.125,129.125
6641,-0.375,129.125
6642,-0.625,129.125
6643,-0.875,129.125
6644,-1.125,129.125
6645,-1.375,129.125
6646,-1.625,129.125
6647,-1.875,129.125
6648,-2.125,129.125
6649,-2.375,129.125
6650,-2.625,129.125
6651,-2.875,129.125
6652,-3.125,129.125
6653,-3.375,129.125
6654,-3.625,129.125
6655,-3.875,129.125
6656,-4.125,129.125
6657,-4.375,129.125
6658,-4.625,129.125
6659,-4.875,129.125
6660,-5.125,129.125
6661,-5.375,129.125
6662,-5.625,129.125
6663,-5.875,129.125
6664,-6.125,129.125
6665,-6.375,129.125
6666,-6.625,129.125
6667,-6.875,129.125
6668,-7.125,129.125
6669,-7.375,129.125
6670,-7.625,129.125
6671,-7.875,129.125
6672,-8.125,129.125
6673,-8.375,129.125
6674,-8.625,129.125
6675,-8.875,129.125
6676,-9.125,129.125
6677,-9.375,129.125
6678,-9.625,129.125
6679,-9.875,129.125
6680,-10.125,129.125
6681,-10.375,129.125
6682,-10.625,129.125
6683,-10.875,129.125
6684,-11.125,129.125
6685,-11.375,129.125
6686,-11.625,129.125
6687,-11.875,129.125
6688,31.875,129.375
6689,31.625,129.375
6690,31.375,129.375
6691,31.125,129.375
6692,30.875,129.375
6693,30.625,129.375
6694,30.375,129.375
6695,30.125,129.375
6696,29.875,129.375
6697,29.625,129.375
6698,29.375,129.375
6699,29.125,129.375
6700,28.875,129.375
6701,28.625,129.375
6702,28.375,129.375
6703,28.125,129.375
6704,27.875,129.375
6705,27.625,129.375
6706,27.375,129.375
6707,27.125,129.375
6708,26.875,129.375
6709,26.625,129.375
6710,26.375,129.375
6711,26.125,129.375
6712,25.875,129.375
6713,25.625,129.375
6714,25.375,129.375
6715,25.125,129.375
6716,24.875,129.375
6717,24.625,129.375
6718,24.375,129.375
6719,24.125,129.375
6720,23.875,129.375
6721,23.625,129.375
6722,23.375,129.375
6723,23.125,129.375
6724,22.875,129.375
6725,22.625,129.375
6726,22.375,129.375
6727,22.125,129.375
6728,21.875,129.375
6729,21.625,129.375
6730,21.375,129.375
6731,21.125,129.375
6732,20.875,129.375
6733,20.625,129.375
6734,20.375,129.375
6735,20.125,129.375
6736,19.875,129.375
6737,19.625,129.375
6738,19.375,129.375
6739,19.125,129.375
6740,18.875,129.375
6741,18.625,129.375
6742,18.375,129.375
6743,18.125,129.375
6744,17.875,129.375
6745,17.625,129.375
6746,17.375,129.375
6747,17.125,129.375
6748,16.875,129.375
6749,16.625,129.375
6750,16.375,129.375
6751,16.125,129.375
6752,15.875,129.375
6753,15.625,129.375
6754,15.375,129.375
6755,15.125,129.375
6756,14.875,129.375
6757,14.625,129.375
6758,14.375,129.375
6759,14.125,129.375
6760,13.875,129.375
6761,13.625,129.375
6762,13.375,129.375
6763,13.125,129.375
6764,12.875,129.375
6765,12.625,129.375
6766,12.375,129.375
6767,12.125,129.375
6768,11.875,129.375
6769,11.625,129.375
6770,11.375,129.375
6771,11.125,129.375
6772,10.875,129.375
6773,10.625,129.375
6774,10.375,129.375
6775,10.125,129.375
6776,9.875,129.375
6777,9.625,129.375
6778,9.375,129.375
6779,9.125,129.375
6780,8.875,129.375
6781,8.625,129.375
6782,8.375,129.375
6783,8.125,129.375
6784,7.875,129.375
6785,7.625,129.375
6786,7.375,129.375
6787,7.125,129.375
6788,6.875,129.375
6789,6.625,129.375
6790,6.375,129.375
6791,6.125,129.375
6792,5.875,129.375
6793,5.625,129.375
6794,5.375,129.375
6795,5.125,129.375
6796,4.875,129.375
6797,4.625,129.375
6798,4.375,129.375
6799,4.125,129.375
6800,3.875,129.375
6801,3.625,129.375
6802,3.375,129.375
6803,3.125,129.375
6804,2.875,129.375
6805,2.625,129.375
6806,2.375,129.375
6807,2.125,129.375
6808,1.875,129.375
6809,1.625,129.375
6810,1.375,129.375
6811,1.125,129.375
6812,0.875,129.375
6813,0.625,129.375
6814,0.375,129.375
6815,0.125,129.375
6816,-0.125,129.375
6817,-0.375,129.375
6818,-0.625,129.375
6819,-0.875,129.375
6820,-1.125,129.375
6821,-1.375,129.375
6822,-1.625,129.375
6823,-1.875,129.375
6824,-2.125,129.375
6825,-2.375,129.375
6826,-2.625,129.375
6827,-2.875,129.375
6828,-3.125,129.375
6829,-3.375,129.375
6830,-3.625,129.375
6831,-3.875,129.375
6832,-4.125,129.375
6833,-4.375,129.375
6834,-4.625,129.375
6835,-4.875,129.375
6836,-5.125,129.375
6837,-5.375,129.375
6838,-5.625,129.375
6839,-5.875,129.375
6840,-6.125,129.375
6841,-6.375,129.375
6842,-6.625,129.375
6843,-6.875,129.375
6844,-7.125,129.375
6845,-7.375,129.375
6846,-7.625,129.375
6847,-7.875,129.375
6848,-8.125,129.375
6849,-8.375,129.375
6850,-8.625,129.375
6851,-8.875,129.375
6852,-9.125,129.375
6853,-9.375,129.375
6854,-9.625,129.375
6855,-9.875,129.375
6856,-10.125,129.375
6857,-10.375,129.375
6858,-10.625,129.375
6859,-10.875,129.375
6860,-11.125,129.375
6861,-11.375,129.375
6862,-11.625,129.375
6863,-11.875,129.375
6864,31.875,129.625
6865,31.625,129.625
6866,31.375,129.625
6867,31.125,129.625
6868,30.875,129.625
6869,30.625,129.625
6870,30.375,129.625
6871,30.125,129.625
6872,29.875,129.625
6873,29.625,129.625
6874,29.375,129.625
6875,29.125,129.625
6876,28.875,129.625
6877,28.625,129.625
6878,28.375,129.625
6879,28.125,129.625
6880,27.875,129.625
6881,27.625,129.625
6882,27.375,129.625
6883,27.125,129.625
6884,26.875,129.625
6885,26.625,129.625
6886,26.375,129.625
6887,26.125,129.625
6888,25.875,129.625
6889,25.625,129.625
6890,25.375,129.625
6891,25.125,129.625
6892,24.875,129.625
6893,24.625,129.625
6894,24.375,129.625
6895,24.125,129.625
6896,23.875,129.625
6897,23.625,129.625
6898,23.375,129.625
6899,23.125,129.625
6900,22.875,129.625
6901,22.625,129.625
6902,22.375,129.625
6903,22.125,129.625
6904,21.875,129.625
6905,21.625,129.625
6906,21.375,129.625
6907,21.125,129.625
6908,20.875,129.625
6909,20.625,129.625
6910,20.375,129.625
6911,20.125,129.625
6912,19.875,129.625
6913,19.625,129.625
6914,19.375,129.625
6915,19.125,129.625
6916,18.875,129.625
6917,18.625,129.625
6918,18.375,129.625
6919,18.125,129.625
6920,17.875,129.625
6921,17.625,129.625
6922,17.375,129.625
6923,17.125,129.625
6924,16.875,129.625
6925,16.625,129.625
6926,16.375,129.625
6927,16.125,129.625
6928,15.875,129.625
6929,15.625,129.625
6930,15.375,129.625
6931,15.125,129.625
6932,14.875,129.625
6933,14.625,129.625
6934,14.375,129.625
6935,14.125,129.625
6936,13.875,129.625
6937,13.625,129.625
6938,13.375,129.625
6939,13.125,129.625
6940,12.875,129.625
6941,12.625,129.625
6942,12.375,129.625
6943,12.125,129.625
6944,11.875,129.625
6945,11.625,129.625
6946,11.375,129.625
6947,11.125,129.625
6948,10.875,129.625
6949,10.625,129.625
6950,10.375,129.625
6951,10.125,129.625
6952,9.875,129.625
6953,9.625,129.625
6954,9.375,129.625
6955,9.125,129.625
6956,8.875,129.625
6957,8.625,129.625
6958,8.375,129.625
6959,8.125,129.625
6960,7.875,129.625
6961,7.625,129.625
6962,7.375,129.625
6963,7.125,129.625
6964,6.875,129.625
6965,6.625,129.625
6966,6.375,129.625
6967,6.125,129.625
6968,5.875,129.625
6969,5.625,129.625
6970,5.375,129.625
6971,5.125,129.625
6972,4.875,129.625
6973,4.625,129.625
6974,4.375,129.625
6975,4.125,129.625
6976,3.875,129.625
6977,3.625,129.625
6978,3.375,129.625
6979,3.125,129.625
6980,2.875,129.625
6981,2.625,129.625
6982,2.375,129.625
6983,2.125,129.625
6984,1.875,129.625
6985,1.625,129.625
6986,1.375,129.625
6987,1.125,129.625
6988,0.875,129.625
6989,0.625,129.625
6990,0.375,129.625
6991,0.125,129.625
6992,-0.125,129.625
6993,-0.375,129.625
6994,-0.625,129.625
6995,-0.875,129.625
6996,-1.125,129.625
6997,-1.375,129.625
6998,-1.625,129.625
6999,-1.875,129.625
7000,-2.125,129.625
7001,-2.375,129.625
7002,-2.625,129.625
7003,-2.875,129.625
7004,-3.125,129.625
7005,-3.375,129.625
7006,-3.625,129.625
7007,-3.875,129.625
7008,-4.125,129.625
7009,-4.375,129.625
7010,-4.625,129.625
7011,-4.875,129.625
7012,-5.125,129.625
7013,-5.375,129.625
7014,-5.625,129.625
7015,-5.875,129.625
7016,-6.125,129.625
7017,-6.375,129.625
7018,-6.625,129.625
7019,-6.875,129.625
7020,-7.125,129.625
7021,-7.375,129.625
7022,-7.625,129.625
7023,-7.875,129.625
7024,-8.125,129.625
7025,-8.375,129.625
7026,-8.625,129.625
7027,-8.875,129.625
7028,-9.125,129.625
7029,-9.375,129.625
7030,-9.625,129.625
7031,-9.875,129.625
7032,-10.125,129.625
7033,-10.375,129.625
7034,-10.625,129.625
7035,-10.875,129.625
7036,-11.125,129.625
7037,-11.375,129.625
7038,-11.625,129.625
7039,-11.875,129.625
7040,31.875,129.875
7041,31.625,129.875
7042,31.375,129.875
7043,31.125,129.875
7044,30.875,129.875
7045,30.625,129.875
7046,30.375,129.875
7047,30.125,129.875
7048,29.875,129.875
7049,29.625,129.875
7050,29.375,129.875
7051,29.125,129.875
7052,28.875,129.875
7053,28.625,129.875
7054,28.375,129.875
7055,28.125,129.875
7056,27.875,129.875
7057,27.625,129.875
7058,27.375,129.875
7059,27.125,129.875
7060,26.875,129.875
7061,26.625,129.875
7062,26.375,129.875
7063,26.125,129.875
7064,25.875,129.875
7065,25.625,129.875
7066,25.375,129.875
7067,25.125,129.875
7068,24.875,129.875
7069,24.625,129.875
7070,24.375,129.875
7071,24.125,129.875
7072,23.875,129.875
7073,23.625,129.875
7074,23.375,129.875
7075,23.125,129.875
7076,22.875,129.875
7077,22.625,129.875
7078,22.375,129.875
7079,22.125,129.875
7080,21.875,129.875
7081,21.625,129.875
7082,21.375,129.875
7083,21.125,129.875
7084,20.875,129.875
7085,20.625,129.875
7086,20.375,129.875
7087,20.125,129.875
7088,19.875,129.875
7089,19.625,129.875
7090,19.375,129.875
7091,19.125,129.875
7092,18.875,129.875
7093,18.625,129.875
7094,18.375,129.875
7095,18.125,129.875
7096,17.875,129.875
7097,17.625,129.875
7098,17.375,129.875
7099,17.125,129.875
7100,16.875,129.875
7101,16.625,129.875
7102,16.375,129.875
7103,16.125,129.875
7104,15.875,129.875
7105,15.625,129.875
7106,15.375,129.875
7107,15.125,129.875
7108,14.875,129.875
7109,14.625,129.875
7110,14.375,129.875
7111,14.125,129.875
7112,13.875,129.875
7113,13.625,129.875
7114,13.375,129.875
7115,13.125,129.875
7116,12.875,129.875
7117,12.625,129.875
7118,12.375,129.875
7119,12.125,129.875
7120,11.875,129.875
7121,11.625,129.875
7122,11.375,129.875
7123,11.125,129.875
7124,10.875,129.875
7125,10.625,129.875
7126,10.375,129.875
7127,10.125,129.875
7128,9.875,129.875
7129,9.625,129.875
7130,9.375,129.875
7131,9.125,129.875
7132,8.875,129.875
7133,8.625,129.875
7134,8.375,129.875
7135,8.125,129.875
7136,7.875,129.875
7137,7.625,129.875
7138,7.375,129.875
7139,7.125,129.875
7140,6.875,129.875
7141,6.625,129.875
7142,6.375,129.875
7143,6.125,129.875
7144,5.875,129.875
7145,5.625,129.875
7146,5.375,129.875
7147,5.125,129.875
7148,4.875,129.875
7149,4.625,129.875
7150,4.375,129.875
7151,4.125,129.875
7152,3.875,129.875
7153,3.625,129.875
7154,3.375,129.875
7155,3.125,129.875
7156,2.875,129.875
7157,2.625,129.875
7158,2.375,129.875
7159,2.125,129.875
7160,1.875,129.875
7161,1.625,129.875
7162,1.375,129.875
7163,1.125,129.875
7164,0.875,129.875
7165,0.625,129.875
7166,0.375,129.875
7167,0.125,129.875
7168,-0.125,129.875
7169,-0.375,129.875
7170,-0.625,129.875
7171,-0.875,129.875
7172,-1.125,129.875
7173,-1.375,129.875
7174,-1.625,129.875
7175,-1.875,129.875
7176,-2.125,129.875
7177,-2.375,129.875
7178,-2.625,129.875
7179,-2.875,129.875
7180,-3.125,129.875
7181,-3.375,129.875
7182,-3.625,129.875
7183,-3.875,129.875
7184,-4.125,129.875
7185,-4.375,129.875
7186,-4.625,129.875
7187,-4.875,129.875
7188,-5.125,129.875
7189,-5.375,129.875
7190,-5.625,129.875
7191,-5.875,129.875
7192,-6.125,129.875
7193,-6.375,129.875
7194,-6.625,129.875
7195,-6.875,129.875
7196,-7.125,129.875
7197,-7.375,129.875
7198,-7.625,129.875
7199,-7.875,129.875
7200,-8.125,129.875
7201,-8.375,129.875
7202,-8.625,129.875
7203,-8.875,129.875
7204,-9.125,129.875
7205,-9.375,129.875
7206,-9.625,129.875
7207,-9.875,129.875
7208,-10.125,129.875
7209,-10.375,129.875
7210,-10.625,129.875
7211,-10.875,129.875
7212,-11.125,129.875
7213,-11.375,129.875
7214,-11.625,129.875
7215,-11.875,129.875
7216,31.875,130.125
7217,31.625,130.125
7218,31.375,130.125
7219,31.125,130.125
7220,30.875,130.125
7221,30.625,130.125
7222,30.375,130.125
7223,30.125,130.125
7224,29.875,130.125
7225,29.625,130.125
7226,29.375,130.125
7227,29.125,130.125
7228,28.875,130.125
7229,28.625,130.125
7230,28.375,130.125
7231,28.125,130.125
7232,27.875,130.125
7233,27.625,130.125
7234,27.375,130.125
7235,27.125,130.125
7236,26.875,130.125
7237,26.625,130.125
7238,26.375,130.125
7239,26.125,130.125
7240,25.875,130.125
7241,25.625,130.125
7242,25.375,130.125
7243,25.125,130.125
7244,24.875,130.125
7245,24.625,130.125
7246,24.375,130.125
7247,24.125,130.125
7248,23.875,130.125
7249,23.625,130.125
7250,23.375,130.125
7251,23.125,130.125
7252,22.875,130.125
7253,22.625,130.125
7254,22.375,130.125
7255,22.125,130.125
7256,21.875,130.125
7257,21.625,130.125
7258,21.375,130.125
7259,21.125,130.125
7260,20.875,130.125
7261,20.625,130.125
7262,20.375,130.125
7263,20.125,130.125
7264,19.875,130.125
7265,19.625,130.125
7266,19.375,130.125
7267,19.125,130.125
7268,18.875,130.125
7269,18.625,130.125
7270,18.375,130.125
7271,18.125,130.125
7272,17.875,130.125
7273,17.625,130.125
7274,17.375,130.125
7275,17.125,130.125
7276,16.875,130.125
7277,16.625,130.125
7278,16.375,130.125
7279,16.125,130.125
7280,15.875,130.125
7281,15.625,130.125
7282,15.375,130.125
7283,15.125,130.125
7284,14.875,130.125
7285,14.625,130.125
7286,14.375,130.125
7287,14.125,130.125
7288,13.875,130.125
7289,13.625,130.125
7290,13.375,130.125
7291,13.125,130.125
7292,12.875,130.125
7293,12.625,130.125
7294,12.375,130.125
7295,12.125,130.125
7296,11.875,130.125
7297,11.625,130.125
7298,11.375,130.125
7299,11.125,130.125
7300,10.875,130.125
7301,10.625,130.125
7302,10.375,130.125
7303,10.125,130.125
7304,9.875,130.125
7305,9.625,130.125
7306,9.375,130.125
7307,9.125,130.125
7308,8.875,130.125
7309,8.625,130.125
7310,8.375,130.125
7311,8.125,130.125
7312,7.875,130.125
7313,7.625,130.125
7314,7.375,130.125
7315,7.125,130.125
7316,6.875,130.125
7317,6.625,130.125
7318,6.375,130.125
7319,6.125,130.125
7320,5.875,130.125
7321,5.625,130.125
7322,5.375,130.125
7323,5.125,130.125
7324,4.875,130.125
7325,4.625,130.125
7326,4.375,130.125
7327,4.125,130.125
7328,3.875,130.125
7329,3.625,130.125
7330,3.375,130.125
7331,3.125,130.125
7332,2.875,130.125
7333,2.625,130.125
7334,2.375,130.125
7335,2.125,130.125
7336,1.875,130.125
7337,1.625,130.125
7338,1.375,130.125
7339,1.125,130.125
7340,0.875,130.125
7341,0.625,130.125
7342,0.375,130.125
7343,0.125,130.125
7344,-0.125,130.125
7345,-0.375,130.125
7346,-0.625,130.125
7347,-0.875,130.125
7348,-1.125,130.125
7349,-1.375,130.125
7350,-1.625,130.125
7351,-1.875,130.125
7352,-2.125,130.125
7353,-2.375,130.125
7354,-2.625,130.125
7355,-2.875,130.125
7356,-3.125,130.125
7357,-3.375,130.125
7358,-3.625,130.125
7359,-3.875,130.125
7360,-4.125,130.125
7361,-4.375,130.125
7362,-4.625,130.125
7363,-4.875,130.125
7364,-5.125,130.125
7365,-5.375,130.125
7366,-5.625,130.125
7367,-5.875,130.125
7368,-6.125,130.125
7369,-6.375,130.125
7370,-6.625,130.125
7371,-6.875,130.125
7372,-7.125,130.125
7373,-7.375,130.125
7374,-7.625,130.125
7375,-7.875,130.125
7376,-8.125,130.125
7377,-8.375,130.125
7378,-8.625,130.125
7379,-8.875,130.125
7380,-9.125,130.125
7381,-9.375,130.125
7382,-9.625,130.125
7383,-9.875,130.125
7384,-10.125,130.125
7385,-10.375,130.125
7386,-10.625,130.125
7387,-10.875,130.125
7388,-11.125,130.125
7389,-11.375,130.125
7390,-11.625,130.125
7391,-11.875,130.125
7392,31.875,130.375
7393,31.625,130.375
7394,31.375,130.375
7395,31.125,130.375
7396,30.875,130.375
7397,30.625,130.375
7398,30.375,130.375
7399,30.125,130.375
7400,29.875,130.375
7401,29.625,130.375
7402,29.375,130.375
7403,29.125,130.375
7404,28.875,130.375
7405,28.625,130.375
7406,28.375,130.375
7407,28.125,130.375
7408,27.875,130.375
7409,27.625,130.375
7410,27.375,130.375
7411,27.125,130.375
7412,26.875,130.375
7413,26.625,130.375
7414,26.375,130.375
7415,26.125,130.375
7416,25.875,130.375
7417,25.625,130.375
7418,25.375,130.375
7419,25.125,130.375
7420,24.875,130.375
7421,24.625,130.375
7422,24.375,130.375
7423,24.125,130.375
7424,23.875,130.375
7425,23.625,130.375
7426,23.375,130.375
7427,23.125,130.375
7428,22.875,130.375
7429,22.625,130.375
7430,22.375,130.375
7431,22.125,130.375
7432,21.875,130.375
7433,21.625,130.375
7434,21.375,130.375
7435,21.125,130.375
7436,20.875,130.375
7437,20.625,130.375
7438,20.375,130.375
7439,20.125,130.375
7440,19.875,130.375
7441,19.625,130.375
7442,19.375,130.375
7443,19.125,130.375
7444,18.875,130.375
7445,18.625,130.375
7446,18.375,130.375
7447,18.125,130.375
7448,17.875,130.375
7449,17.625,130.375
7450,17.375,130.375
7451,17.125,130.375
7452,16.875,130.375
7453,16.625,130.375
7454,16.375,130.375
7455,16.125,130.375
7456,15.875,130.375
7457,15.625,130.375
7458,15.375,130.375
7459,15.125,130.375
7460,14.875,130.375
7461,14.625,130.375
7462,14.375,130.375
7463,14.125,130.375
7464,13.875,130.375
