first,system:index,lat,lon
7.14626746572665E-6,0,31.875,83.875
8.425821930846597E-6,1,31.625,83.875
7.947399787646956E-6,2,31.375,83.875
8.978364984460548E-6,3,31.125,83.875
7.897550241656184E-6,4,30.875,83.875
7.473916886472613E-6,5,30.625,83.875
7.77030762911957E-6,6,30.375,83.875
8.206122575133E-6,7,30.125,83.875
8.571042490779387E-6,8,29.875,83.875
9.580578511893582E-6,9,29.625,83.875
8.166907758664503E-6,10,29.375,83.875
9.64354912209274E-6,11,29.125,83.875
1.129968948888948E-5,12,28.875,83.875
9.287399770197707E-6,13,28.625,83.875
1.655119722530125E-5,14,28.375,83.875
1.8855971491569907E-5,15,28.125,83.875
3.016598853145148E-5,16,27.875,83.875
2.5601101041935894E-5,17,27.625,83.875
2.4303369482390495E-5,18,27.375,83.875
2.856623783340214E-5,19,27.125,83.875
2.9506003639946673E-5,20,26.875,83.875
3.0967115109541944E-5,21,26.625,83.875
3.007233828398006E-5,22,26.375,83.875
2.9474000024382968E-5,23,26.125,83.875
3.182190146066347E-5,24,25.875,83.875
3.285212308100818E-5,25,25.625,83.875
2.7573805827724703E-5,26,25.375,83.875
3.637443342579317E-5,27,25.125,83.875
4.1378647203971076E-5,28,24.875,83.875
3.047071359572288E-5,29,24.625,83.875
2.6312151871245622E-5,30,24.375,83.875
2.415698585967347E-5,31,24.125,83.875
2.097278346135862E-5,32,23.875,83.875
1.9341123447355596E-5,33,23.625,83.875
1.8820436059310808E-5,34,23.375,83.875
1.8521494364807196E-5,35,23.125,83.875
1.9463117114140447E-5,36,22.875,83.875
1.8949954201639968E-5,37,22.625,83.875
2.1337618064617047E-5,38,22.375,83.875
2.88636991897119E-5,39,22.125,83.875
7.711424593554128E-5,40,21.875,83.875
1.2250980127312535E-4,41,21.625,83.875
5.111068276971313E-5,42,21.375,83.875
3.33062079210194E-5,43,21.125,83.875
2.8929659568450848E-5,44,20.875,83.875
2.732865669261375E-5,45,20.625,83.875
2.0166022596056018E-5,46,20.375,83.875
1.769372500094182E-5,47,20.125,83.875
1.6315097513016595E-5,48,19.875,83.875
1.6242285596551133E-5,49,19.625,83.875
1.805993071570853E-5,50,19.375,83.875
1.6788679275496284E-5,51,19.125,83.875
1.6770424047566718E-5,52,18.875,83.875
1.7973765131350238E-5,53,18.625,83.875
1.876747260099987E-5,54,18.375,83.875
1.9819948592724862E-5,55,18.125,83.875
1.7474677502786405E-5,56,17.875,83.875
1.724426034762569E-5,57,17.625,83.875
1.7243829322427078E-5,58,17.375,83.875
