first,system:index,lat,lon
5.334683214002959E-6,0,31.875,83.875
5.24878094268243E-6,1,31.625,83.875
5.161540979383442E-6,2,31.375,83.875
6.415871168991148E-6,3,31.125,83.875
5.846626760643829E-6,4,30.875,83.875
5.81227330366937E-6,5,30.625,83.875
5.096342485961581E-6,6,30.375,83.875
6.147527398510031E-6,7,30.125,83.875
6.669356096166174E-6,8,29.875,83.875
7.410048872778962E-6,9,29.625,83.875
6.242399120815056E-6,10,29.375,83.875
6.853239050169646E-6,11,29.125,83.875
8.037385213075528E-6,12,28.875,83.875
7.519365164959166E-6,13,28.625,83.875
1.637583701110706E-5,14,28.375,83.875
1.469721791855251E-5,15,28.125,83.875
2.5440230670396714E-5,16,27.875,83.875
2.451664472139642E-5,17,27.625,83.875
2.1614972612147383E-5,18,27.375,83.875
2.28191247434527E-5,19,27.125,83.875
3.048799846526298E-5,20,26.875,83.875
2.9149966236956743E-5,21,26.625,83.875
3.087563096776366E-5,22,26.375,83.875
2.9732546962490666E-5,23,26.125,83.875
3.2635823921496034E-5,24,25.875,83.875
3.377103940992096E-5,25,25.625,83.875
3.288089256967915E-5,26,25.375,83.875
3.361924031462076E-5,27,25.125,83.875
4.1211669451537E-5,28,24.875,83.875
4.1956991851972634E-5,29,24.625,83.875
4.104196906803672E-5,30,24.375,83.875
3.65852484307332E-5,31,24.125,83.875
4.9951851361299035E-5,32,23.875,83.875
5.344273313868051E-5,33,23.625,83.875
3.4052072601106556E-5,34,23.375,83.875
3.371146404860114E-5,35,23.125,83.875
5.878398777951905E-5,36,22.875,83.875
6.376054066269923E-5,37,22.625,83.875
6.662256094917117E-5,38,22.375,83.875
8.58356565292916E-5,39,22.125,83.875
1.374131164701297E-4,40,21.875,83.875
1.1982756910740429E-4,41,21.625,83.875
8.744987909592944E-5,42,21.375,83.875
5.1057892622730873E-5,43,21.125,83.875
4.899222802622399E-5,44,20.875,83.875
2.4246932947244057E-5,45,20.625,83.875
1.8607058576241256E-5,46,20.375,83.875
1.6773814711197228E-5,47,20.125,83.875
1.58208191179178E-5,48,19.875,83.875
1.651875129790708E-5,49,19.625,83.875
1.852135015308256E-5,50,19.375,83.875
