first,system:index,lat,lon
9.665363178761322E-7,0,31.875,83.875
4.804855215714018E-6,1,31.625,83.875
4.294681232024555E-6,2,31.375,83.875
4.009435967525577E-6,3,31.125,83.875
2.4495203764384444E-6,4,30.875,83.875
6.304616020798711E-6,5,30.625,83.875
2.724475159719611E-6,6,30.375,83.875
4.7272326816287124E-6,7,30.125,83.875
7.0596578974533934E-6,8,29.875,83.875
4.683136099851517E-6,9,29.625,83.875
4.733186012083593E-6,10,29.375,83.875
4.752525347199677E-6,11,29.125,83.875
1.6953590719002916E-6,12,28.875,83.875
6.101850646865736E-6,13,28.625,83.875
1.690705449292485E-5,14,28.375,83.875
1.5150272509703006E-5,15,28.125,83.875
1.8402703873347768E-5,16,27.875,83.875
2.1080575593661145E-5,17,27.625,83.875
2.3823592305915027E-5,18,27.375,83.875
2.7863446021734124E-5,19,27.125,83.875
3.9258194484413114E-5,20,26.875,83.875
3.99434975012886E-5,21,26.625,83.875
3.844374914911474E-5,22,26.375,83.875
4.392422448905297E-5,23,26.125,83.875
4.426253070770011E-5,24,25.875,83.875
4.0061956195133145E-5,25,25.625,83.875
5.997414962849455E-5,26,25.375,83.875
6.541496396059794E-5,27,25.125,83.875
3.093649605379598E-5,28,24.875,83.875
6.315459191687093E-5,29,24.625,83.875
2.797624793631026E-5,30,24.375,83.875
3.54223717305738E-5,31,24.125,83.875
3.448830313780517E-5,32,23.875,83.875
7.206745275361661E-5,33,23.625,83.875
7.448027274036493E-5,34,23.375,83.875
2.747914953986441E-5,35,23.125,83.875
1.808185932394295E-5,36,22.875,83.875
2.36812665937758E-5,37,22.625,83.875
2.8561520032018654E-5,38,22.375,83.875
8.294442404457609E-5,39,22.125,83.875
3.471008948332366E-4,40,21.875,83.875
9.893573626412791E-5,41,21.625,83.875
6.667340856697581E-5,42,21.375,83.875
1.2507112841620216E-4,43,21.125,83.875
4.533537174905341E-5,44,20.875,83.875
2.0314258835724327E-5,45,20.625,83.875
1.6743115584180938E-5,46,20.375,83.875
2.17318789081799E-5,47,20.125,83.875
1.8108381696927517E-5,48,19.875,83.875
2.051980161309338E-5,49,19.625,83.875
1.748293116475242E-5,50,19.375,83.875
2.2528104656349998E-5,51,19.125,83.875
1.871219497562579E-5,52,18.875,83.875
2.0554584432362995E-5,53,18.625,83.875
2.4156268209117117E-5,54,18.375,83.875
2.157879823697597E-5,55,18.125,83.875
2.1315880538412883E-5,56,17.875,83.875
2.7548214807493558E-5,57,17.625,83.875
2.0019633409953705E-5,58,17.375,83.875
1.5194564537984782E-5,59,17.125,83.875
1.098048564042738E-5,60,16.875,83.875
9.600712355984848E-6,61,16.625,83.875
1.426238834688215E-5,62,16.375,83.875
9.838351935224838E-6,63,16.125,83.875
,64,15.875,83.875
9.491293065127809E-6,65,15.625,83.875
8.220299023380492E-6,66,15.375,83.875
-2.7290443534731707E-6,67,15.125,83.875
,68,14.875,83.875
,69,14.625,83.875
,70,14.375,83.875
,71,14.125,83.875
,72,13.875,83.875
,73,13.625,83.875
,74,13.375,83.875
,75,13.125,83.875
,76,12.875,83.875
,77,12.625,83.875
,78,12.375,83.875
,79,12.125,83.875
,80,11.875,83.875
,81,11.625,83.875
,82,11.375,83.875
,83,11.125,83.875
,84,10.875,83.875
,85,10.625,83.875
,86,10.375,83.875
,87,10.125,83.875
,88,9.875,83.875
,89,9.625,83.875
,90,9.375,83.875
,91,9.125,83.875
,92,8.875,83.875
,93,8.625,83.875
,94,8.375,83.875
,95,8.125,83.875
,96,7.875,83.875
,97,7.625,83.875
,98,7.375,83.875
,99,7.125,83.875
,100,6.875,83.875
,101,6.625,83.875
,102,6.375,83.875
,103,6.125,83.875
,104,5.875,83.875
,105,5.625,83.875
,106,5.375,83.875
,107,5.125,83.875
,108,4.875,83.875
,109,4.625,83.875
,110,4.375,83.875
,111,4.125,83.875
,112,3.875,83.875
,113,3.625,83.875
8.147351834006887E-6,114,3.375,83.875
,115,3.125,83.875
2.638317940906108E-6,116,2.875,83.875
7.674807783182408E-6,117,2.625,83.875
8.866526091111331E-6,118,2.375,83.875
8.891110639365743E-6,119,2.125,83.875
9.78892987319409E-6,120,1.875,83.875
1.0910380560511188E-5,121,1.625,83.875
9.758613035423305E-6,122,1.375,83.875
5.746458280040042E-6,123,1.125,83.875
4.795662198338333E-6,124,0.875,83.875
6.346314817636733E-6,125,0.625,83.875
1.1501470220992853E-6,126,0.375,83.875
4.557923361418369E-6,127,0.125,83.875
5.456531745785413E-6,128,-0.125,83.875
4.1561097189012335E-6,129,-0.375,83.875
2.5815615961248103E-6,130,-0.625,83.875
7.050785688753613E-6,131,-0.875,83.875
5.987422166766613E-6,132,-1.125,83.875
4.751518252143875E-6,133,-1.375,83.875
5.6330035419012966E-6,134,-1.625,83.875
2.770974592035893E-6,135,-1.875,83.875
4.514061748233019E-6,136,-2.125,83.875
5.179385760366059E-6,137,-2.375,83.875
5.43549946891438E-6,138,-2.625,83.875
4.156594370931796E-6,139,-2.875,83.875
6.6651454580000215E-6,140,-3.125,83.875
3.970370820007745E-6,141,-3.375,83.875
2.111057959521984E-6,142,-3.625,83.875
9.351550195252441E-6,143,-3.875,83.875
8.048408980497287E-6,144,-4.125,83.875
3.6856278151854923E-6,145,-4.375,83.875
2.252405105346319E-6,146,-4.625,83.875
3.5854489460826652E-6,147,-4.875,83.875
,148,-5.125,83.875
,149,-5.375,83.875
,150,-5.625,83.875
,151,-5.875,83.875
,152,-6.125,83.875
,153,-6.375,83.875
6.027585036339676E-6,154,-6.625,83.875
6.1279020998439755E-6,155,-6.875,83.875
3.5627767965668426E-6,156,-7.125,83.875
9.510277321712812E-6,157,-7.375,83.875
8.17734757575422E-6,158,-7.625,83.875
,159,-7.875,83.875
,160,-8.125,83.875
9.282306529806815E-6,161,-8.375,83.875
,162,-8.625,83.875
,163,-8.875,83.875
7.223789937014815E-6,164,-9.125,83.875
9.91456879725259E-6,165,-9.375,83.875
,166,-9.625,83.875
,167,-9.875,83.875
,168,-10.125,83.875
,169,-10.375,83.875
,170,-10.625,83.875
,171,-10.875,83.875
,172,-11.125,83.875
,173,-11.375,83.875
,174,-11.625,83.875
,175,-11.875,83.875
1.0823125808932124E-6,176,31.875,84.125
4.4088942230920405E-6,177,31.625,84.125
4.752050280944621E-6,178,31.375,84.125
6.837852228512213E-6,179,31.125,84.125
4.19815670507813E-6,180,30.875,84.125
6.375879606587666E-6,181,30.625,84.125
7.375131360068851E-6,182,30.375,84.125
4.836181831989545E-6,183,30.125,84.125
4.889474466745967E-6,184,29.875,84.125
6.665243939879116E-6,185,29.625,84.125
5.650381041443847E-6,186,29.375,84.125
7.790430749773884E-6,187,29.125,84.125
3.0295377161142524E-6,188,28.875,84.125
3.3496971278308887E-6,189,28.625,84.125
8.607295099719242E-6,190,28.375,84.125
1.3192725098873224E-5,191,28.125,84.125
1.2023061306264939E-5,192,27.875,84.125
1.727095929356284E-5,193,27.625,84.125
2.4905561843264587E-5,194,27.375,84.125
2.95504123177044E-5,195,27.125,84.125
3.5963304590205544E-5,196,26.875,84.125
4.181572067729202E-5,197,26.625,84.125
3.919590263602826E-5,198,26.375,84.125
3.983500345349257E-5,199,26.125,84.125
4.0144753517949324E-5,200,25.875,84.125
4.5049798156518575E-5,201,25.625,84.125
5.330761063534138E-5,202,25.375,84.125
3.976800108195678E-5,203,25.125,84.125
9.122463330235654E-5,204,24.875,84.125
9.624166414262343E-5,205,24.625,84.125
2.6330287427325678E-5,206,24.375,84.125
2.8749143237574784E-5,207,24.125,84.125
2.729839875137984E-5,208,23.875,84.125
5.765089313044682E-5,209,23.625,84.125
7.511844324624724E-5,210,23.375,84.125
4.4517758387155234E-5,211,23.125,84.125
2.7748711093081092E-5,212,22.875,84.125
